Account Number,Balance Date,Transaction Value,Balance
44331942,04/02/2023,49.6,724.54
44331942,12/02/2023,169.34,893.88
44358901,31/01/2023,,576.73
44358901,01/02/2023,-144.31,432.42
44358901,02/02/2023,137.17,569.59
44358901,03/02/2023,-117.51,452.08
44358901,04/02/2023,73.67,525.75
44358901,08/02/2023,1805.6,2331.35
44358901,10/02/2023,75.3,2406.65
44358901,11/02/2023,-40.81,2365.8399999999997
44358901,12/02/2023,88.66,2454.5
44364430,31/01/2023,,306.44
44364430,01/02/2023,-65.61,240.82999999999998
44364430,09/02/2023,-142.44,98.38999999999999
44364430,11/02/2023,116.14,214.52999999999997
44364430,11/02/2023,87.14,301.66999999999996
44364430,13/02/2023,216.37,518.04
44368280,31/01/2023,,291.54
44368280,03/02/2023,13.52,305.06
44368280,09/02/2023,-46.29,258.77000000000004
44368280,11/02/2023,-84.29,174.48000000000002
44368280,11/02/2023,-92.54,81.94000000000001
44368280,12/02/2023,19.56,101.50000000000001
44378133,31/01/2023,,721.21
44378133,01/02/2023,-12.5,708.71
44378133,02/02/2023,123.2,831.9100000000001
44378133,03/02/2023,100.38,932.2900000000001
44378133,03/02/2023,66.09,998.38
44378133,08/02/2023,44.49,1042.8700000000001
44378133,11/02/2023,-633.2,409.66999999999996
44378133,12/02/2023,-197.45,212.21999999999997
44378133,14/02/2023,-102.06,110.15999999999997
44378133,14/02/2023,-107.51,2.649999999999963
44389169,31/01/2023,,978.69
44389169,04/02/2023,-51.81,926.8800000000001
44389169,10/02/2023,-103.67,823.21
44389169,10/02/2023,-135.0,688.21
44413402,31/01/2023,,75.55
44413402,02/02/2023,23.22,98.77
44413402,08/02/2023,140.73,239.5
44413402,11/02/2023,-126.93,112.56999999999996
44427272,31/01/2023,,970.1
44427272,01/02/2023,-174.19,795.9100000000001
44427272,02/02/2023,2.63,798.5400000000001
44427272,05/02/2023,108.26,906.8000000000001
44427272,07/02/2023,97.67,1004.47
44427272,10/02/2023,-15.31,989.1600000000001
44474369,31/01/2023,,663.93
44474369,09/02/2023,64.46,728.39
44474369,09/02/2023,-97.79,630.5999999999999
44474369,10/02/2023,-71.41,559.1899999999999
44474369,11/02/2023,-120.57,438.61999999999995
44474369,12/02/2023,80.58,519.1999999999999
44474369,12/02/2023,69.4,588.5999999999999
44516940,31/01/2023,,930.17
44516940,01/02/2023,-182.19,747.98
44516940,06/02/2023,-172.27,575.7099999999999
44516940,08/02/2023,209.01,784.7199999999999
44516940,09/02/2023,-12.71,772.01
44516940,12/02/2023,165.18,937.1899999999999
44516940,12/02/2023,58.82,996.01
44516940,12/02/2023,-67.31,928.6999999999999
44537960,31/01/2023,,675.03
44537960,01/02/2023,-168.84,506.18999999999994
44537960,02/02/2023,95.09,601.28
44537960,06/02/2023,147.34,748.62
44537960,06/02/2023,-135.04,613.5799999999999
44537960,09/02/2023,-187.78,425.79999999999995
44537960,10/02/2023,-72.06,353.74
44537960,12/02/2023,-192.75,160.98999999999998
44537960,13/02/2023,-116.22,44.76999999999998
44564500,31/01/2023,,355.18
44564500,01/02/2023,215.02,570.2
44564500,03/02/2023,67.38,637.58
44564500,06/02/2023,34.38,671.96
44564500,10/02/2023,67.6,739.56
44586370,31/01/2023,,440.56
44586370,02/02/2023,-84.65,355.90999999999997
44586370,06/02/2023,-40.91,315.0
44586370,06/02/2023,-42.82,272.18
44586370,07/02/2023,1500.0,1772.18
44586370,07/02/2023,77.43,1849.6100000000001
44586370,08/02/2023,-166.36,1683.25
44586370,12/02/2023,117.51,1800.76
44586370,13/02/2023,-105.71,1695.0500000000002
44586370,14/02/2023,69.01,1764.0600000000002
44586370,14/02/2023,-52.78,1711.28
44626164,31/01/2023,,915.14
44626164,07/02/2023,65.37,980.51
44626164,09/02/2023,-1166.4,-185.8900000000001
44626164,14/02/2023,-124.79,-310.6800000000001
44662337,31/01/2023,,768.12
44662337,01/02/2023,119.68,887.8
44662337,09/02/2023,-140.49,747.31
44662337,14/02/2023,162.09,909.4
44701536,31/01/2023,,995.4
44701536,01/02/2023,-76.18,919.22
44701536,06/02/2023,-151.44,767.78
44701536,08/02/2023,110.6,878.38
44701536,08/02/2023,-117.22,761.16
44701536,10/02/2023,-117.1,644.06
44701536,11/02/2023,-75.88,568.18
44711172,31/01/2023,,382.83
44711172,02/02/2023,-174.75,208.07999999999998
44711172,04/02/2023,150.01,358.09
44711172,04/02/2023,141.33,499.41999999999996
44711172,08/02/2023,-81.17,418.25
44711172,13/02/2023,8.94,427.19
44759468,31/01/2023,,962.91
44759468,01/02/2023,-97.92,864.99
44759468,04/02/2023,141.71,1006.7
44759468,07/02/2023,84.46,1091.16
44759468,09/02/2023,-35.18,1055.98
44759468,10/02/2023,74.15,1130.13
44759468,10/02/2023,-105.35,1024.78
44759468,11/02/2023,-34.81,989.97
44759468,12/02/2023,-169.36,820.61
44759468,13/02/2023,-110.34,710.27
44794340,31/01/2023,,488.91
44794340,13/02/2023,-71.54,417.37
44812075,31/01/2023,,863.71
44812075,01/02/2023,601.7,1465.41
44812075,02/02/2023,116.1,1581.51
44812075,02/02/2023,-108.51,1473.0
44812075,06/02/2023,127.59,1600.5900000000001
44812075,12/02/2023,127.27,1727.8600000000001
44812075,13/02/2023,64.31,1792.17
44816910,31/01/2023,,185.51
44816910,01/02/2023,229.8,415.31
44816910,04/02/2023,89.58,504.89
44816910,05/02/2023,56.62,561.51
44816910,05/02/2023,-9.05,552.46
44816910,05/02/2023,-147.37,405.09000000000003
44816910,06/02/2023,30.45,435.54
44816910,07/02/2023,756.5,1192.04
44816910,08/02/2023,110.8,1302.84
44816910,13/02/2023,-32.01,1270.83
44816910,13/02/2023,-118.4,1152.4299999999998
44873253,31/01/2023,,660.51
44873253,03/02/2023,60.33,720.84
44873253,03/02/2023,8.57,729.41
44873253,05/02/2023,-93.57,635.84
44873253,07/02/2023,-113.43,522.41
44873253,10/02/2023,-93.74,428.67
44873253,10/02/2023,-192.26,236.41000000000003
44873253,11/02/2023,726.2,962.6100000000001
44902994,31/01/2023,,790.34
44902994,01/02/2023,85.77,876.11
44902994,02/02/2023,-174.13,701.98
44902994,03/02/2023,23.84,725.82
44902994,03/02/2023,-31.0,694.82
44902994,03/02/2023,-58.23,636.59
44902994,03/02/2023,-1259.6,-623.0099999999999
44902994,04/02/2023,94.29,-528.7199999999999
44902994,04/02/2023,76.17,-452.54999999999984
44902994,05/02/2023,99.16,-353.3899999999999
44902994,06/02/2023,-28.63,-382.01999999999987
44902994,08/02/2023,117.41,-264.6099999999999
44902994,13/02/2023,-61.69,-326.29999999999984
44912164,31/01/2023,,355.61
44912164,03/02/2023,-110.67,244.94
44912164,05/02/2023,-29.75,215.19
44912164,07/02/2023,-50.93,164.26000000000002
44912164,12/02/2023,25.82,190.08
44912164,13/02/2023,-128.76,61.32000000000002
44912164,14/02/2023,157.43,218.75000000000003
44912164,14/02/2023,49.38,268.13000000000005
45015534,31/01/2023,,215.54
45015534,06/02/2023,-154.92,60.620000000000005
45015534,07/02/2023,76.2,136.82
45015534,08/02/2023,1032.4,1169.22
45015534,09/02/2023,83.42,1252.64
45015570,31/01/2023,,905.57
45015570,01/02/2023,754.9,1660.47
45015570,01/02/2023,137.72,1798.19
45015570,06/02/2023,-72.7,1725.49
45015570,06/02/2023,-98.87,1626.6200000000001
45015570,07/02/2023,136.3,1762.92
45015570,08/02/2023,-150.64,1612.28
45015570,09/02/2023,-145.82,1466.46
45015570,13/02/2023,159.89,1626.35
45015570,14/02/2023,176.37,1802.72
45020832,31/01/2023,,104.89
45020832,02/02/2023,92.05,196.94
45020832,03/02/2023,89.95,286.89
45020832,05/02/2023,-158.24,128.64999999999998
45020832,09/02/2023,110.01,238.65999999999997
45020832,11/02/2023,42.85,281.51
45020832,11/02/2023,16.09,297.59999999999997
45021115,31/01/2023,,464.27
45021115,07/02/2023,116.04,580.31
45021115,08/02/2023,-189.71,390.59999999999997
45021115,10/02/2023,125.47,516.0699999999999
45021115,10/02/2023,62.01,578.0799999999999
45021115,11/02/2023,1813.6,2391.68
45021115,12/02/2023,41.2,2432.8799999999997
45021115,13/02/2023,-18.93,2413.95
45021398,31/01/2023,,783.24
45021398,02/02/2023,77.43,860.6700000000001
45021398,04/02/2023,515.6,1376.27
45021398,08/02/2023,-68.68,1307.59
45021398,10/02/2023,108.64,1416.23
45021398,10/02/2023,-72.23,1344.0
45021398,10/02/2023,-344.3,999.6999999999999
45026430,31/01/2023,,745.31
45026430,04/02/2023,178.94,924.25
45026430,07/02/2023,-36.73,887.52
45026430,09/02/2023,-148.45,739.0699999999999
45026430,10/02/2023,-55.29,683.78
45026430,11/02/2023,626.6,1310.38
45026430,13/02/2023,-85.75,1224.63
45027876,31/01/2023,,80.13
45027876,01/02/2023,72.35,152.48
45027876,01/02/2023,-57.48,95.0
45027876,01/02/2023,-170.25,-75.25
45027876,03/02/2023,-79.86,-155.11
45027876,04/02/2023,176.15,21.04000000000002
45027876,06/02/2023,-80.8,-59.75999999999998
45027876,07/02/2023,54.35,-5.409999999999975
45027876,07/02/2023,-227.16,-232.56999999999996
45027876,12/02/2023,-3.07,-235.63999999999996
45027876,14/02/2023,-85.41,-321.04999999999995
45029598,31/01/2023,,558.87
45029598,06/02/2023,-67.0,491.87
45029598,06/02/2023,-119.61,372.26
45029598,08/02/2023,-149.83,222.43
45029598,09/02/2023,76.46,298.89
45029598,09/02/2023,70.47,369.36
45029598,09/02/2023,-64.47,304.89
45029598,12/02/2023,7.46,312.35
45029598,14/02/2023,42.19,354.54
45029598,14/02/2023,-1338.4,-983.8600000000001
45067158,31/01/2023,,115.23
45067158,04/02/2023,-78.83,36.400000000000006
45067158,04/02/2023,-101.3,-64.89999999999999
45067158,04/02/2023,-102.44,-167.33999999999997
45067158,05/02/2023,106.32,-61.019999999999996
45067158,05/02/2023,-83.99,-145.01
45067158,09/02/2023,184.91,39.900000000000006
45067158,10/02/2023,177.19,217.09
45067158,11/02/2023,90.72,307.81
45089475,31/01/2023,,676.92
45089475,03/02/2023,-119.64,557.28
45089475,13/02/2023,-125.97,431.30999999999995
45089475,13/02/2023,-1582.4,-1151.0900000000001
45111669,31/01/2023,,459.28
45111669,01/02/2023,121.91,581.1899999999999
45111669,03/02/2023,16.43,597.62
45111669,10/02/2023,-116.33,481.28999999999996
45111669,11/02/2023,-84.36,396.92999999999995
45111669,14/02/2023,-173.04,223.89
45161114,31/01/2023,,282.6
45161114,01/02/2023,134.43,417.03000000000003
45161114,06/02/2023,132.91,549.94
45161114,10/02/2023,126.15,676.09
45196342,31/01/2023,,402.48
45196342,01/02/2023,-64.89,337.59000000000003
45196342,03/02/2023,-104.89,232.70000000000002
45196342,04/02/2023,136.46,369.16
45196342,10/02/2023,120.91,490.07000000000005
45196342,11/02/2023,-112.23,377.84000000000003
45196342,12/02/2023,-1192.7,-814.86
45238909,31/01/2023,,904.83
45238909,04/02/2023,120.85,1025.68
45238909,08/02/2023,751.9,1777.58
45238909,08/02/2023,-38.91,1738.67
45238909,13/02/2023,133.97,1872.64
45242171,31/01/2023,,174.66
45242171,04/02/2023,84.12,258.78
45242171,09/02/2023,-93.14,165.64
45242171,13/02/2023,73.31,238.95
45253870,31/01/2023,,273.37
45253870,07/02/2023,485.9,759.27
45253870,11/02/2023,-78.2,681.0699999999999
45253870,12/02/2023,142.98,824.05
45275334,31/01/2023,,49.55
45275334,02/02/2023,112.23,161.78
45275334,03/02/2023,-89.95,71.83
45397824,31/01/2023,,741.62
45397824,01/02/2023,-130.8,610.8199999999999
45397824,02/02/2023,177.51,788.3299999999999
45397824,03/02/2023,20.42,808.75
45397824,03/02/2023,-154.95,653.8
45397824,07/02/2023,-113.55,540.25
45397824,11/02/2023,46.65,586.9
45397824,12/02/2023,134.97,721.87
45397824,14/02/2023,-625.3,96.57000000000005
45519330,31/01/2023,,840.22
45519330,01/02/2023,-80.88,759.34
45519330,01/02/2023,-180.83,578.51
45519330,03/02/2023,240.26,818.77
45519330,07/02/2023,85.76,904.53
45519330,11/02/2023,-163.65,740.88
45519330,13/02/2023,25.59,766.47
45543867,31/01/2023,,419.92
45543867,01/02/2023,82.42,502.34000000000003
45543867,02/02/2023,117.71,620.05
45543867,03/02/2023,136.66,756.71
45543867,03/02/2023,106.43,863.14
45543867,07/02/2023,1522.0,2385.14
45543867,09/02/2023,100.78,2485.92
45543867,11/02/2023,-78.66,2407.2599999999998
45543867,13/02/2023,562.4,2969.66
45558696,31/01/2023,,760.19
45558696,02/02/2023,1890.0,2650.19
45558696,05/02/2023,-1526.1,1124.0900000000001
45558696,07/02/2023,42.19,1166.2800000000002
45558696,07/02/2023,-144.93,1021.3500000000001
45558696,07/02/2023,-173.42,847.9300000000002
45558696,08/02/2023,-62.15,785.7800000000002
45611838,31/01/2023,,784.55
45611838,03/02/2023,47.74,832.29
45611838,04/02/2023,46.49,878.78
45611838,04/02/2023,-53.51,825.27
45611838,06/02/2023,-97.64,727.63
45611838,07/02/2023,-69.22,658.41
45611838,09/02/2023,173.88,832.29
45611838,14/02/2023,122.61,954.9
45631973,31/01/2023,,762.7
45631973,01/02/2023,-187.01,575.69
45631973,04/02/2023,109.43,685.1200000000001
45631973,05/02/2023,-220.0,465.12000000000006
45631973,08/02/2023,-1428.0,-962.8799999999999
45631973,09/02/2023,105.79,-857.0899999999999
45631973,11/02/2023,-108.78,-965.8699999999999
45639009,31/01/2023,,489.05
45639009,04/02/2023,-72.72,416.33000000000004
45639009,04/02/2023,-108.24,308.09000000000003
45639009,05/02/2023,-5.44,302.65000000000003
45639009,05/02/2023,-72.56,230.09000000000003
45639009,09/02/2023,-44.94,185.15000000000003
45639009,12/02/2023,205.26,390.41
45639009,12/02/2023,-114.03,276.38
45688415,31/01/2023,,686.92
45688415,01/02/2023,1393.7,2080.62
45688415,03/02/2023,178.47,2259.09
45688415,07/02/2023,-121.91,2137.1800000000003
45688415,11/02/2023,96.36,2233.54
45688415,11/02/2023,-135.48,2098.06
45688415,13/02/2023,102.31,2200.37
45706674,31/01/2023,,390.73
45706674,01/02/2023,-1187.7,-796.97
45706674,04/02/2023,114.54,-682.4300000000001
45706674,04/02/2023,-141.31,-823.74
45706674,04/02/2023,-150.84,-974.58
45706674,05/02/2023,109.63,-864.95
45706674,06/02/2023,-60.77,-925.72
45706674,10/02/2023,-123.35,-1049.07
45706674,12/02/2023,-158.11,-1207.18
45740727,31/01/2023,,904.27
45740727,05/02/2023,149.91,1054.18
45740727,08/02/2023,-220.34,833.8399999999999
45740727,13/02/2023,155.36,989.2
45790907,31/01/2023,,567.67
45790907,01/02/2023,1264.3,1831.9699999999998
45790907,01/02/2023,112.34,1944.31
45790907,04/02/2023,133.0,2077.31
45790907,04/02/2023,-45.53,2031.78
45790907,05/02/2023,108.92,2140.7
45790907,05/02/2023,58.28,2198.98
45790907,07/02/2023,-67.95,2131.03
45790907,10/02/2023,-1275.4,855.6299999999999
45790907,12/02/2023,-144.32,711.31
45790907,14/02/2023,-67.85,643.4599999999999
45816894,31/01/2023,,227.68
45816894,02/02/2023,-81.01,146.67000000000002
45816894,08/02/2023,1006.9,1153.57
45816894,13/02/2023,-44.84,1108.73
45816894,13/02/2023,-152.58,956.1500000000001
45822265,31/01/2023,,881.34
45822265,02/02/2023,-180.16,701.1800000000001
45822265,03/02/2023,-113.78,587.4000000000001
45822265,05/02/2023,99.15,686.5500000000001
45822265,05/02/2023,-617.7,68.85000000000002
45822265,05/02/2023,-1152.5,-1083.65
45822265,11/02/2023,-86.28,-1169.93
45822265,11/02/2023,-140.15,-1310.0800000000002
45822265,12/02/2023,877.5,-432.58000000000015
45829157,31/01/2023,,361.77
45829157,01/02/2023,-147.6,214.17
45829157,03/02/2023,-183.87,30.299999999999983
45829157,05/02/2023,23.74,54.03999999999998
45829157,06/02/2023,156.97,211.01
45829157,08/02/2023,-80.46,130.54999999999995
45829157,10/02/2023,114.0,244.54999999999995
45829157,12/02/2023,89.04,333.59
45829157,14/02/2023,-153.48,180.10999999999999
45859156,31/01/2023,,644.5
45859156,01/02/2023,-146.02,498.48
45859156,02/02/2023,120.32,618.8
45859156,05/02/2023,166.03,784.8299999999999
45859156,07/02/2023,102.22,887.05
45859156,10/02/2023,1725.1,2612.1499999999996
45960045,31/01/2023,,853.47
45960045,03/02/2023,128.1,981.57
45960045,03/02/2023,49.28,1030.85
45960045,07/02/2023,-45.38,985.47
45960045,09/02/2023,120.08,1105.55
45960045,13/02/2023,-35.47,1070.08
45960045,13/02/2023,-48.13,1021.95
45974864,31/01/2023,,957.27
45974864,03/02/2023,-108.6,848.67
45974864,10/02/2023,120.81,969.48
45974864,13/02/2023,63.85,1033.33
45974864,14/02/2023,-43.42,989.91
46012936,31/01/2023,,120.79
46012936,03/02/2023,46.59,167.38
46012936,04/02/2023,-113.62,53.760000000000005
46012936,06/02/2023,55.52,109.28
46012936,13/02/2023,62.93,172.21
46012936,14/02/2023,-175.07,-2.859999999999985
46059921,31/01/2023,,905.78
46059921,01/02/2023,-95.21,810.5699999999999
46059921,02/02/2023,-79.3,731.27
46059921,10/02/2023,83.52,814.79
46059921,13/02/2023,9.8,824.59
46059921,14/02/2023,-147.85,676.74
46064017,31/01/2023,,672.77
46064017,02/02/2023,28.99,701.76
46064017,03/02/2023,129.73,831.49
46064017,05/02/2023,60.9,892.39
46064017,10/02/2023,1575.6,2467.99
46064017,11/02/2023,-471.8,1996.1899999999998
46064017,12/02/2023,145.68,2141.87
46064017,12/02/2023,-115.87,2025.9999999999998
46064017,13/02/2023,-800.9,1225.1
46064017,14/02/2023,141.13,1366.2299999999998
46067647,31/01/2023,,677.66
46067647,03/02/2023,-54.41,623.25
46067647,03/02/2023,-88.94,534.31
46067647,03/02/2023,-98.31,436.0
46067647,06/02/2023,64.29,500.28999999999996
46067647,08/02/2023,-43.9,456.39
46067647,13/02/2023,140.52,596.91
46067647,14/02/2023,101.91,698.8199999999999
46073044,31/01/2023,,957.36
46073044,06/02/2023,-158.15,799.21
46073044,08/02/2023,-265.04,534.17
46073044,11/02/2023,-121.51,412.65999999999997
46073044,14/02/2023,1879.5,2292.16
46073044,14/02/2023,155.82,2447.98
46085917,31/01/2023,,340.16
46085917,06/02/2023,104.85,445.01
46085917,08/02/2023,-110.8,334.21000000000004
46085917,08/02/2023,-1374.1,-1039.8899999999999
46085917,09/02/2023,-155.66,-1195.55
46085917,10/02/2023,90.3,-1105.2499999999998
46085917,11/02/2023,155.49,-949.7599999999999
46085917,13/02/2023,67.31,-882.4499999999998
46085917,13/02/2023,62.41,-820.0399999999998
46100177,31/01/2023,,979.25
46100177,02/02/2023,-93.98,885.27
46100177,02/02/2023,-681.0,204.26999999999998
46100177,03/02/2023,-42.34,161.92999999999998
46100177,06/02/2023,-74.62,87.30999999999997
46100177,08/02/2023,797.2,884.51
46100177,09/02/2023,99.44,983.95
46133743,31/01/2023,,862.26
46133743,02/02/2023,-100.0,762.26
46133743,06/02/2023,93.21,855.47
46133743,10/02/2023,29.52,884.99
46215382,31/01/2023,,549.77
46215382,03/02/2023,-76.11,473.65999999999997
46215382,03/02/2023,-152.95,320.71
46215382,03/02/2023,-1569.4,-1248.69
46215382,04/02/2023,-57.41,-1306.1000000000001
46215382,05/02/2023,-114.53,-1420.63
46215382,06/02/2023,171.29,-1249.3400000000001
46215382,07/02/2023,-167.72,-1417.06
46215382,10/02/2023,2084.1,667.04
46215382,11/02/2023,-56.36,610.68
46215382,13/02/2023,135.78,746.46
46215382,13/02/2023,-38.78,707.68
46230315,31/01/2023,,4.43
46230315,02/02/2023,120.61,125.03999999999999
46230315,04/02/2023,-153.16,-28.119999999999976
46230315,06/02/2023,-145.42,-173.53999999999996
46230315,13/02/2023,125.25,-48.289999999999964
46230315,13/02/2023,-66.15,-114.43999999999997
46231176,31/01/2023,,290.35
46231176,01/02/2023,162.41,452.76
46231176,01/02/2023,-1397.4,-944.6400000000001
46231176,02/02/2023,98.15,-846.4900000000001
46231176,05/02/2023,-46.86,-893.3500000000001
46231176,09/02/2023,625.1,-268.2500000000001
46231176,11/02/2023,-17.45,-285.7000000000001
46231176,12/02/2023,55.81,-229.8900000000001
46231176,12/02/2023,-37.7,-267.59000000000015
46231176,13/02/2023,94.69,-172.90000000000012
46231176,13/02/2023,-16.59,-189.49000000000012
46255563,31/01/2023,,565.42
46255563,01/02/2023,92.51,657.93
46255563,04/02/2023,-129.16,528.77
46255563,14/02/2023,-52.1,476.66999999999996
46255563,14/02/2023,-89.67,387.0
46322903,31/01/2023,,873.01
46322903,06/02/2023,-22.54,850.47
46322903,06/02/2023,-179.1,671.37
46322903,08/02/2023,66.39,737.76
46322903,08/02/2023,-206.07,531.69
46322903,09/02/2023,143.77,675.46
46322903,14/02/2023,81.74,757.2
46326165,31/01/2023,,571.8
46326165,03/02/2023,-94.28,477.52
46326165,06/02/2023,14.55,492.06999999999994
46326165,07/02/2023,-87.09,404.97999999999996
46326165,10/02/2023,143.62,548.5999999999999
46326165,12/02/2023,-99.3,449.29999999999995
46326165,13/02/2023,185.27,634.5699999999999
46346470,31/01/2023,,787.87
46346470,02/02/2023,-93.94,693.9300000000001
46346470,04/02/2023,-133.0,560.9300000000001
46346470,08/02/2023,-35.51,525.42
46346470,09/02/2023,70.29,595.71
46346470,11/02/2023,-118.19,477.52
46346470,12/02/2023,81.44,558.96
46346470,13/02/2023,-67.73,491.23
46355307,31/01/2023,,152.4
46355307,01/02/2023,-161.31,-8.909999999999997
46355307,02/02/2023,174.13,165.22
46355307,14/02/2023,-987.9,-822.68
46442210,31/01/2023,,732.14
46442210,02/02/2023,-118.22,613.92
46442210,06/02/2023,80.8,694.72
46442210,09/02/2023,-899.8,-205.07999999999993
46442210,11/02/2023,-23.58,-228.6599999999999
46442210,14/02/2023,34.84,-193.81999999999994
46479025,31/01/2023,,323.03
46479025,04/02/2023,88.89,411.91999999999996
46479025,04/02/2023,-45.51,366.40999999999997
46479025,11/02/2023,-90.03,276.38
46479025,12/02/2023,100.49,376.86999999999995
46479025,14/02/2023,-172.38,204.48999999999995
46525458,31/01/2023,,938.4
46525458,05/02/2023,-1748.6,-810.1999999999999
46525458,07/02/2023,1225.0,414.80000000000007
46525458,07/02/2023,153.96,568.7600000000001
46525458,10/02/2023,86.14,654.9000000000001
46525458,11/02/2023,-38.25,616.6500000000001
46525458,13/02/2023,-116.37,500.2800000000001
46552077,31/01/2023,,672.51
46552077,02/02/2023,-54.94,617.5699999999999
46552077,06/02/2023,-153.53,464.03999999999996
46561814,31/01/2023,,216.29
46561814,01/02/2023,70.34,286.63
46561814,06/02/2023,-106.0,180.63
46561814,07/02/2023,93.93,274.56
46561814,07/02/2023,-185.39,89.17000000000002
46561814,07/02/2023,-214.17,-124.99999999999997
46561814,09/02/2023,124.56,-0.4399999999999693
46561814,13/02/2023,-159.46,-159.89999999999998
46597215,31/01/2023,,455.5
46597215,06/02/2023,73.5,529.0
46597215,07/02/2023,165.34,694.34
46597215,08/02/2023,1123.1,1817.44
46597215,09/02/2023,-11.47,1805.97
46597728,31/01/2023,,920.72
46597728,04/02/2023,110.99,1031.71
46597728,05/02/2023,749.9,1781.6100000000001
46597728,06/02/2023,111.94,1893.55
46597728,13/02/2023,-165.07,1728.48
46597728,13/02/2023,-1856.7,-128.22000000000003
46643937,31/01/2023,,751.73
46643937,03/02/2023,61.92,813.65
46643937,07/02/2023,67.88,881.53
46643937,07/02/2023,-74.11,807.4200000000001
46643937,07/02/2023,-1348.3,-540.8799999999999
46643937,11/02/2023,226.92,-313.9599999999999
46643937,12/02/2023,1041.9,727.9400000000002
46643937,12/02/2023,76.94,804.8800000000001
46643937,14/02/2023,-110.66,694.2200000000001
46663039,31/01/2023,,989.43
46663039,01/02/2023,49.37,1038.8
46663039,03/02/2023,-52.27,986.53
46663039,03/02/2023,-119.2,867.3299999999999
46663039,06/02/2023,161.03,1028.36
46663039,06/02/2023,34.2,1062.56
46663039,09/02/2023,-813.0,249.55999999999995
46663039,12/02/2023,120.86,370.41999999999996
46663039,14/02/2023,-112.47,257.94999999999993
46730484,31/01/2023,,398.49
46730484,04/02/2023,111.88,510.37
46730484,10/02/2023,-111.05,399.32
46730484,11/02/2023,-63.08,336.24
46730484,13/02/2023,80.9,417.14
46730484,14/02/2023,-79.28,337.86
46741126,31/01/2023,,393.18
46741126,02/02/2023,-114.87,278.31
46741126,03/02/2023,-169.26,109.05000000000001
46741126,06/02/2023,-46.16,62.890000000000015
46741126,07/02/2023,-60.76,2.1300000000000168
46741126,10/02/2023,184.75,186.88000000000002
46741126,13/02/2023,-116.37,70.51000000000002
46768821,31/01/2023,,458.81
46768821,03/02/2023,90.12,548.9300000000001
46768821,04/02/2023,135.11,684.04
46768821,06/02/2023,124.41,808.45
46768821,08/02/2023,-132.61,675.84
46768821,13/02/2023,129.28,805.12
46790294,31/01/2023,,855.42
46790294,01/02/2023,-55.85,799.5699999999999
46790294,01/02/2023,-156.88,642.6899999999999
46790294,03/02/2023,-72.41,570.28
46790294,07/02/2023,87.09,657.37
46790294,08/02/2023,-98.38,558.99
46790294,09/02/2023,37.65,596.64
46792863,31/01/2023,,843.5
46792863,01/02/2023,-81.07,762.4300000000001
46792863,03/02/2023,87.36,849.79
46792863,06/02/2023,159.47,1009.26
46792863,07/02/2023,-84.66,924.6
46851905,31/01/2023,,18.23
46851905,01/02/2023,216.49,234.72
46851905,01/02/2023,-123.29,111.42999999999999
46851905,04/02/2023,196.98,308.40999999999997
46851905,05/02/2023,140.22,448.63
46851905,06/02/2023,441.4,890.03
46851905,09/02/2023,50.63,940.66
46854962,31/01/2023,,364.03
46854962,01/02/2023,35.88,399.90999999999997
46854962,01/02/2023,-81.49,318.41999999999996
46854962,02/02/2023,93.7,412.12
46854962,13/02/2023,104.27,516.39
46854962,14/02/2023,111.83,628.22
46854962,14/02/2023,-544.0,84.22000000000003
46879333,31/01/2023,,462.44
46879333,06/02/2023,-135.77,326.66999999999996
46879333,10/02/2023,38.95,365.62
46879333,14/02/2023,-79.28,286.34
46879333,14/02/2023,-128.86,157.47999999999996
46913859,31/01/2023,,410.19
46913859,01/02/2023,-119.68,290.51
46913859,05/02/2023,88.7,379.21
46913859,07/02/2023,126.94,506.15
46913859,08/02/2023,1127.1,1633.25
46913859,09/02/2023,-107.84,1525.41
46920610,31/01/2023,,124.16
46920610,01/02/2023,124.86,249.01999999999998
46920610,02/02/2023,25.85,274.87
46920610,05/02/2023,36.13,311.0
46920610,05/02/2023,-161.25,149.75
46920610,08/02/2023,-30.53,119.22
46920610,09/02/2023,-93.51,25.709999999999994
46925211,31/01/2023,,509.25
46925211,01/02/2023,189.46,698.71
46925211,09/02/2023,4.38,703.09
46925211,12/02/2023,-205.26,497.83000000000004
46925211,13/02/2023,49.89,547.72
47040996,31/01/2023,,462.95
47040996,01/02/2023,-130.83,332.12
47040996,02/02/2023,173.89,506.01
47040996,03/02/2023,121.3,627.31
47040996,04/02/2023,-98.52,528.79
47040996,07/02/2023,-89.73,439.05999999999995
47040996,09/02/2023,-76.61,362.44999999999993
47040996,12/02/2023,7.66,370.10999999999996
47091705,31/01/2023,,54.6
47091705,01/02/2023,-75.52,-20.919999999999995
47091705,02/02/2023,41.88,20.960000000000008
47091705,02/02/2023,-88.29,-67.33
47091705,03/02/2023,-67.38,-134.70999999999998
47091705,04/02/2023,95.6,-39.11
47091705,05/02/2023,1195.0,1155.89
47091705,05/02/2023,-142.28,1013.6100000000001
47091705,06/02/2023,92.29,1105.9
47091705,09/02/2023,1340.1,2446.0
47091705,14/02/2023,96.17,2542.17
47115177,31/01/2023,,759.59
47115177,01/02/2023,81.36,840.95
47115177,01/02/2023,-137.75,703.2
47115177,04/02/2023,110.0,813.2
47115177,06/02/2023,-527.4,285.80000000000007
