scheduled_date,emp_id,full_name,first_name,last_name,scheduled
2/9/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/10/2023,3,Maressa Dearell,Maressa,Dearell,False
2/10/2023,4,Micheil Manklow,Micheil,Manklow,False
2/10/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/10/2023,6,Graig Colvin,Graig,Colvin,False
2/10/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/10/2023,5,Burtie Connar,Burtie,Connar,True
2/10/2023,9,Chet Fitzharris,Chet,Fitzharris,True
2/10/2023,2,Curtis Utterson,Curtis,Utterson,True
2/10/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/10/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/11/2023,3,Maressa Dearell,Maressa,Dearell,False
2/11/2023,4,Micheil Manklow,Micheil,Manklow,False
2/11/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/11/2023,6,Graig Colvin,Graig,Colvin,False
2/11/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/11/2023,5,Burtie Connar,Burtie,Connar,True
2/11/2023,9,Chet Fitzharris,Chet,Fitzharris,True
2/11/2023,2,Curtis Utterson,Curtis,Utterson,True
2/11/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/11/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/12/2023,3,Maressa Dearell,Maressa,Dearell,False
2/12/2023,4,Micheil Manklow,Micheil,Manklow,False
2/12/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/12/2023,6,Graig Colvin,Graig,Colvin,False
2/12/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/12/2023,5,Burtie Connar,Burtie,Connar,False
2/12/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/12/2023,2,Curtis Utterson,Curtis,Utterson,False
2/12/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/12/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/13/2023,3,Maressa Dearell,Maressa,Dearell,False
2/13/2023,4,Micheil Manklow,Micheil,Manklow,False
2/13/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/13/2023,6,Graig Colvin,Graig,Colvin,False
2/13/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/13/2023,5,Burtie Connar,Burtie,Connar,True
2/13/2023,9,Chet Fitzharris,Chet,Fitzharris,True
2/13/2023,2,Curtis Utterson,Curtis,Utterson,True
2/13/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/13/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/14/2023,3,Maressa Dearell,Maressa,Dearell,False
2/14/2023,4,Micheil Manklow,Micheil,Manklow,False
2/14/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/14/2023,6,Graig Colvin,Graig,Colvin,True
2/14/2023,7,Jennilee Brimson,Jennilee,Brimson,True
2/14/2023,5,Burtie Connar,Burtie,Connar,False
2/14/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/14/2023,2,Curtis Utterson,Curtis,Utterson,False
2/14/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/14/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/15/2023,3,Maressa Dearell,Maressa,Dearell,False
2/15/2023,4,Micheil Manklow,Micheil,Manklow,False
2/15/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/15/2023,6,Graig Colvin,Graig,Colvin,True
2/15/2023,7,Jennilee Brimson,Jennilee,Brimson,True
2/15/2023,5,Burtie Connar,Burtie,Connar,False
2/15/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/15/2023,2,Curtis Utterson,Curtis,Utterson,False
2/15/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/15/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/16/2023,3,Maressa Dearell,Maressa,Dearell,False
2/16/2023,4,Micheil Manklow,Micheil,Manklow,False
2/16/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/16/2023,6,Graig Colvin,Graig,Colvin,False
2/16/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/16/2023,5,Burtie Connar,Burtie,Connar,False
2/16/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/16/2023,2,Curtis Utterson,Curtis,Utterson,False
2/16/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/16/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/17/2023,3,Maressa Dearell,Maressa,Dearell,False
2/17/2023,4,Micheil Manklow,Micheil,Manklow,False
2/17/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/17/2023,6,Graig Colvin,Graig,Colvin,True
2/17/2023,7,Jennilee Brimson,Jennilee,Brimson,True
2/17/2023,5,Burtie Connar,Burtie,Connar,False
2/17/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/17/2023,2,Curtis Utterson,Curtis,Utterson,False
2/17/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/17/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/18/2023,3,Maressa Dearell,Maressa,Dearell,False
2/18/2023,4,Micheil Manklow,Micheil,Manklow,False
2/18/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/18/2023,6,Graig Colvin,Graig,Colvin,False
2/18/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/18/2023,5,Burtie Connar,Burtie,Connar,False
2/18/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/18/2023,2,Curtis Utterson,Curtis,Utterson,False
2/18/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/18/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/19/2023,3,Maressa Dearell,Maressa,Dearell,False
2/19/2023,4,Micheil Manklow,Micheil,Manklow,False
2/19/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/19/2023,6,Graig Colvin,Graig,Colvin,True
2/19/2023,7,Jennilee Brimson,Jennilee,Brimson,True
2/19/2023,5,Burtie Connar,Burtie,Connar,False
2/19/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/19/2023,2,Curtis Utterson,Curtis,Utterson,False
2/19/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/19/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/20/2023,3,Maressa Dearell,Maressa,Dearell,False
2/20/2023,4,Micheil Manklow,Micheil,Manklow,False
2/20/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/20/2023,6,Graig Colvin,Graig,Colvin,True
2/20/2023,7,Jennilee Brimson,Jennilee,Brimson,True
2/20/2023,5,Burtie Connar,Burtie,Connar,False
2/20/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/20/2023,2,Curtis Utterson,Curtis,Utterson,False
2/20/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/20/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/21/2023,3,Maressa Dearell,Maressa,Dearell,True
2/21/2023,4,Micheil Manklow,Micheil,Manklow,True
2/21/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/21/2023,6,Graig Colvin,Graig,Colvin,False
2/21/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/21/2023,5,Burtie Connar,Burtie,Connar,False
2/21/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/21/2023,2,Curtis Utterson,Curtis,Utterson,False
2/21/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/21/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/22/2023,3,Maressa Dearell,Maressa,Dearell,False
2/22/2023,4,Micheil Manklow,Micheil,Manklow,False
2/22/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/22/2023,6,Graig Colvin,Graig,Colvin,False
2/22/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/22/2023,5,Burtie Connar,Burtie,Connar,False
2/22/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/22/2023,2,Curtis Utterson,Curtis,Utterson,False
2/22/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/22/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/23/2023,3,Maressa Dearell,Maressa,Dearell,True
2/23/2023,4,Micheil Manklow,Micheil,Manklow,True
2/23/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/23/2023,6,Graig Colvin,Graig,Colvin,False
2/23/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/23/2023,5,Burtie Connar,Burtie,Connar,False
2/23/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/23/2023,2,Curtis Utterson,Curtis,Utterson,False
2/23/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/23/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/24/2023,3,Maressa Dearell,Maressa,Dearell,True
2/24/2023,4,Micheil Manklow,Micheil,Manklow,True
2/24/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/24/2023,6,Graig Colvin,Graig,Colvin,False
2/24/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/24/2023,5,Burtie Connar,Burtie,Connar,False
2/24/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/24/2023,2,Curtis Utterson,Curtis,Utterson,False
2/24/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/24/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/25/2023,3,Maressa Dearell,Maressa,Dearell,False
2/25/2023,4,Micheil Manklow,Micheil,Manklow,False
2/25/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
2/25/2023,6,Graig Colvin,Graig,Colvin,False
2/25/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/25/2023,5,Burtie Connar,Burtie,Connar,False
2/25/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/25/2023,2,Curtis Utterson,Curtis,Utterson,False
2/25/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/25/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/26/2023,3,Maressa Dearell,Maressa,Dearell,True
2/26/2023,4,Micheil Manklow,Micheil,Manklow,True
2/26/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/26/2023,6,Graig Colvin,Graig,Colvin,False
2/26/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/26/2023,5,Burtie Connar,Burtie,Connar,False
2/26/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/26/2023,2,Curtis Utterson,Curtis,Utterson,False
2/26/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/26/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/27/2023,3,Maressa Dearell,Maressa,Dearell,True
2/27/2023,4,Micheil Manklow,Micheil,Manklow,True
2/27/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/27/2023,6,Graig Colvin,Graig,Colvin,False
2/27/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/27/2023,5,Burtie Connar,Burtie,Connar,False
2/27/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/27/2023,2,Curtis Utterson,Curtis,Utterson,False
2/27/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/27/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
2/28/2023,3,Maressa Dearell,Maressa,Dearell,True
2/28/2023,4,Micheil Manklow,Micheil,Manklow,True
2/28/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
2/28/2023,6,Graig Colvin,Graig,Colvin,False
2/28/2023,7,Jennilee Brimson,Jennilee,Brimson,False
2/28/2023,5,Burtie Connar,Burtie,Connar,False
2/28/2023,9,Chet Fitzharris,Chet,Fitzharris,False
2/28/2023,2,Curtis Utterson,Curtis,Utterson,False
2/28/2023,10,Aile Antonazzi,Aile,Antonazzi,False
2/28/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/1/2023,3,Maressa Dearell,Maressa,Dearell,False
3/1/2023,4,Micheil Manklow,Micheil,Manklow,False
3/1/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/1/2023,6,Graig Colvin,Graig,Colvin,False
3/1/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/1/2023,5,Burtie Connar,Burtie,Connar,False
3/1/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/1/2023,2,Curtis Utterson,Curtis,Utterson,False
3/1/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/1/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/2/2023,3,Maressa Dearell,Maressa,Dearell,False
3/2/2023,4,Micheil Manklow,Micheil,Manklow,False
3/2/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/2/2023,6,Graig Colvin,Graig,Colvin,False
3/2/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/2/2023,5,Burtie Connar,Burtie,Connar,False
3/2/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/2/2023,2,Curtis Utterson,Curtis,Utterson,False
3/2/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/2/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/3/2023,3,Maressa Dearell,Maressa,Dearell,False
3/3/2023,4,Micheil Manklow,Micheil,Manklow,False
3/3/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/3/2023,6,Graig Colvin,Graig,Colvin,False
3/3/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/3/2023,5,Burtie Connar,Burtie,Connar,False
3/3/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/3/2023,2,Curtis Utterson,Curtis,Utterson,False
3/3/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/3/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/4/2023,3,Maressa Dearell,Maressa,Dearell,False
3/4/2023,4,Micheil Manklow,Micheil,Manklow,False
3/4/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/4/2023,6,Graig Colvin,Graig,Colvin,False
3/4/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/4/2023,5,Burtie Connar,Burtie,Connar,False
3/4/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/4/2023,2,Curtis Utterson,Curtis,Utterson,False
3/4/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/4/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/5/2023,3,Maressa Dearell,Maressa,Dearell,False
3/5/2023,4,Micheil Manklow,Micheil,Manklow,False
3/5/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/5/2023,6,Graig Colvin,Graig,Colvin,False
3/5/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/5/2023,5,Burtie Connar,Burtie,Connar,False
3/5/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/5/2023,2,Curtis Utterson,Curtis,Utterson,False
3/5/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/5/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/6/2023,3,Maressa Dearell,Maressa,Dearell,False
3/6/2023,4,Micheil Manklow,Micheil,Manklow,False
3/6/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/6/2023,6,Graig Colvin,Graig,Colvin,False
3/6/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/6/2023,5,Burtie Connar,Burtie,Connar,False
3/6/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/6/2023,2,Curtis Utterson,Curtis,Utterson,False
3/6/2023,10,Aile Antonazzi,Aile,Antonazzi,True
3/6/2023,1,Brooke Spurgeon,Brooke,Spurgeon,True
3/7/2023,3,Maressa Dearell,Maressa,Dearell,False
3/7/2023,4,Micheil Manklow,Micheil,Manklow,False
3/7/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/7/2023,6,Graig Colvin,Graig,Colvin,False
3/7/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/7/2023,5,Burtie Connar,Burtie,Connar,False
3/7/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/7/2023,2,Curtis Utterson,Curtis,Utterson,False
3/7/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/7/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/8/2023,3,Maressa Dearell,Maressa,Dearell,False
3/8/2023,4,Micheil Manklow,Micheil,Manklow,False
3/8/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/8/2023,6,Graig Colvin,Graig,Colvin,False
3/8/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/8/2023,5,Burtie Connar,Burtie,Connar,True
3/8/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/8/2023,2,Curtis Utterson,Curtis,Utterson,True
3/8/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/8/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/9/2023,3,Maressa Dearell,Maressa,Dearell,False
3/9/2023,4,Micheil Manklow,Micheil,Manklow,False
3/9/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/9/2023,6,Graig Colvin,Graig,Colvin,False
3/9/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/9/2023,5,Burtie Connar,Burtie,Connar,True
3/9/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/9/2023,2,Curtis Utterson,Curtis,Utterson,True
3/9/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/9/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/10/2023,3,Maressa Dearell,Maressa,Dearell,False
3/10/2023,4,Micheil Manklow,Micheil,Manklow,False
3/10/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/10/2023,6,Graig Colvin,Graig,Colvin,False
3/10/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/10/2023,5,Burtie Connar,Burtie,Connar,False
3/10/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/10/2023,2,Curtis Utterson,Curtis,Utterson,False
3/10/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/10/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/11/2023,3,Maressa Dearell,Maressa,Dearell,False
3/11/2023,4,Micheil Manklow,Micheil,Manklow,False
3/11/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/11/2023,6,Graig Colvin,Graig,Colvin,False
3/11/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/11/2023,5,Burtie Connar,Burtie,Connar,True
3/11/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/11/2023,2,Curtis Utterson,Curtis,Utterson,True
3/11/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/11/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/12/2023,3,Maressa Dearell,Maressa,Dearell,False
3/12/2023,4,Micheil Manklow,Micheil,Manklow,False
3/12/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/12/2023,6,Graig Colvin,Graig,Colvin,False
3/12/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/12/2023,5,Burtie Connar,Burtie,Connar,True
3/12/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/12/2023,2,Curtis Utterson,Curtis,Utterson,True
3/12/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/12/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/13/2023,3,Maressa Dearell,Maressa,Dearell,False
3/13/2023,4,Micheil Manklow,Micheil,Manklow,False
3/13/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/13/2023,6,Graig Colvin,Graig,Colvin,False
3/13/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/13/2023,5,Burtie Connar,Burtie,Connar,False
3/13/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/13/2023,2,Curtis Utterson,Curtis,Utterson,False
3/13/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/13/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/14/2023,3,Maressa Dearell,Maressa,Dearell,False
3/14/2023,4,Micheil Manklow,Micheil,Manklow,False
3/14/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/14/2023,6,Graig Colvin,Graig,Colvin,False
3/14/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/14/2023,5,Burtie Connar,Burtie,Connar,True
3/14/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/14/2023,2,Curtis Utterson,Curtis,Utterson,True
3/14/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/14/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/15/2023,3,Maressa Dearell,Maressa,Dearell,False
3/15/2023,4,Micheil Manklow,Micheil,Manklow,False
3/15/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/15/2023,6,Graig Colvin,Graig,Colvin,False
3/15/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/15/2023,5,Burtie Connar,Burtie,Connar,True
3/15/2023,9,Chet Fitzharris,Chet,Fitzharris,True
3/15/2023,2,Curtis Utterson,Curtis,Utterson,True
3/15/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/15/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/16/2023,3,Maressa Dearell,Maressa,Dearell,False
3/16/2023,4,Micheil Manklow,Micheil,Manklow,False
3/16/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/16/2023,6,Graig Colvin,Graig,Colvin,True
3/16/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/16/2023,5,Burtie Connar,Burtie,Connar,False
3/16/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/16/2023,2,Curtis Utterson,Curtis,Utterson,False
3/16/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/16/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/17/2023,3,Maressa Dearell,Maressa,Dearell,False
3/17/2023,4,Micheil Manklow,Micheil,Manklow,False
3/17/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/17/2023,6,Graig Colvin,Graig,Colvin,True
3/17/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/17/2023,5,Burtie Connar,Burtie,Connar,False
3/17/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/17/2023,2,Curtis Utterson,Curtis,Utterson,False
3/17/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/17/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/18/2023,3,Maressa Dearell,Maressa,Dearell,False
3/18/2023,4,Micheil Manklow,Micheil,Manklow,False
3/18/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/18/2023,6,Graig Colvin,Graig,Colvin,True
3/18/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/18/2023,5,Burtie Connar,Burtie,Connar,False
3/18/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/18/2023,2,Curtis Utterson,Curtis,Utterson,False
3/18/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/18/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/19/2023,3,Maressa Dearell,Maressa,Dearell,False
3/19/2023,4,Micheil Manklow,Micheil,Manklow,False
3/19/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/19/2023,6,Graig Colvin,Graig,Colvin,True
3/19/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/19/2023,5,Burtie Connar,Burtie,Connar,False
3/19/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/19/2023,2,Curtis Utterson,Curtis,Utterson,False
3/19/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/19/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/20/2023,3,Maressa Dearell,Maressa,Dearell,False
3/20/2023,4,Micheil Manklow,Micheil,Manklow,False
3/20/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/20/2023,6,Graig Colvin,Graig,Colvin,True
3/20/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/20/2023,5,Burtie Connar,Burtie,Connar,False
3/20/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/20/2023,2,Curtis Utterson,Curtis,Utterson,False
3/20/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/20/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/21/2023,3,Maressa Dearell,Maressa,Dearell,False
3/21/2023,4,Micheil Manklow,Micheil,Manklow,False
3/21/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/21/2023,6,Graig Colvin,Graig,Colvin,True
3/21/2023,7,Jennilee Brimson,Jennilee,Brimson,True
3/21/2023,5,Burtie Connar,Burtie,Connar,False
3/21/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/21/2023,2,Curtis Utterson,Curtis,Utterson,False
3/21/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/21/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/22/2023,3,Maressa Dearell,Maressa,Dearell,True
3/22/2023,4,Micheil Manklow,Micheil,Manklow,True
3/22/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
3/22/2023,6,Graig Colvin,Graig,Colvin,False
3/22/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/22/2023,5,Burtie Connar,Burtie,Connar,False
3/22/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/22/2023,2,Curtis Utterson,Curtis,Utterson,False
3/22/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/22/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/23/2023,3,Maressa Dearell,Maressa,Dearell,True
3/23/2023,4,Micheil Manklow,Micheil,Manklow,True
3/23/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
3/23/2023,6,Graig Colvin,Graig,Colvin,False
3/23/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/23/2023,5,Burtie Connar,Burtie,Connar,False
3/23/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/23/2023,2,Curtis Utterson,Curtis,Utterson,False
3/23/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/23/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/24/2023,3,Maressa Dearell,Maressa,Dearell,True
3/24/2023,4,Micheil Manklow,Micheil,Manklow,True
3/24/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
3/24/2023,6,Graig Colvin,Graig,Colvin,False
3/24/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/24/2023,5,Burtie Connar,Burtie,Connar,False
3/24/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/24/2023,2,Curtis Utterson,Curtis,Utterson,False
3/24/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/24/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/25/2023,3,Maressa Dearell,Maressa,Dearell,False
3/25/2023,4,Micheil Manklow,Micheil,Manklow,False
3/25/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,False
3/25/2023,6,Graig Colvin,Graig,Colvin,False
3/25/2023,7,Jennilee Brimson,Jennilee,Brimson,False
3/25/2023,5,Burtie Connar,Burtie,Connar,False
3/25/2023,9,Chet Fitzharris,Chet,Fitzharris,False
3/25/2023,2,Curtis Utterson,Curtis,Utterson,False
3/25/2023,10,Aile Antonazzi,Aile,Antonazzi,False
3/25/2023,1,Brooke Spurgeon,Brooke,Spurgeon,False
3/26/2023,3,Maressa Dearell,Maressa,Dearell,True
3/26/2023,4,Micheil Manklow,Micheil,Manklow,True
3/26/2023,8,Nikola Baszkiewicz,Nikola,Baszkiewicz,True
