Customer ID,First Name,Surname,Order ID,Sales
694,Lorie,Lamb,2752,692.472
786,Clerc,Paolini,2753,1636.356
644,Cathie,Wynn,2754,175.29
585,Suzi,Ashlin,2755,6.208
306,Renie,Kalderon,2756,56.808
36,Lizabeth,Marcq,2757,19.44
69,Barnard,Dormer,2758,31.12
295,Garvin,Grelka,2759,52.98
208,Janeczka,Houdhury,2760,392.94
416,Zeke,Phinnessy,2764,12.39
487,Selina,Keddie,2765,58.05
223,Chloette,Riglar,2766,220.31
485,Gilly,Petroulis,2767,145.9
771,Murray,Shippam,2768,158.672
721,Hayden,Boylin,2770,769.332
223,Chloette,Riglar,2772,12.832
494,Zacharia,Preist,2773,31.782
323,Ev,Kale,2774,86.82
500,Fina,Berkeley,2775,26.976
228,Florencia,Welch,2776,7.152
342,Melloney,Nannoni,2777,627.924
370,Dexter,Skirlin,2778,7.5
24,Alie,Grovier,2779,46.62
264,Filia,Duggan,2780,422.856
443,Windy,Trever,2781,9.82
306,Renie,Kalderon,2782,9.952
466,Arielle,Thrower,2783,29.99
79,Lonnie,Ketteringham,2785,328.54
140,Latashia,Moneti,2786,24.784
432,Norry,Seymark,2787,63.88
72,Jervis,Plain,2788,302.376
308,Ema,MacGoun,2789,475.694
517,Tamas,Purshouse,2790,4823.09
745,Cyndie,Huge,2791,19.44
59,Tomi,Alenichev,2792,43.46
329,Morgen,Wapplington,2793,641.98
699,Matt,Garrud,2794,6.48
180,Dorita,Geroldini,2795,111.672
258,King,Sidon,2797,868.14
649,Davita,Curle,2798,215.65
64,Milka,Schumacher,2799,918.966
119,Leah,Hawken,2800,279.67
714,Jewel,Rainger,2801,21.12
341,Ced,Nurden,2802,93.02
526,Bonny,Bortolutti,2803,35.01
151,Mord,Fossitt,2804,279.81
618,Darline,Pechell,2805,77.88
646,Abner,Han,2806,29
413,Dino,Charnley,2807,16.56
251,Armand,Snelman,2808,56.82
430,Maura,Heggadon,2809,7.7
160,Merrel,Azemar,2810,140.52
303,Ferdy,Speek,2811,1793.98
657,Dyane,Crus,2812,36.48
151,Mord,Fossitt,2813,34.38
673,Selie,Kennet,2814,83.72
456,Wynn,Schall,2816,117.958
167,Willard,Dougary,2817,10.528
241,Brod,Kuschke,2819,34.58
94,Karim,Woolforde,2820,419.944
328,Patty,Tomaselli,2822,440.91
600,Vivi,Welfair,2823,1056.86
784,Terrie,Elmer,2824,198.67
707,Kennedy,Stead,2825,16.74
364,Casey,Kester,2826,1611.01
218,Penrod,Siddele,2827,170.88
366,Armand,Beevis,2828,73.2
567,Elsey,Baurerich,2829,313.84
635,Ainsley,Dawtrey,2830,17.184
345,Kristofor,Sprigin,2831,9.84
246,Mirabelle,Shergill,2832,569.902
683,Fabian,Maddin,2833,53.37
530,Dinny,Cubbin,2834,754.212
432,Norry,Seymark,2835,15.712
624,Quinn,Schonfelder,2836,274.856
682,Hogan,Frigout,2837,14.112
288,Dawna,Ree,2838,9.514
452,Cyndi,Mylchreest,2839,25.584
592,Vitia,Raitt,2840,595
469,Kirbee,Tetsall,2841,310.86
679,Welby,Splevings,2842,487.5
759,Tracey,Hanley,2844,38.08
65,Gena,de Broke,2845,61.704
1,Thurston,Thresher,2846,4406.072
21,Emeline,Astbury,2847,248.82
543,Alexia,Alexandersson,2848,2503.47
321,Dennie,Keford,2849,447.783
53,Stanislaw,Spon,2850,36.648
246,Mirabelle,Shergill,2851,198.84
286,Kristal,Bearne,2852,23.04
262,Cara,Dye,2853,129.976
287,Ines,Brader,2854,123.92
698,Scotty,Pykett,2855,7.16
356,Amberly,Markwell,2856,2445.602
97,Leicester,Pace,2857,1604.73
381,Emmalynne,Sleeny,2858,1363.96
466,Arielle,Thrower,2859,38.34
466,Arielle,Thrower,2860,15.528
503,Brendan,Ausiello,2861,4.416
711,Stormy,Brundrett,2862,3.62
614,Jamil,Ankers,2863,115.84
574,Haley,Dimmne,2864,1800.168
94,Karim,Woolforde,2865,28.8
587,Danya,Mancktelow,2866,225.828
641,Korie,MacLardie,2867,165.13
624,Quinn,Schonfelder,2868,270.728
19,Fowler,Mattholie,2869,2374.73
71,Erasmus,Sambals,2870,170.786
454,Kali,Ducham,2871,61.1
364,Casey,Kester,2873,416.616
391,Dell,Pietraszek,2874,1045.21
107,Caprice,Shoobridge,2875,33.4
680,Demott,Coffelt,2876,99.39
330,Gideon,Rawkesby,2877,4.616
307,Bentley,Coils,2878,523.92
592,Vitia,Raitt,2880,9.702
460,Britt,Boyn,2881,7.152
113,Broddy,Yarrell,2882,72.294
517,Tamas,Purshouse,2883,58.94
312,Lyssa,Dodle,2884,70.88
153,Madelene,Serle,2885,1110.344
222,Kasper,Smieton,2886,316
223,Chloette,Riglar,2887,10.496
238,Vonnie,Grinnikov,2888,22.98
123,Bastian,Ivakin,2889,107.83
356,Amberly,Markwell,2891,1854.241
537,Delora,Dangl,2892,4104.174
452,Cyndi,Mylchreest,2893,749.488
613,Haywood,Niese,2895,53.7
122,Goldina,Addis,2896,1016.184
660,Garland,Gravestone,2897,9.648
626,Sidnee,Canby,2898,58.58
581,Tamma,Camelia,2899,1556.694
260,Klara,Liversidge,2900,151.192
279,Lazar,Challicum,2901,859.2
314,Verine,Derrington,2902,323.88
181,Thurstan,Wellfare,2903,5016.549
60,Gilberto,Blench,2904,303.92
671,Killian,Vinau,2906,105.52
99,Siegfried,Sumpner,2907,1.8
366,Armand,Beevis,2908,465.18
193,Aylmer,Franssen,2909,2.694
246,Mirabelle,Shergill,2910,106.336
381,Emmalynne,Sleeny,2911,298.83
77,Haley,Fenning,2912,61.12
696,Linc,Hawkswood,2913,1.964
392,Zacharia,Bangiard,2914,257.499
154,Fulton,Kruger,2916,532.496
448,Catriona,Petford,2917,727.878
514,Cybil,Chestney,2918,104.696
25,Marlena,Longley,2919,2620.9376
773,Helli,Rymer,2920,23.952
413,Dino,Charnley,2921,88.704
145,Emory,Andreucci,2922,1127.976
789,Alidia,Hall-Gough,2923,561.73
575,Lauretta,Revelle,2924,366.744
323,Ev,Kale,2925,31.36
616,Nil,Poncet,2926,13.568
439,Kelsey,Fardo,2927,633.04
692,Ilene,Mallen,2929,104.712
407,Colby,Roake,2930,100.164
22,Vally,Binnall,2931,32.751
756,Sibylla,Lorkins,2933,1588.323
780,Angus,Bulger,2934,10.96
339,Evania,Burnup,2935,84.84
760,Jase,Deare,2937,74
768,Thelma,Danielian,2938,14.624
641,Korie,MacLardie,2939,359.976
68,Alli,Barney,2940,239.984
522,Wait,Sendley,2941,158.81
350,Anders,Gerhts,2942,82.8
408,Sly,Patterfield,2943,1366.04
790,Conni,Coatham,2944,1199.976
579,Ellswerth,Teall,2946,380.546
451,Rollie,Bassam,2947,309.082
190,Dolley,Randall,2948,1179.822
148,Cyrus,Vreede,2949,79.792
593,Portie,Witherington,2950,7.56
449,Wilma,Connar,2951,21.48
772,Carmelia,Murden,2952,54.96
291,Martica,Liddall,2953,1384.924
451,Rollie,Bassam,2954,111.104
337,Thorin,Kale,2955,115.136
603,Merola,Emson,2956,3
482,Merla,Renol,2957,232.4
158,Urbanus,Gonsalvez,2958,98.16
732,Desmund,Davidofski,2960,655.09
72,Jervis,Plain,2964,33.568
72,Jervis,Plain,2965,114.56
473,Danie,Kreber,2966,9.264
444,Keenan,MacHostie,2967,104.85
71,Erasmus,Sambals,2968,448.81
356,Amberly,Markwell,2969,725.072
89,Kelsy,Stansell,2970,1094.25
148,Cyrus,Vreede,2971,203.648
678,Davidson,Sparway,2972,519.68
570,Ola,Blonden,2973,22.92
486,Alisha,Walsh,2974,19.136
394,Russell,Poore,2975,52.41
290,Raven,Wharin,2976,41.99
662,Magdalene,Seger,2977,715.64
444,Keenan,MacHostie,2978,976.512
595,Liesa,Gostall,2979,14.352
31,Orv,Eves,2980,1410.066
635,Ainsley,Dawtrey,2981,168.168
469,Kirbee,Tetsall,2982,548.96
60,Gilberto,Blench,2983,55.36
635,Ainsley,Dawtrey,2984,146.82
267,Corissa,Westrey,2985,86.62
490,Bonny,Duerden,2986,40.48
730,Gawain,Chesshyre,2987,46.53
401,Florina,Illes,2988,32.4
573,Maurits,Bavin,2989,34.992
165,Emalia,McCutheon,2990,232.624
581,Tamma,Camelia,2991,1388.78
191,Matthias,Vidineev,2992,871.8
512,Goldina,Mynett,2993,194.352
383,Nathanil,Jinkins,2995,113.568
781,Aylmar,Gallant,2996,100.16
561,Mariya,Thorneley,2997,85.908
693,Keefer,Dies,2998,2.214
614,Jamil,Ankers,2999,1203.89
357,Maridel,Tolerton,3000,352.47
127,Cliff,MacKeogh,3001,59.99
462,Isiahi,Ebbetts,3003,334.256
777,Samaria,Ettles,3004,185.88
780,Angus,Bulger,3005,22.48
517,Tamas,Purshouse,3006,27.68
35,Odie,Fortman,3007,4317.3
280,Bren,Fitkin,3008,574.056
767,Bourke,McClenaghan,3009,642.016
572,Padgett,Billion,3010,959.55
57,Tess,McIlwreath,3011,84.62
501,Eldridge,Stickells,3012,122.34
56,Dita,Trengrouse,3013,70.272
225,Onida,Woollhead,3014,445.4
358,Micky,Chisholm,3015,2657.81
629,Arlin,Bales,3016,11.328
3,Konstantin,Devaney,3017,1157.98
678,Davidson,Sparway,3018,45.584
472,Hynda,Webermann,3019,2331.84
551,Camey,Di Bartolomeo,3020,170.976
288,Dawna,Ree,3022,1507.938
546,Roz,Tuxwell,3023,12.96
320,Maryann,Ortet,3024,156.512
591,Kristy,Hitscher,3026,1489.724
198,Gilberte,Andreoletti,3027,386.43
782,Flori,Ghidini,3029,162.52
408,Sly,Patterfield,3030,219.84
495,Bebe,Capnerhurst,3031,12.96
657,Dyane,Crus,3032,243.88
102,Julieta,Clyde,3033,141.372
18,Gabriello,Lydon,3034,53.696
598,Lauraine,Laden,3035,634.46
624,Quinn,Schonfelder,3036,1064.624
493,Aluin,Lukovic,3038,358.548
397,Bronnie,Earland,3039,84.784
458,Idelle,Dickerson,3040,57.584
340,Giulietta,Issacson,3041,477.5
717,Christy,Pummery,3042,10.07
253,Horatia,Knibb,3044,372.812
120,Drake,Ben-Aharon,3045,511.522
60,Gilberto,Blench,3046,45.96
468,Hal,Wederell,3047,524.616
133,Amalle,Collier,3048,724.55
269,Vinny,Siggs,3049,9.216
353,Hermann,Chanter,3051,1148.806
376,Finlay,Hillum,3052,36.364
7,Vernon,Tomaskov,3054,9892.74
425,Robin,Goley,3055,6.924
234,Maire,Coo,3056,14.16
126,Victoir,Quiddinton,3058,345.47
301,Costa,Muscott,3059,1288.464
401,Florina,Illes,3060,239.5
306,Renie,Kalderon,3061,7.072
94,Karim,Woolforde,3062,19.616
321,Dennie,Keford,3063,556.665
383,Nathanil,Jinkins,3064,143.7
739,Alfy,Osan,3065,14.368
78,Regan,Alven,3067,111.496
180,Dorita,Geroldini,3068,562.2925
704,Florance,Sneezum,3069,547.97
153,Madelene,Serle,3070,303.92
136,Krishnah,Beyne,3071,31.086
580,Jake,Mohring,3072,63.44
256,Sherilyn,Forryan,3073,450
598,Lauraine,Laden,3074,563.92
326,Free,Mance,3075,49.5
455,Brittan,Eisold,3076,866.4
133,Amalle,Collier,3077,217.056
347,Ludovico,Florez,3078,705.544
742,Boniface,Deboo,3079,18336.74
721,Hayden,Boylin,3080,902.712
485,Gilly,Petroulis,3081,448.446
487,Selina,Keddie,3082,167.888
56,Dita,Trengrouse,3083,60.81
299,Malcolm,Petroff,3084,16.218
469,Kirbee,Tetsall,3085,54.792
185,Peta,McGilvary,3086,50.768
613,Haywood,Niese,3087,490.32
237,Derry,Reinhart,3088,92.7
195,Gus,Dwyer,3089,51.184
68,Alli,Barney,3090,492.835
539,Dusty,Stebbin,3091,477.142
306,Renie,Kalderon,3092,14.9
760,Jase,Deare,3093,15.552
176,Rosa,Lars,3094,18.96
150,Nollie,Chapelle,3095,29.34
53,Stanislaw,Spon,3097,576.272
436,Ivory,McAne,3098,119.26
762,Wilden,Hodges,3100,60.63
211,Talia,Rushbrook,3101,59.52
44,Cariotta,Gotter,3103,25.632
615,Gwyneth,Belison,3104,7.872
525,Gerald,Pischof,3105,692.502
776,Beret,Saint,3106,756.8
244,Debby,Gard,3107,658.746
635,Ainsley,Dawtrey,3108,32.4
173,Selle,Maclean,3109,99.846
624,Quinn,Schonfelder,3110,199.75
62,Marvin,Rene,3111,546.616
120,Drake,Ben-Aharon,3113,290.98
143,Averil,Manson,3114,239.976
364,Casey,Kester,3115,65.12
297,Gerrard,Shrubsall,3116,737.394
697,Solomon,Lardnar,3117,128.4
253,Horatia,Knibb,3118,1628.61
756,Sibylla,Lorkins,3119,286.4
246,Mirabelle,Shergill,3120,135.8
530,Dinny,Cubbin,3121,59.752
3,Konstantin,Devaney,3122,589.52
787,Holmes,Yakebovitch,3123,459.98
259,Faye,Verheyden,3124,102.218
181,Thurstan,Wellfare,3125,52.136
343,Bernita,Veivers,3126,23.616
139,Miguel,Brandenburg,3127,152.52
526,Bonny,Bortolutti,3128,611.94
403,Trueman,McKeurton,3129,552.56
644,Cathie,Wynn,3130,44.4
147,Win,Casbourne,3131,15.808
193,Aylmer,Franssen,3132,122.352
114,Ole,France,3133,30.336
640,Norbert,Castangia,3134,10.08
378,Junina,Link,3135,573.174
251,Armand,Snelman,3136,122.22
448,Catriona,Petford,3137,3963.57
38,Daphne,Boydon,3138,4.992
67,Aundrea,Cutford,3139,203.63
183,Alikee,Cowhig,3140,147.26
366,Armand,Beevis,3141,31.83
312,Lyssa,Dodle,3142,287.4
425,Robin,Goley,3143,291.146
116,Eleanore,"D'Enrico",3144,891.962
720,Elsinore,Scapens,3145,37.264
546,Roz,Tuxwell,3146,482.006
117,Loralee,Farlane,3147,33.4
669,Josselyn,Mattersey,3148,392.832
208,Janeczka,Houdhury,3149,1454.9
707,Kennedy,Stead,3151,459.95
566,Janean,Richen,3152,15.936
448,Catriona,Petford,3153,207.76
790,Conni,Coatham,3154,371.504
38,Daphne,Boydon,3155,1159.06
409,Britteny,Knobell,3156,52.153
414,Yance,Petzolt,3157,186.048
260,Klara,Liversidge,3158,327.996
517,Tamas,Purshouse,3159,242.56
150,Nollie,Chapelle,3160,24.7
733,Noland,Sharland,3161,191.808
555,Manolo,Elford,3163,123.656
66,Gavra,Machen,3164,143.96
338,Dame,Wilcock,3165,8.32
402,Sara-ann,Copner,3166,12.957
450,Lorelei,Allcroft,3167,12.78
711,Stormy,Brundrett,3168,3588.096
75,Perl,Willgoss,3169,143.33
724,Lillis,Kelberer,3170,15.576
366,Armand,Beevis,3171,191.82
287,Ines,Brader,3173,36.16
415,Emalia,Curnok,3174,132.224
787,Holmes,Yakebovitch,3175,661.176
574,Haley,Dimmne,3177,479.72
692,Ilene,Mallen,3178,70.216
470,Elizabeth,Badham,3179,114.46
77,Haley,Fenning,3180,1649.75
629,Arlin,Bales,3181,328.224
122,Goldina,Addis,3182,180.712
703,Eugene,Benkhe,3183,68.432
583,Ward,Critchley,3184,219.12
521,Easter,Nicely,3185,36.24
221,Claybourne,Grabham,3186,12.42
642,Maxie,Gateshill,3187,125.92
291,Martica,Liddall,3188,65.05
692,Ilene,Mallen,3189,3.798
239,Urbanus,Niece,3191,276.784
670,Hayes,Treharne,3192,686.244
33,Madelle,Giffaut,3193,71.088
275,Joane,Caston,3195,83.7
203,Ketty,Domonkos,3196,94.452
501,Eldridge,Stickells,3197,15.168
2,Gaile,Kemitt,3198,16.768
788,Malissa,Keech,3199,30.392
470,Elizabeth,Badham,3200,1804.248
312,Lyssa,Dodle,3201,33.568
248,Jefferson,Parminter,3202,35.352
391,Dell,Pietraszek,3203,31.96
112,Dolf,Dighton,3204,9.584
216,Goldy,Digman,3205,1632.362
119,Leah,Hawken,3206,62.82
680,Demott,Coffelt,3207,224.9
740,Cristy,Anstead,3208,458.351
237,Derry,Reinhart,3209,740.088
191,Matthias,Vidineev,3211,714.3
166,Zeb,Jacobsohn,3212,111.96
222,Kasper,Smieton,3213,837.6
633,Andeee,Antwis,3214,697.16
546,Roz,Tuxwell,3215,863.928
726,Carita,MacAndreis,3216,885.57
278,April,de Zamora,3217,239.97
177,Constantine,Sharphurst,3219,39.68
247,Kevina,Teresse,3220,1293.488
165,Emalia,McCutheon,3221,11.34
76,Care,Busfield,3222,20.936
45,Shellysheldon,Newberry,3223,422.662
727,Chevalier,Ketton,3224,523.18
576,Paul,Benfield,3225,527.224
544,Sydel,Simner,3227,151.82
242,Mary,Kinnie,3228,16.192
147,Win,Casbourne,3231,4835.976
153,Madelene,Serle,3232,103.2
483,Neil,Dobrovolski,3233,14.896
295,Garvin,Grelka,3234,18.72
766,Marten,Caunter,3235,30.36
598,Lauraine,Laden,3236,479.05
789,Alidia,Hall-Gough,3237,68.112
669,Josselyn,Mattersey,3238,166.292
702,Izabel,Cornu,3239,1043.041
129,Kathrine,Eunson,3240,85.209
338,Dame,Wilcock,3241,2824.23
742,Boniface,Deboo,3243,7.312
6,Shanan,Normanville,3244,4438.686
225,Onida,Woollhead,3247,376.866
495,Bebe,Capnerhurst,3248,1431.078
315,Holly,Furnival,3249,23.92
327,Tammie,Dudden,3250,36.24
313,Sande,Tocknell,3251,16.92
488,Andrei,Celand,3252,9.552
130,Luise,Thame,3253,10.56
371,Egan,Lambertson,3254,395.436
630,Jason,Beaten,3255,99.568
725,Daveen,Kochl,3256,159.88
216,Goldy,Digman,3257,313.176
395,Tate,Harvie,3258,345.324
695,Wade,Quarry,3259,183.168
685,Tommie,Garvan,3261,34.944
456,Wynn,Schall,3262,97.96
689,Doralynne,Beentjes,3263,26.352
670,Hayes,Treharne,3264,310.56
68,Alli,Barney,3265,38.24
559,Abdul,Goss,3266,53.49
90,Diarmid,Lauchlan,3267,6.96
580,Jake,Mohring,3268,630.024
200,Fredric,Dalgarno,3269,320.126
2,Gaile,Kemitt,3271,513.52
768,Thelma,Danielian,3272,295.4
708,Jamal,Castagnaro,3274,1475.584
541,Jasen,LLelweln,3275,239.372
131,Saul,Tofanelli,3276,93.9
506,Armstrong,Bantock,3277,207.48
577,Latia,Arlidge,3279,24.904
315,Holly,Furnival,3280,2073.35
680,Demott,Coffelt,3281,465.074
490,Bonny,Duerden,3282,815.12
450,Lorelei,Allcroft,3283,681.432
513,Muffin,Brosoli,3284,6.816
554,Carolann,Ortas,3285,142.182
780,Angus,Bulger,3286,53.456
287,Ines,Brader,3287,48.16
51,Carmita,Heinzel,3288,1115.17
518,Emlynne,Lawday,3290,442.372
378,Junina,Link,3291,73.36
713,Franky,Brims,3292,379.4
448,Catriona,Petford,3294,921.024
438,Marie,Watford,3296,19.312
482,Merla,Renol,3297,1030.494
416,Zeke,Phinnessy,3298,99.156
228,Florencia,Welch,3299,17.34
545,Dorie,Ainscough,3300,192.16
464,Mia,Lettuce,3301,132.809
25,Marlena,Longley,3302,405.344
435,Stormi,Langman,3303,1311.03
166,Zeb,Jacobsohn,3304,584.77
724,Lillis,Kelberer,3305,235.152
162,Ferdinand,Rudge,3306,132.95
488,Andrei,Celand,3307,3236.41
435,Stormi,Langman,3308,1979.928
354,Tonia,Panther,3309,885.03
709,Krissy,Fulmen,3310,41.904
178,Christine,Whittles,3311,743.988
782,Flori,Ghidini,3312,58.4
86,Devan,Souten,3314,82.408
349,Aurelia,Ledwitch,3315,227.96
402,Sara-ann,Copner,3316,542.155
181,Thurstan,Wellfare,3317,396
579,Ellswerth,Teall,3318,44.856
214,Tracey,Peyton,3319,573.741
539,Dusty,Stebbin,3320,42.622
472,Hynda,Webermann,3321,15.936
772,Carmelia,Murden,3322,61.44
616,Nil,Poncet,3323,114.95
38,Daphne,Boydon,3324,255.904
287,Ines,Brader,3325,115.48
15,Lyon,Bleue,3326,84.784
421,Boonie,Jansa,3327,2.296
57,Tess,McIlwreath,3328,100.496
149,Cristian,Glendenning,3329,215.84
153,Madelene,Serle,3330,1157.68
736,Beau,Pears,3331,1287.45
279,Lazar,Challicum,3332,471.624
132,Nonie,Windrass,3333,3136.868
252,Margaretha,Stidston,3334,623.96
30,Andros,Edens,3335,50.12
198,Gilberte,Andreoletti,3336,387.72
258,King,Sidon,3337,1506.02
730,Gawain,Chesshyre,3338,128.34
570,Ola,Blonden,3340,5.553
262,Cara,Dye,3341,261.1
334,Jens,Duncanson,3342,355.32
224,Lucina,Milne,3343,228.586
717,Christy,Pummery,3344,18.9
258,King,Sidon,3345,4940.87
44,Cariotta,Gotter,3346,74.32
350,Anders,Gerhts,3347,573.286
724,Lillis,Kelberer,3348,35.3
68,Alli,Barney,3349,1121.568
631,Beverie,Lechelle,3350,17.31
22,Vally,Binnall,3351,4.704
269,Vinny,Siggs,3352,21.204
642,Maxie,Gateshill,3353,440.16
709,Krissy,Fulmen,3354,787.044
62,Marvin,Rene,3355,1117.92
279,Lazar,Challicum,3356,380.864
476,Adora,Deniscke,3357,13.38
456,Wynn,Schall,3358,859.14
729,Michelina,Hastler,3359,663.964
374,Fabe,Climer,3360,9.45
97,Leicester,Pace,3362,41.568
169,Astrid,Seckington,3363,251.158
296,Dannie,Comfort,3365,196.016
306,Renie,Kalderon,3366,41.6
248,Jefferson,Parminter,3367,18.432
80,Kitti,Gawler,3369,252.148
201,Junette,Puttock,3370,41.86
430,Maura,Heggadon,3371,1045.872
788,Malissa,Keech,3372,126.176
596,Debera,Wombwell,3373,89.95
49,Cash,Ziems,3374,27.24
38,Daphne,Boydon,3375,109.9
590,Pavel,Fairfoul,3376,479.97
35,Odie,Fortman,3377,87.84
233,Maegan,French,3378,4685.076
387,Babara,Kedge,3379,448.404
233,Maegan,French,3380,16.656
602,Deina,Flahive,3381,563.94
547,Collie,Riolfo,3382,40
238,Vonnie,Grinnikov,3383,14.62
384,Casper,Milnes,3385,3.984
282,Dyana,Bodker,3386,1356.576
492,Earl,Franciskiewicz,3387,511.948
307,Bentley,Coils,3388,330.588
642,Maxie,Gateshill,3391,233.48
503,Brendan,Ausiello,3392,732.17
292,Gracie,Cockitt,3393,43.6
550,Elita,Paolillo,3394,387.136
195,Gus,Dwyer,3395,434.646
494,Zacharia,Preist,3397,93.36
458,Idelle,Dickerson,3398,257.98
249,Glen,Ramage,3399,212.88
63,Bartlett,Seamark,3400,66.976
127,Cliff,MacKeogh,3401,145.5
273,Astra,Stovell,3402,1499.95
148,Cyrus,Vreede,3403,235.851
438,Marie,Watford,3404,18.9
143,Averil,Manson,3405,538.022
334,Jens,Duncanson,3406,736.26
178,Christine,Whittles,3407,29.12
728,Stormi,Hourigan,3408,1001.584
614,Jamil,Ankers,3409,5.76
636,Lloyd,Eddleston,3410,997.934
427,Miof mela,Yablsley,3411,65.07
614,Jamil,Ankers,3412,197.97
339,Evania,Burnup,3413,616.16
187,Catlaina,Whoston,3414,191.88
745,Cyndie,Huge,3415,33.92
695,Wade,Quarry,3416,365.44
442,Talia,Cleator,3417,86.2
328,Patty,Tomaselli,3418,15.648
629,Arlin,Bales,3420,181.797
78,Regan,Alven,3421,107.94
554,Carolann,Ortas,3422,383.438
5,Baudoin,Smeaton,3423,563.94
385,Pietro,Bruce,3424,91.475
464,Mia,Lettuce,3425,79.384
289,Malena,Mordon,3426,125.81
230,Berky,Deane,3427,7.764
629,Arlin,Bales,3428,409.76
511,Odie,Stennes,3429,37.768
103,Jessika,Pargeter,3430,12.86
567,Elsey,Baurerich,3431,18.16
533,Melania,Galletly,3432,54.992
616,Nil,Poncet,3434,342.76
104,Merline,Munsey,3437,651.496
684,Merci,Wills,3438,458.574
486,Alisha,Walsh,3439,296.51
350,Anders,Gerhts,3440,1263.67
265,Kessia,Kellegher,3441,1517.049
92,Joel,MacDermott,3442,27.88
458,Idelle,Dickerson,3443,37.05
104,Merline,Munsey,3444,370.184
102,Julieta,Clyde,3445,503.4
662,Magdalene,Seger,3446,1120.368
55,Damon,Treuge,3447,165.6
629,Arlin,Bales,3448,10.74
471,Rockey,Zmitrovich,3449,547.997
254,Gus,Pidgen,3450,11.84
194,Katrinka,Slocumb,3452,403.92
132,Nonie,Windrass,3453,8539.02
350,Anders,Gerhts,3455,2145.25
67,Aundrea,Cutford,3456,145.764
29,Lammond,Brazel,3458,262.1
464,Mia,Lettuce,3459,344.018
35,Odie,Fortman,3460,863.128
350,Anders,Gerhts,3461,1085.42
160,Merrel,Azemar,3462,698.5
691,Grata,Wortman,3463,19.648
592,Vitia,Raitt,3464,314.393
12,Bradney,Blincow,3465,57.576
299,Malcolm,Petroff,3466,91.23
225,Onida,Woollhead,3467,119.976
577,Latia,Arlidge,3468,73.784
357,Maridel,Tolerton,3469,154.44
648,Abbie,Petrulis,3470,1427.308
180,Dorita,Geroldini,3471,13.83
426,Mira,Winspire,3472,111.888
222,Kasper,Smieton,3473,6.3
662,Magdalene,Seger,3474,186.95
250,Herschel,Lewing,3475,599.292
640,Norbert,Castangia,3476,11.952
88,Tierney,Langstrath,3479,10.784
559,Abdul,Goss,3480,79.14
30,Andros,Edens,3481,610.418
758,Nonie,Garfitt,3482,179.5368
491,Jamison,Bywaters,3483,39
663,Camille,Ordidge,3484,3.282
248,Jefferson,Parminter,3485,492.966
452,Cyndi,Mylchreest,3486,256.196
317,Kevan,Tabor,3487,393.25
421,Boonie,Jansa,3488,3354.98
35,Odie,Fortman,3489,64.248
131,Saul,Tofanelli,3490,962.406
289,Malena,Mordon,3491,40.74
162,Ferdinand,Rudge,3492,124.58
42,Jeni,Gawkes,3493,1264.14
323,Ev,Kale,3494,802.02
732,Desmund,Davidofski,3495,549.775
262,Cara,Dye,3496,40.635
493,Aluin,Lukovic,3497,133.38
289,Malena,Mordon,3498,264.18
634,Con,Risely,3499,141.576
402,Sara-ann,Copner,3500,558.24
445,Ileane,Schollick,3501,1020.89
487,Selina,Keddie,3502,12.96
237,Derry,Reinhart,3503,216.224
320,Maryann,Ortet,3504,128.07
116,Eleanore,"D'Enrico",3505,67.32
323,Ev,Kale,3506,39.68
136,Krishnah,Beyne,3507,1.941
771,Murray,Shippam,3510,192.8
134,Randi,Heeran,3511,90.516
687,Franchot,Kabsch,3512,1403.92
220,Georgine,Marland,3514,442.5
353,Hermann,Chanter,3515,18.84
29,Lammond,Brazel,3516,217.44
695,Wade,Quarry,3517,80.28
744,Sydney,Ferris,3520,695.7
605,Imojean,Kerford,3521,1321.467
127,Cliff,MacKeogh,3522,1439.976
7,Vernon,Tomaskov,3523,117.96
568,Ewart,Meadowcroft,3524,38.88
593,Portie,Witherington,3526,31.56
128,Sholom,Keech,3527,14.82
605,Imojean,Kerford,3528,19.54
43,Kalil,"O'Garmen",3530,161.28
130,Luise,Thame,3531,6.48
115,Valeda,Keasley,3532,165.552
243,Nicolina,Whannel,3533,179.97
68,Alli,Barney,3534,46.35
769,Ilise,Morefield,3535,870.04
75,Perl,Willgoss,3536,86.352
35,Odie,Fortman,3537,361.376
52,Carolann,Beagles,3538,477.666
585,Suzi,Ashlin,3539,383.8
722,Alika,Cavil,3540,1119.148
372,Katy,Rushbrook,3541,53.248
83,Nobe,Twentyman,3542,55.416
226,Eugine,Vaulkhard,3543,52.096
277,Caressa,Dorkens,3544,77.88
160,Merrel,Azemar,3545,26.94
550,Elita,Paolillo,3546,550.816
154,Fulton,Kruger,3547,1344.42
295,Garvin,Grelka,3548,195.184
67,Aundrea,Cutford,3549,37.17
709,Krissy,Fulmen,3550,22.752
193,Aylmer,Franssen,3551,5.344
437,Kaitlin,Weatherhill,3552,10.44
709,Krissy,Fulmen,3555,273.92
419,Mareah,Hutcheons,3556,61.38
601,Galen,Simonyi,3557,60.144
634,Con,Risely,3558,545.01
220,Georgine,Marland,3559,131.104
29,Lammond,Brazel,3560,841.568
242,Mary,Kinnie,3561,88.04
256,Sherilyn,Forryan,3562,66.92
105,Mikel,Trusler,3563,64.59
619,Deena,Frossell,3564,487.22
592,Vitia,Raitt,3565,17.92
53,Stanislaw,Spon,3566,7.908
