id,first_name,last_name,Ticker,Sector,Market,Stock Name,Market Cap,Purchase Price
514,Butch,Hugill,SPRT,Technology,NASDAQ,"support.com, Inc.",$45.41M,$61385.76
515,Arri,McDermott,WR,Public Utilities,NYSE,"Westar Energy, Inc.",$7.62B,$33742.57
516,Alyson,Spender,LILA,Consumer Services,NASDAQ,Liberty Global plc,$3.5B,$60917.32
517,Gaultiero,Mountfort,AKAO,Health Care,NASDAQ,"Achaogen, Inc.",$890M,$74668.20
518,Sisely,Cathie,SFLY,Miscellaneous,NASDAQ,"Shutterfly, Inc.",$1.64B,$76685.98
519,Myca,Spittles,LEXEA,Consumer Services,NASDAQ,"Liberty Expedia Holdings, Inc.",$2.96B,$38.15
520,Hermie,Fettiplace,SELB,Health Care,NASDAQ,"Selecta Biosciences, Inc.",$330.28M,$27564.72
521,Rosamond,Page,PLXS,Technology,NASDAQ,Plexus Corp.,$1.74B,$7693.47
522,Berky,D'Onisi,MCV,n/a,NYSE,Medley Capital Corporation,n/a,$46383.20
523,Abbie,Dwerryhouse,STOR,Consumer Services,NYSE,STORE Capital Corporation,$3.62B,$64866.58
524,Farrell,Chetter,TTM,Capital Goods,NYSE,Tata Motors Ltd,$23.69B,$5954.45
525,Adelice,Wands,LTRPA,Technology,NASDAQ,"Liberty TripAdvisor Holdings, Inc.",$858.79M,$91019.86
526,Merwin,Garforth,DD^B,Basic Industries,NYSE,E.I. du Pont de Nemours and Company,n/a,$18691.79
527,Huberto,Gentsch,NHI,Consumer Services,NYSE,"National Health Investors, Inc.",$3.2B,$9445.46
528,Gabby,Goldston,ELTK,Technology,NASDAQ,Eltek Ltd.,$6.8M,$74326.92
529,Bee,Tatters,HRI,n/a,NYSE,Herc Holdings Inc.,$1.06B,$3133.89
530,Dulciana,Ponter,AMT^B,n/a,NYSE,American Tower Corporation (REIT),n/a,$3010.18
531,Falkner,Kemwal,NMS,n/a,NYSE,Nuveen Minnesota Quality Municipal Income Fund,$90.06M,$33784.19
532,Ailene,Metschke,DEA,Consumer Services,NYSE,"Easterly Government Properties, Inc.",$779.29M,$65575.81
533,Cassandre,Odom,IVTY,Health Care,NASDAQ,"Invuity, Inc.",$104.39M,$74555.12
534,Cobby,Golthorpp,UZB,Public Utilities,NYSE,United States Cellular Corporation,n/a,$51492.56
535,Thaxter,Varndell,LRN,Consumer Services,NYSE,K12 Inc,$748.44M,$39770.25
536,Jackqueline,Idale,STX,Technology,NASDAQ,Seagate Technology PLC,$12.47B,$3781.65
537,Marcelia,Peckett,AAN,Technology,NYSE,"Aaron's,  Inc.",$2.86B,$22548.16
538,Sigismund,Manass,FCAP,Finance,NASDAQ,"First Capital, Inc.",$103.8M,$29377.02
539,Carmine,Antrim,CMI,Energy,NYSE,Cummins Inc.,$27.14B,$95535.49
540,Elston,Greatrakes,NTEC,Health Care,NASDAQ,Intec Pharma Ltd.,$74.19M,$69354.36
541,Emmaline,Petyanin,PAGG,n/a,NASDAQ,PowerShares Global Agriculture Portfolio,$22.37M,$3623.24
542,Delmer,Greed,GRX^A,n/a,NYSE,The Gabelli Healthcare & Wellness Trust,n/a,$75528.47
543,Toiboid,Imm,ARGS,Health Care,NASDAQ,"Argos Therapeutics, Inc.",$16.14M,$29221.78
544,Amberly,Bennedsen,SNOW,Consumer Services,NYSE,"Intrawest Resorts Holdings, Inc.",$939.02M,$37503.23
545,Rheba,Sacker,GENC,Capital Goods,NASDAQ,Gencor Industries Inc.,$234.63M,$54792.50
546,Neall,Ritter,ICPT,Health Care,NASDAQ,"Intercept Pharmaceuticals, Inc.",$2.96B,$61054.20
547,Charlot,Tomblin,GCO,Consumer Services,NYSE,Genesco Inc.,$677.94M,$45096.10
548,Cassius,Tant,C^S,n/a,NYSE,Citigroup Inc.,n/a,$58399.07
549,Thoma,Siberry,BBF,n/a,NYSE,BlackRock Municipal Income Investment Trust,$149.58M,$91030.75
550,Horacio,Christall,CREG,Miscellaneous,NASDAQ,China Recycling Energy Corporation,$11.63M,$72425.08
551,Brandie,Demanche,SAB,n/a,NYSE,Saratoga Investment Corp,n/a,$99935.35
552,Agosto,Ciani,WAFDW,Finance,NASDAQ,"Washington Federal, Inc.",n/a,$68632.17
553,Devan,Gladebeck,ABCO,Consumer Services,NASDAQ,The Advisory Board Company,$2.09B,$9665.63
554,Julina,Crean,ANW,Energy,NYSE,Aegean Marine Petroleum Network Inc.,$224.84M,$25054.64
555,Benny,Ruske,CBL,Consumer Services,NYSE,"CBL & Associates Properties, Inc.",$1.45B,$82276.85
556,Javier,Pablo,ACM,Consumer Services,NYSE,AECOM,$5.08B,$98201.59
557,Manda,Riach,DVN,Energy,NYSE,Devon Energy Corporation,$16.7B,$2249.21
558,Fred,Fumagall,ENTL,Health Care,NASDAQ,"Entellus Medical, Inc.",$311.65M,$82012.14
559,Archibold,Tandey,MERC,Basic Industries,NASDAQ,Mercer International Inc.,$769.94M,$33770.34
560,Harmonia,Slowan,ATNI,Public Utilities,NASDAQ,"ATN International, Inc.",$1.15B,$15488.19
561,Giovanna,Doggett,GWPH,Health Care,NASDAQ,GW Pharmaceuticals Plc,$2.48B,$44351.00
562,Hurlee,Columbell,BMA,Finance,NYSE,Macro Bank Inc.,$5.07B,$6960.02
563,Alric,Tamburi,KCAP,n/a,NASDAQ,"KCAP Financial, Inc.",$128.8M,$38391.01
564,Ingar,Paradyce,CACC,Finance,NASDAQ,Credit Acceptance Corporation,$4.64B,$10592.02
565,Tracy,Christie,DTJ,Public Utilities,NYSE,DTE Energy Company,n/a,$44954.28
566,Amandy,Timewell,E,Energy,NYSE,ENI S.p.A.,$56.64B,$55793.43
567,Marna,Guthrum,ENOC,Technology,NASDAQ,"EnerNOC, Inc.",$179.44M,$57530.50
568,Clemence,Grigg,STX,Technology,NASDAQ,Seagate Technology PLC,$12.47B,$2.16
569,Bartlett,Bruni,AWI,Consumer Non-Durables,NYSE,Armstrong World Industries Inc,$2.35B,$37425.79
570,Brantley,Haeslier,STWD,Consumer Services,NYSE,"STARWOOD PROPERTY TRUST, INC.",$5.87B,$2994.69
571,Jammie,Veillard,MFV,n/a,NYSE,MFS Special Value Trust,$45.18M,$14026.08
572,Ignace,Sterley,PNR,Technology,NYSE,Pentair plc.,$12.15B,$80623.42
573,Hilarius,Gooddy,GJV,Finance,NYSE,"Synthetic Fixed-Income Securities, Inc.",n/a,$58264.07
574,Katherina,Carbery,ENTL,Health Care,NASDAQ,"Entellus Medical, Inc.",$311.65M,$88619.07
575,Petey,Brasse,PJC,Finance,NYSE,Piper Jaffray Companies,$923.44M,$84919.49
576,Orsa,Popple,FTI,Energy,NYSE,TechnipFMC plc,$12.87B,$81361.95
577,Layney,Maplestone,NMR,Finance,NYSE,Nomura Holdings Inc ADR,$21.91B,$95921.08
578,Amalle,Braisted,WCC,Consumer Non-Durables,NYSE,"WESCO International, Inc.",$2.79B,$66665.38
579,Selena,Keeney,IXYS,Technology,NASDAQ,IXYS Corporation,$513.83M,$73504.83
580,Tynan,Skyppe,ZNH,Transportation,NYSE,China Southern Airlines Company Limited,$8.07B,$80902.58
581,Nicko,Stelli,MC,Finance,NYSE,Moelis & Company,$1.01B,$83879.51
582,Ethel,Shepherdson,BCOR,Technology,NASDAQ,"Blucora, Inc.",$909.02M,$3686.53
583,Cissy,Fegan,BOMN,n/a,NASDAQ,Boston Omaha Corporation,n/a,$15312.51
584,Garwin,Selcraig,MATR,Technology,NASDAQ,Mattersight Corporation,$84.98M,$54434.71
585,Ely,Redd,NTRA,Health Care,NASDAQ,"Natera, Inc.",$552.62M,$17807.18
586,Donny,Kacheler,SHO,Consumer Services,NYSE,"Sunstone Hotel Investors, Inc.",$3.65B,$74811.27
587,Dane,Poyner,SSW,Transportation,NYSE,Seaspan Corporation,$649.92M,$32502.96
588,Garfield,Cookney,SYX,Consumer Services,NYSE,Systemax Inc.,$685.51M,$91588.34
589,Ramonda,Tomowicz,UVV,Consumer Services,NYSE,Universal Corporation,$1.68B,$98894.56
590,Corilla,Fyndon,SYK,Health Care,NYSE,Stryker Corporation,$53.16B,$77336.81
591,Mikkel,Myring,FORM,Technology,NASDAQ,"FormFactor, Inc.",$952M,$86577.08
592,Maxie,Claypole,GHY,n/a,NYSE,"Prudential Global Short Duration High Yield Fund, Inc.",$610.58M,$80414.99
593,Carol-jean,Sleeny,THQ,n/a,NYSE,Tekla Healthcare Opportunies Fund,$772.41M,$91718.21
594,Patty,Ferrick,ASND,Health Care,NASDAQ,Ascendis Pharma A/S,$780.06M,$5951.64
595,Mellisent,Slopier,PDT,n/a,NYSE,John Hancock Premium Dividend Fund,$802.93M,$80011.42
596,Althea,Jeanet,BBF,n/a,NYSE,BlackRock Municipal Income Investment Trust,$149.58M,$51018.45
597,Clayton,Davio,SPG^J,n/a,NYSE,"Simon Property Group, Inc.",n/a,$64641.48
598,Zsa zsa,O'Conor,NKTR,Health Care,NASDAQ,Nektar Therapeutics,$2.82B,$73093.40
599,Lauryn,Parlot,M,Consumer Services,NYSE,Macy's Inc,$6.98B,$10559.47
600,Wildon,FitzGibbon,IPHS,Consumer Durables,NASDAQ,"Innophos Holdings, Inc.",$854.42M,$25103.54
601,Janelle,Werny,SMMT,Health Care,NASDAQ,Summit Therapeutics plc,$136.01M,$86019.79
602,Talyah,Eloy,PBI,Miscellaneous,NYSE,Pitney Bowes Inc.,$2.84B,$45281.27
603,Melvin,Ladd,WALA,Finance,NYSE,Western Alliance Bancorporation,n/a,$31335.10
604,Milicent,Andrejevic,SCD,n/a,NYSE,LMP Capital and Income Fund Inc.,$258.6M,$88076.61
605,Marjy,Letchmore,BAC^A,n/a,NYSE,Bank of America Corporation,n/a,$55974.62
606,Gustavus,Diggles,AMD,Technology,NASDAQ,"Advanced Micro Devices, Inc.",$10.81B,$44205.00
607,Yehudit,Dillon,PFH,Finance,NYSE,CABCO Series 2004-101 Trust,n/a,$97028.73
608,Jeralee,Burnell,FMCIU,Finance,NASDAQ,Forum Merger Corporation,n/a,$15728.58
609,Mel,Tilbury,PSET,n/a,NASDAQ,Principal Price Setters Index ETF,$7.24M,$18114.38
610,Herby,Derrington,PEI,Consumer Services,NYSE,Pennsylvania Real Estate Investment Trust,$785.28M,$50297.22
611,Virgina,Croker,ARD,Consumer Durables,NYSE,Ardagh Group S.A.,$5.2B,$57989.57
612,Anjela,Maffi,JKI,n/a,NASDAQ,iShares Morningstar Mid-Cap ETF,$380.3M,$29613.38
613,Gregg,Kagan,CLX,Consumer Durables,NYSE,Clorox Company (The),$17.97B,$3510.35
614,Henriette,Ghiraldi,ATHM,Technology,NYSE,Autohome Inc.,$5.07B,$56664.10
615,Jere,Maplestone,ADRO,Health Care,NASDAQ,"Aduro Biotech, Inc.",$737.59M,$68244.78
616,Gunilla,Santostefano.,DDR,Consumer Services,NYSE,DDR Corp.,$3.31B,$59439.19
617,Kelley,Longstreeth,VOXX,Consumer Non-Durables,NASDAQ,VOXX International Corporation,$169.12M,$18903.91
618,Gabbie,Sprason,OFLX,Capital Goods,NASDAQ,"Omega Flex, Inc.",$652.54M,$65785.74
619,Bobby,Bothen,ADMS,Health Care,NASDAQ,"Adamas Pharmaceuticals, Inc.",$391.07M,$30539.40
620,Nicko,Edmands,IFN,n/a,NYSE,"India Fund, Inc. (The)",$774.33M,$99498.54
621,Beulah,Druitt,THLD,Health Care,NASDAQ,"Threshold Pharmaceuticals, Inc.",$27.59M,$66675.31
622,Mattheus,Kubalek,ARA,Health Care,NYSE,"American Renal Associates Holdings, Inc",$569.45M,$50520.82
623,Bettina,Mapston,BVXVW,Health Care,NASDAQ,BiondVax Pharmaceuticals Ltd.,n/a,$95526.61
624,Josias,Hubberstey,BGT,n/a,NYSE,Blackrock Global,$334.83M,$92460.07
625,Reider,Di Bartolomeo,GRA,Basic Industries,NYSE,W.R. Grace & Co.,$4.82B,$76440.30
626,Amity,Haseman,IVFVC,n/a,NASDAQ,Ivy NextShares,n/a,$59949.97
627,Ediva,Blakeston,OFG,Finance,NYSE,OFG Bancorp,$443.87M,$4625.96
628,Warren,Palomba,ZIXI,Technology,NASDAQ,Zix Corporation,$315.81M,$62632.48
629,Cory,Skipping,SIR,Consumer Services,NASDAQ,Select Income REIT,$2.21B,$78346.29
630,Serge,Lynn,CCN,Finance,NASDAQ,CardConnect Corp.,$472.08M,$97779.20
631,Baxie,Leather,ANIP,Health Care,NASDAQ,"ANI Pharmaceuticals, Inc.",$527.44M,$9196.66
632,Giustina,Ralfe,FCNCA,Finance,NASDAQ,"First Citizens BancShares, Inc.",$4.47B,$7113.08
633,Jolie,Paaso,PLOW,Capital Goods,NYSE,"Douglas Dynamics, Inc.",$689.02M,$8964.96
634,Frazer,Saing,CHW,n/a,NASDAQ,Calamos Global Dynamic Income Fund,$499.2M,$87190.77
635,Georgianna,Tebbitt,COBZ,Finance,NASDAQ,CoBiz Financial Inc.,$691.58M,$77467.17
636,Auberta,Ruperto,BVN,Basic Industries,NYSE,Buenaventura Mining Company Inc.,$2.85B,$70405.75
637,Hyacintha,Lauret,FIX,Capital Goods,NYSE,"Comfort Systems USA, Inc.",$1.33B,$29161.44
638,Pammy,Bremen,GENE,Health Care,NASDAQ,Genetic Technologies Ltd,$12.31M,$89081.03
639,Jordon,Uzzell,ETX           ,n/a,NYSE,Eaton Vance Municipal Income 2028 Term Trust,$222.28M,$2218.92
640,Everett,Passy,MMDMR,Finance,NASDAQ,Modern Media Acquisition Corp.,n/a,$76021.32
641,Norma,Cronin,CAT,Capital Goods,NYSE,"Caterpillar, Inc.",$63.39B,$86586.57
642,Pammie,Summerside,GRX^B,n/a,NYSE,The Gabelli Healthcare & Wellness Trust,n/a,$70865.84
643,Pedro,Marginson,QQEW,n/a,NASDAQ,First Trust NASDAQ-100 Equal Weighted Index Fund,$556.3M,$85216.71
644,Sawyer,Milkin,SPG^J,n/a,NYSE,"Simon Property Group, Inc.",n/a,$56862.93
645,Bealle,Rival,SEED,Consumer Non-Durables,NASDAQ,Origin Agritech Limited,$32.45M,$34469.37
646,Silvanus,Danskine,HSBC,Finance,NYSE,HSBC Holdings plc,$176.43B,$54830.51
647,Maxy,Mitchel,JNCE,Health Care,NASDAQ,"Jounce Therapeutics, Inc.",$498.65M,$65980.25
648,Kent,Mattis,GEC,Technology,NASDAQ,"Great Elm Capital Group, Inc. ",$80.04M,$3042.23
649,Nelly,Farmiloe,XYL,Capital Goods,NYSE,Xylem Inc.,$9.71B,$48882.23
650,Kylie,De Vaan,ZNWAA,Energy,NASDAQ,Zion Oil & Gas Inc,n/a,$25772.09
651,Wally,Offener,UNXL,Capital Goods,NASDAQ,"Uni-Pixel, Inc.",$22.77M,$53936.67
652,Eberto,Menure,ASA,n/a,NYSE,ASA Gold and Precious Metals Limited,$222.22M,$16662.92
653,Stanford,McIlvaney,NVET,Health Care,NASDAQ,Nexvet Biopharma plc,$79.27M,$83719.30
654,Theressa,Beneix,COH,Consumer Non-Durables,NYSE,"Coach, Inc.",$13B,$82281.52
655,Tawnya,Dunguy,FCFS,Consumer Services,NASDAQ,"First Cash, Inc.",$2.69B,$79653.17
656,Antoni,Rorke,GIII,Consumer Non-Durables,NASDAQ,"G-III Apparel Group, LTD.",$1.23B,$25068.45
657,Suzanne,Zapatero,KOOL,Capital Goods,NASDAQ,Cesca Therapeutics Inc.,$29.11M,$35115.29
658,Debbie,Eskrigg,PNC.WS,n/a,NYSE,"PNC Financial Services Group, Inc. (The)",n/a,$62605.88
659,Alfy,Pratchett,COT,Consumer Non-Durables,NYSE,Cott Corporation,$1.97B,$89814.13
660,Harvey,Wass,CRL,Health Care,NYSE,"Charles River Laboratories International, Inc.",$4.56B,$31622.59
661,Si,Missenden,HWKN,Consumer Durables,NASDAQ,"Hawkins, Inc.",$512.92M,$98096.92
662,Bryn,Camerati,FKLYU,n/a,NASDAQ,"Frankly, Inc.",n/a,$85296.09
663,Mirabella,Liversley,EPZM,Health Care,NASDAQ,"Epizyme, Inc.",$796.59M,$99543.14
664,Darcie,Duly,MCY,Finance,NYSE,Mercury General Corporation,$3.11B,$22918.48
665,Caprice,McSorley,TOL,Capital Goods,NYSE,Toll Brothers Inc.,$6.3B,$16243.17
666,Ninette,Roalfe,EFX,Finance,NYSE,"Equifax, Inc.",$17.14B,$72971.97
667,Ertha,Richens,YIN,Finance,NASDAQ,Yintech Investment Holdings Limited,$725.83M,$57100.45
668,Marion,Joyes,ITCI,Health Care,NASDAQ,Intra-Cellular Therapies Inc.,$471.11M,$15773.23
669,Brook,McGuigan,CMPR,Miscellaneous,NASDAQ,Cimpress N.V,$2.85B,$54977.77
670,Imogene,Scandrite,FEMS,n/a,NASDAQ,First Trust Emerging Markets Small Cap AlphaDEX Fund,$200.51M,$6570.71
671,Mychal,Oxley,SBH,Consumer Services,NYSE,"Sally Beauty Holdings, Inc.",$2.64B,$97035.30
672,Carry,Berni,EV,Finance,NYSE,Eaton Vance Corporation,$5.58B,$57881.22
673,Nil,Gallienne,VGLT,n/a,NASDAQ,Vanguard Long-Term Government Bond ETF,$491.64M,$85954.07
674,Atlante,Tarbert,KRMA,n/a,NASDAQ,Global X Conscious Companies ETF,n/a,$38015.63
675,Amity,Pargeter,ASMB,Health Care,NASDAQ,"Assembly Biosciences, Inc.",$377.45M,$76875.22
676,Cody,Tidman,GGP^A,Consumer Services,NYSE,GGP Inc.,n/a,$37016.92
677,Saraann,Longfellow,SPEX,Miscellaneous,NASDAQ,Spherix Incorporated,$4.5M,$68443.45
678,Angy,Ruoss,CRCM,Consumer Services,NYSE,"Care.com, Inc.",$437.24M,$83903.50
679,Ambrosius,Dressel,NVET,Health Care,NASDAQ,Nexvet Biopharma plc,$79.27M,$40730.32
680,Ossie,Cook,MARA,Miscellaneous,NASDAQ,"Marathon Patent Group, Inc.",$3.78M,$40834.08
681,Leanna,Dumini,BVXVW,Health Care,NASDAQ,BiondVax Pharmaceuticals Ltd.,n/a,$73703.83
682,Archibald,Cockrill,LLL,Technology,NYSE,"L3 Technologies, Inc.",$13B,$979.37
683,Adriaens,Lorrimer,GEVO,Basic Industries,NASDAQ,"Gevo, Inc.",$9.39M,$21315.40
684,Yanaton,Vaar,SRCE,Finance,NASDAQ,1st Source Corporation,$1.27B,$28444.34
685,Tiphany,Skatcher,PLT,Public Utilities,NYSE,"Plantronics, Inc.",$1.8B,$89204.57
686,Jenny,McGuane,NZF,n/a,NYSE,Nuveen Municipal Credit Income Fund,$2.13B,$17343.36
687,Alfreda,Chislett,MD,Health Care,NYSE,"Mednax, Inc",$5.26B,$45084.57
688,Terza,Surgeoner,ATU,Technology,NYSE,Actuant Corporation,$1.43B,$39352.69
689,Lenore,Linklater,WRB^C,n/a,NYSE,W.R. Berkley Corporation,n/a,$15911.58
690,Cecelia,Laflin,CDE,Basic Industries,NYSE,"Coeur Mining, Inc.",$1.52B,$52208.22
691,Agna,Hawker,HP,Energy,NYSE,"Helmerich & Payne, Inc.",$5.97B,$69522.38
692,Torin,Purcer,LMRK,Consumer Services,NASDAQ,Landmark Infrastructure Partners LP,$362.41M,$64317.60
693,Adolpho,Prate,ITW,Technology,NYSE,Illinois Tool Works Inc.,$51.34B,$40447.18
694,Bartie,Brownsell,MEDP,Health Care,NASDAQ,"Medpace Holdings, Inc.",$1.16B,$28968.42
695,Glori,Pfaff,BX,Finance,NYSE,The Blackstone Group L.P.,$39.13B,$48321.15
696,Delcina,Volett,IVFGC,n/a,NASDAQ,Ivy NextShares,n/a,$2595.75
697,Morse,Stickler,LTXB,Finance,NASDAQ,"LegacyTexas Financial Group, Inc.",$1.82B,$95138.07
698,Etienne,Hazleton,HON,Capital Goods,NYSE,Honeywell International Inc.,$102.63B,$77741.94
699,Elizabet,Fritz,IFEU,n/a,NASDAQ,iShares FTSE EPRA/NAREIT Europe Index Fund,$42.37M,$90243.56
700,Tasha,Kilduff,INDB,Finance,NASDAQ,Independent Bank Corp.,$1.79B,$55475.41
701,Mindy,Dowdle,LOXO,Health Care,NASDAQ,"Loxo Oncology, Inc.",$1.89B,$34615.01
702,Arabella,Connechie,PN,Finance,NYSE,"Patriot National, Inc.",$64.46M,$51100.14
703,Page,Jagson,NNDM,Technology,NASDAQ,Nano Dimension Ltd.,$60.98M,$37259.86
704,Krystle,Newcomen,DMRC,Technology,NASDAQ,Digimarc Corporation,$395.82M,$47201.81
705,Joelynn,Kellet,FNF,Finance,NYSE,"Fidelity National Financial, Inc.",$14.75B,$6422.78
706,Pansie,Kloska,ZBIO,n/a,NASDAQ,ProShares UltraPro Short NASDAQ Biotechnology,$6.58M,$70276.45
707,Karie,Oneil,AGR,Public Utilities,NYSE,"Avangrid, Inc.",$14.16B,$33982.21
708,Spencer,MacKeague,UMH^A,n/a,NYSE,"UMH Properties, Inc.",n/a,$71295.30
709,Cecile,Doudney,TNET,Miscellaneous,NYSE,"TriNet Group, Inc.",$2.17B,$28323.97
710,Vanya,Hilldrop,MNI,Consumer Services,NYSE,McClatchy Company (The),$85.51M,$59601.67
711,Gusella,Ayliffe,AI^B,n/a,NYSE,Arlington Asset Investment Corp,n/a,$57159.90
712,Angelina,Lotte,AAPL,Technology,NASDAQ,Apple Inc.,$741.77B,$72661.97
713,Tades,Mainland,BMY,Health Care,NYSE,Bristol-Myers Squibb Company,$89.72B,$19637.36
714,Christel,Genthner,NVFY,Consumer Durables,NASDAQ,"Nova Lifestyle, Inc",$37.75M,$5026.22
715,Laverne,Dudmarsh,DGICB,Finance,NASDAQ,"Donegal Group, Inc.",$395.71M,$37322.62
716,Mabelle,Bunstone,TECD,Technology,NASDAQ,Tech Data Corporation,$3.67B,$80680.45
717,Rozamond,Oakenfall,HLF,Health Care,NYSE,Herbalife LTD.,$6.7B,$19953.30
718,Jenine,Crysell,CIR,Capital Goods,NYSE,"CIRCOR International, Inc.",$1.08B,$15987.34
719,Hamnet,Jansema,MTSL,Public Utilities,NASDAQ,MER Telemanagement Solutions Ltd.,$5.27M,$19842.14
720,Krystle,Critoph,LPTH,Technology,NASDAQ,"LightPath Technologies, Inc.",$64.15M,$16000.29
721,Geneva,Ballay,NWE,Public Utilities,NYSE,NorthWestern Corporation,$3.09B,$77249.14
722,Austin,Korpolak,KS,Basic Industries,NYSE,KapStone Paper and Packaging Corporation,$2.09B,$48280.52
723,Adena,Di Franceschi,TOWR,Capital Goods,NYSE,"Tower International, Inc.",$446.68M,$48380.45
724,Maxine,Bernhardsson,ACBI,Finance,NASDAQ,"Atlantic Capital Bancshares, Inc.",$482.16M,$96162.54
725,Dana,Spanswick,ISD,n/a,NYSE,"Prudential Short Duration High Yield Fund, Inc.",$509.16M,$63979.73
726,Zeb,Levesley,COST,Consumer Services,NASDAQ,Costco Wholesale Corporation,$73.29B,$18964.41
727,De witt,Hazel,RMCF,Consumer Non-Durables,NASDAQ,"Rocky Mountain Chocolate Factory, Inc.",$68.38M,$47373.07
728,Derick,Capron,GM,Capital Goods,NYSE,General Motors Company,$51.8B,$97278.09
729,Karilynn,Motherwell,COMT,n/a,NASDAQ,iShares Commodities Select Strategy ETF,$195.63M,$86949.61
730,Michelle,Aaron,CMG,Consumer Services,NYSE,"Chipotle Mexican Grill, Inc.",$12.93B,$26527.10
731,Flori,Roddy,RPD,Technology,NASDAQ,"Rapid7, Inc.",$739.26M,$23553.48
732,Maddie,Greggersen,EMCI,Finance,NASDAQ,EMC Insurance Group Inc.,$588.24M,$21641.26
733,Kingsley,Marians,ABAC,Consumer Non-Durables,NASDAQ,"Aoxin Tianli Group, Inc.",$16.29M,$11762.05
734,Donnell,Millgate,CYTXW,Health Care,NASDAQ,Cytori Therapeutics Inc,n/a,$77597.10
735,Scarlet,Sloyan,PIH,Finance,NASDAQ,"1347 Property Insurance Holdings, Inc.",$49.81M,$10124.91
736,Germain,Powelee,NX,Capital Goods,NYSE,Quanex Building Products Corporation,$733.65M,$41847.38
737,Hershel,Bridge,OLLI,Consumer Services,NASDAQ,"Ollie's Bargain Outlet Holdings, Inc.",$2.5B,$57844.80
738,Carmita,Harkin,CBPO,Health Care,NASDAQ,"China Biologic Products, Inc.",$3B,$31538.61
739,Mona,Campelli,STAR^I,n/a,NYSE,iStar Financial Inc.,n/a,$37268.93
740,Babbette,Cusack,DLNG,Consumer Services,NYSE,Dynagas LNG Partners LP,$517.44M,$99739.70
741,Charlene,Altamirano,CNA,Finance,NYSE,CNA Financial Corporation,$13.17B,$77025.05
742,Charla,FitzGeorge,SCYX,Health Care,NASDAQ,"SCYNEXIS, Inc.",$42.31M,$3496.65
743,Clemente,Tuft,AHL,Finance,NYSE,Aspen Insurance Holdings Limited,$3.07B,$85028.10
744,Wilhelmina,Guiduzzi,MRCY,Capital Goods,NASDAQ,Mercury Systems Inc,$1.84B,$47082.97
745,Chrissy,Tiltman,SVVC,n/a,NASDAQ,"Firsthand Technology Value Fund, Inc.",$63.46M,$76318.10
746,Barnett,Mathew,ADI,Technology,NASDAQ,"Analog Devices, Inc.",$29.38B,$22183.70
747,Emlynne,Vidineev,OCFC,Finance,NASDAQ,OceanFirst Financial Corp.,$912.14M,$70170.31
748,Feodor,Adams,CFC^B,n/a,NYSE,Countrywide Financial Corporation,n/a,$48232.52
749,Nicolai,Pawelski,ASTC,Capital Goods,NASDAQ,Astrotech Corporation,$21.18M,$84267.70
750,Jaclyn,Sebert,NPTN,Technology,NYSE,NeoPhotonics Corporation,$382.11M,$60508.76
751,Sauncho,Thomsson,MEOH,Basic Industries,NASDAQ,Methanex Corporation,$3.63B,$21622.97
752,Aili,Phillput,WFC,Finance,NYSE,Wells Fargo & Company,$269.31B,$23692.96
753,Karita,Luppitt,NXTDW,Consumer Services,NASDAQ,NXT-ID Inc.,n/a,$96747.34
754,Billi,Bassam,DCUD,Public Utilities,NYSE,"Dominion Energy, Inc.",n/a,$68355.96
755,Waneta,Biddell,STML,Health Care,NASDAQ,"Stemline Therapeutics, Inc.",$208.46M,$42837.50
756,Alfy,Calcraft,NEWT,n/a,NASDAQ,Newtek Business Services Corp.,$283.59M,$58087.69
757,Trixi,Larrat,FHCO,Basic Industries,NASDAQ,Female Health Company (The),$36.35M,$43571.37
758,Zak,Tredinnick,UNTY,Finance,NASDAQ,"Unity Bancorp, Inc.",$172.25M,$45279.91
759,Anne-marie,Mansford,FFNW,Finance,NASDAQ,"First Financial Northwest, Inc.",$185.4M,$2863.93
760,Addy,Gland,PME,n/a,NASDAQ,Pingtan Marine Enterprise Ltd.,$287.76M,$60314.65
761,Lucia,Chominski,LAD,Consumer Durables,NYSE,"Lithia Motors, Inc.",$2.22B,$81153.61
762,Leann,Deakan,CSTM,Basic Industries,NYSE,Constellium N.V.,$702.12M,$51598.84
763,Thebault,Hayton,JAGX,Health Care,NASDAQ,"Jaguar Animal Health, Inc.",$8.66M,$22028.90
764,Wernher,Faire,TEX,Capital Goods,NYSE,Terex Corporation,$3.46B,$85642.53
765,Joey,Assante,WTR,Public Utilities,NYSE,"Aqua America, Inc.",$6.1B,$92199.51
766,Mahala,Toye,RNR^C,n/a,NYSE,RenaissanceRe Holdings Ltd.,n/a,$69559.22
767,Corbin,Vanstone,LOW,Consumer Services,NYSE,"Lowe's Companies, Inc.",$67.37B,$87428.78
768,Livia,Kilfoyle,VUSE,n/a,NASDAQ,Vident Core US Equity ETF,$448.4M,$64524.50
769,Ernestine,Bomfield,SBFGP,Finance,NASDAQ,"SB Financial Group, Inc.",n/a,$32897.82
770,Mellisent,Menpes,WNRL,Energy,NYSE,"Western Refining Logistics, LP",$1.59B,$9020.72
771,Ky,Pariss,FET,Energy,NYSE,"Forum Energy Technologies, Inc.",$1.66B,$85004.90
772,Fulton,Dacey,MPV,n/a,NYSE,Barings Participation Investors,$146.29M,$50897.05
