Account Number,Balance Date,Transaction Value,Balance
58683711,31/01/2023,,12.76
12859818,14/02/2023,24.89,-533.42
87967388,13/02/2023,1393.1,2222.84
94645169,03/02/2023,-12,744.17
56070421,03/02/2023,-65.15,221.7
87101816,04/02/2023,-567.7,144.21
15922706,11/02/2023,1370.2,2245.91
95993993,31/01/2023,,95.41
12042151,11/02/2023,1271.5,1653.12
53513558,08/02/2023,161.43,-560.05
31774984,31/01/2023,,964.57
41036701,14/02/2023,823,379.57
85341369,13/02/2023,137.63,1156.13
11061291,01/02/2023,-162.41,-89.71
70375931,05/02/2023,92.89,1073.1
10586481,31/01/2023,,73.83
68928221,06/02/2023,171.3,723.51
89689059,09/02/2023,-1576.6,-988.69
14505806,31/01/2023,,689.25
26907311,07/02/2023,125.73,-123.37
85994636,31/01/2023,,819.24
87133080,10/02/2023,127.34,-359.54
42726928,04/02/2023,-210.25,374.53
61152319,31/01/2023,,471.31
47406737,06/02/2023,-1204.5,534.63
39502821,12/02/2023,-206.28,842.92
39502821,03/02/2023,-28.45,1218.03
15428008,31/01/2023,,131.02
14103210,13/02/2023,1406.7,607.39
84290934,05/02/2023,-81.8,832.7
98671410,13/02/2023,-73.86,1383.81
93355755,03/02/2023,-49.54,704.3
95446510,31/01/2023,,581.43
44234432,09/02/2023,95.64,468.91
35197451,02/02/2023,0.91,316.54
24715803,14/02/2023,-80.46,620.66
39093565,08/02/2023,-1872.8,-1944.54
30409599,05/02/2023,51.26,343.35
52230539,13/02/2023,-149.9,418.65
21918195,14/02/2023,-150.77,133.28
59152169,12/02/2023,89.7,-691.03
94935991,03/02/2023,-109.74,535.79
43074888,13/02/2023,61.19,1924.86
85939269,13/02/2023,154.15,282.57
38442044,12/02/2023,98.65,206.22
60193174,05/02/2023,-27.15,1727.78
23333877,10/02/2023,386.8,1260.28
78905675,04/02/2023,-138.04,-210.94
98517701,07/02/2023,54.52,332.43
43338400,08/02/2023,98.38,813.8
10783139,10/02/2023,72.06,859.67
59867000,12/02/2023,-845,-716.66
71161073,02/02/2023,-94.2,668.26
14505806,14/02/2023,956.2,2736.45
38291062,11/02/2023,1.71,574.12
37273974,02/02/2023,699.9,1233.04
87133080,08/02/2023,-85.98,-486.88
48081999,31/01/2023,,290.89
70652524,12/02/2023,104.46,756.08
13176075,04/02/2023,127.96,195.26
48186857,09/02/2023,69.39,929.44
71934515,05/02/2023,59.47,400.46
46925211,09/02/2023,4.38,703.09
64065043,13/02/2023,47.82,2154.6
15044055,10/02/2023,-181.71,-1396.67
92145159,01/02/2023,122.63,184.28
34158235,05/02/2023,65.82,126.62
21646418,31/01/2023,,909.55
66586860,31/01/2023,,938.51
51504474,04/02/2023,18.25,459.35
30518350,11/02/2023,-19.24,1969.91
23490922,31/01/2023,,934.35
29464742,31/01/2023,,557.11
55590263,07/02/2023,116.74,696.09
44378133,14/02/2023,-107.51,2.65
81994568,06/02/2023,58.84,2175.55
97426293,11/02/2023,-116.14,578.28
58822254,02/02/2023,-1559.2,-1479.5
85423742,09/02/2023,106.29,322.34
63280767,03/02/2023,43.75,938.98
26522255,31/01/2023,,283.67
97844854,02/02/2023,-142.95,404.2
23030554,06/02/2023,-147.34,198.58
66168472,12/02/2023,-88.2,101.05
49550154,13/02/2023,151.76,-39.28
66667727,06/02/2023,-106.31,311.86
66586860,08/02/2023,-145.66,1616.03
52141048,07/02/2023,852.6,1140.8
59867000,31/01/2023,,62.01
70920653,10/02/2023,123.77,514.86
43017598,02/02/2023,-148.35,3.25
56760248,09/02/2023,89.08,463.21
61419726,31/01/2023,,932.41
96200049,03/02/2023,43.6,1328.13
49459559,07/02/2023,808.1,1275.66
92221411,08/02/2023,122.18,994.42
86053438,01/02/2023,1152.9,1455.96
85562851,31/01/2023,,499.37
70505401,04/02/2023,-113.98,138.85
22137086,04/02/2023,2122.7,2533.05
49534905,07/02/2023,106.1,490.01
63959769,03/02/2023,112.46,1051.04
36519974,09/02/2023,-1522.7,-768.64
38124225,09/02/2023,-101.24,927.22
87101816,08/02/2023,7.94,317
23959928,31/01/2023,,878.83
84188877,11/02/2023,-1273.1,-2627.11
28553155,31/01/2023,,147.09
96050548,31/01/2023,,299.46
37503622,03/02/2023,146.88,777.06
29288598,04/02/2023,-84.15,503.75
90090889,05/02/2023,142.54,874.02
12499656,03/02/2023,-111.35,369.42
33351056,03/02/2023,179.13,1611.49
15265650,13/02/2023,-25.57,-128.14
56422161,10/02/2023,38.38,1249.23
98849007,11/02/2023,103.41,166.12
53170488,31/01/2023,,219.2
43772330,05/02/2023,-143.73,387.84
58306431,06/02/2023,742.3,1231.45
57507102,13/02/2023,116.22,258.09
47473145,12/02/2023,-35.17,898.74
68104946,08/02/2023,109.29,1035
88837750,06/02/2023,-127.59,308.88
54230889,31/01/2023,,597.31
63301094,10/02/2023,-5.2,1620.54
59128512,01/02/2023,158.92,464.63
93446276,10/02/2023,154.12,2673.45
12099406,01/02/2023,-94.97,586.14
59529922,31/01/2023,,516.09
24434457,31/01/2023,,385.3
65534206,01/02/2023,62.95,337.84
60138058,10/02/2023,-1526.7,-666.54
61493381,05/02/2023,-54.53,502.44
80046304,05/02/2023,190.01,1055.74
45829157,08/02/2023,-80.46,130.55
39097663,12/02/2023,-40.07,603.78
88926132,10/02/2023,-75.67,2528.78
90203948,03/02/2023,133.06,822.55
25406407,11/02/2023,66.62,353.58
20849721,31/01/2023,,740.52
29958061,03/02/2023,167.61,353.41
17434670,04/02/2023,-99.5,49.42
83531401,10/02/2023,123.19,556.76
87801896,12/02/2023,-171.12,1869.13
67502738,08/02/2023,170.5,356.22
37443706,03/02/2023,88.33,709.41
28640713,06/02/2023,-97.36,92.3
22374612,31/01/2023,,554.31
61661386,11/02/2023,-126.05,272.41
39386771,02/02/2023,-87.3,183.66
28380949,05/02/2023,-141.36,-806.58
15793232,14/02/2023,20.41,1583.81
78945298,08/02/2023,58.82,3014.38
59876714,11/02/2023,117.41,1690.53
49157903,03/02/2023,-993.7,-392.08
38606148,31/01/2023,,956.59
49075324,03/02/2023,-716.6,-455.76
44019515,06/02/2023,-38.7,238.86
24533935,11/02/2023,95.27,953.33
14840078,14/02/2023,75.98,209.47
60017511,04/02/2023,-131.11,1841.41
22268314,05/02/2023,-65.31,-72.64
68891568,13/02/2023,-77.23,825.74
39298122,13/02/2023,-32.94,-68.8
49216581,31/01/2023,,911.91
38749064,01/02/2023,143.97,713.95
11061291,04/02/2023,186.95,-105.72
29887258,31/01/2023,,392.91
93747938,08/02/2023,55.57,-296.92
23479459,02/02/2023,121.53,297.76
59961433,09/02/2023,-77.09,966.76
44812075,06/02/2023,127.59,1600.59
32261620,02/02/2023,179.4,1022.03
82930132,11/02/2023,-137.86,444.89
62213525,31/01/2023,,45.68
97187999,05/02/2023,-27.88,91.93
84411930,05/02/2023,-36.77,821.79
53831793,10/02/2023,135.89,625.38
30929422,12/02/2023,-76.48,-287.99
50610780,02/02/2023,-166.35,503.65
10295384,04/02/2023,-96.09,124.38
21675999,11/02/2023,56.7,651.96
57145139,08/02/2023,-100.27,-703.89
36197772,04/02/2023,-189.3,750.91
53089607,05/02/2023,-176.88,700.3
47172665,14/02/2023,135.61,-33.2
98070849,01/02/2023,125.14,1259.35
43623061,31/01/2023,,724.39
78493642,09/02/2023,134.78,1143.62
35160368,13/02/2023,-39.15,599.35
24999129,13/02/2023,70.3,700.92
36419197,31/01/2023,,627.78
73321391,31/01/2023,,100.12
35721788,31/01/2023,,837.07
48860469,08/02/2023,-103.37,600.5
59167707,01/02/2023,-109.32,795.11
80889919,31/01/2023,,298.45
76474111,11/02/2023,-73.94,507
10819898,10/02/2023,-104.75,760.84
41706310,01/02/2023,82.09,208.17
91246568,02/02/2023,-111.58,124.65
19201987,06/02/2023,-140.78,322.02
45238909,08/02/2023,751.9,1777.58
28254911,11/02/2023,633.2,2257.62
25931435,07/02/2023,199.86,257.42
46322903,06/02/2023,-179.1,671.37
97187999,03/02/2023,-94.5,119.81
52461586,31/01/2023,,596.3
32386770,02/02/2023,101.46,684.36
98611122,06/02/2023,76.04,1512.83
72230395,14/02/2023,-597.7,-458.81
15918861,03/02/2023,122.97,904.94
46479025,04/02/2023,-45.51,366.41
83128544,08/02/2023,-128.53,-52.17
15522788,04/02/2023,81.01,361.03
24150990,14/02/2023,91.7,468.19
47414258,07/02/2023,-1277.4,-712.02
53831793,13/02/2023,1226.1,1851.48
86272488,01/02/2023,-90.79,-79.06
11662506,14/02/2023,-1397.8,-1133.63
45015534,09/02/2023,83.42,1252.64
98353764,13/02/2023,80.09,578.95
69540137,06/02/2023,51.71,986.05
11333185,07/02/2023,186.08,415.39
53884626,13/02/2023,74.01,824.84
11662506,31/01/2023,,573.89
93745446,12/02/2023,-64.01,481.81
24299977,01/02/2023,-88.99,34.02
96121732,13/02/2023,99.06,2604.82
44816910,05/02/2023,-9.05,552.46
82233451,31/01/2023,,795.71
64683004,13/02/2023,-188.62,4568.6
35726421,09/02/2023,257.1,599.9
72050477,03/02/2023,-106.6,-10.73
68315462,10/02/2023,-74.29,2712.95
68793483,09/02/2023,140.49,1.35
47781255,31/01/2023,,462.62
14907946,14/02/2023,-161.34,993
81384411,04/02/2023,-1361,-1010.83
35869347,06/02/2023,128.7,798.38
17983851,12/02/2023,-76.82,1906.27
84416510,12/02/2023,124.59,1836.49
50547726,04/02/2023,46.13,865.07
54300071,03/02/2023,87.44,1104.55
59201002,01/02/2023,199.99,980.84
77838890,11/02/2023,-11.3,1838.27
19705767,14/02/2023,-7.09,999.64
81662619,10/02/2023,-34.99,774.91
50647892,06/02/2023,120.78,934.85
56899079,09/02/2023,-827.3,-381.91
76799768,04/02/2023,49.53,385.82
67090449,10/02/2023,-59.66,-278.87
24051672,06/02/2023,50.67,37.65
87297577,03/02/2023,109.74,460.8
72812647,11/02/2023,-159.08,290.24
14648004,07/02/2023,21.02,544.45
76273831,08/02/2023,99.77,1011.52
26907311,13/02/2023,74.01,-241.89
17228160,05/02/2023,179.42,1363.11
38558525,08/02/2023,194.3,2908.62
57224848,05/02/2023,-77,-24.06
93446276,02/02/2023,162.35,1182.99
43858112,02/02/2023,-39.75,499.08
84070285,04/02/2023,-32.62,-172.12
63486424,05/02/2023,167.77,699.37
72309641,06/02/2023,-96.4,469.55
60238192,14/02/2023,58.12,591.89
75172199,10/02/2023,-108.6,1536.31
23971753,14/02/2023,123.69,-1596.11
18517970,31/01/2023,,709.95
24725325,12/02/2023,-139.56,146.13
39974803,04/02/2023,-39.82,614.04
37561049,14/02/2023,113.07,2746.54
78844183,12/02/2023,-50.34,-181.7
59432049,31/01/2023,,387.57
61493381,31/01/2023,,569.94
54565625,01/02/2023,148.64,621.4
30227774,01/02/2023,-99.3,447.55
17868317,07/02/2023,-52.36,481.44
51266306,05/02/2023,-118.23,1259.2
60866500,06/02/2023,68.31,398.27
54673873,11/02/2023,-32.2,168.39
39402264,07/02/2023,-98.93,2375.91
67270354,12/02/2023,-68.07,1591.83
60238192,12/02/2023,202.22,473.1
40098771,11/02/2023,-60.09,458.87
25146667,14/02/2023,0.73,309.01
55009163,13/02/2023,-23.17,451.55
24299977,04/02/2023,78.83,9.59
13474543,05/02/2023,-107.87,451.41
50520009,14/02/2023,137.73,2710.18
28909144,31/01/2023,,263.97
83573848,02/02/2023,123.95,980.98
20413037,02/02/2023,98.09,333.88
98119030,31/01/2023,,179.3
32888555,06/02/2023,1161.4,1944.68
98620342,31/01/2023,,976.13
59510370,14/02/2023,-53.96,355.23
50756739,13/02/2023,106.08,564.45
30340808,07/02/2023,-121.9,585.29
91971494,06/02/2023,1053.5,340.27
66504443,05/02/2023,-45.47,355.99
40039031,31/01/2023,,124.72
15793232,31/01/2023,,45.88
76355557,31/01/2023,,285.61
59867000,08/02/2023,-36.78,252.66
42396753,08/02/2023,-95.14,593.96
79181666,11/02/2023,77.77,834.49
70554021,06/02/2023,-116.65,57.1
38291062,14/02/2023,77.33,531.52
82027257,11/02/2023,147.54,840.22
14253152,14/02/2023,100.16,218.27
99611232,06/02/2023,69.84,682.22
86995846,10/02/2023,-126.15,964.76
98596312,03/02/2023,-174.31,594.61
35083564,31/01/2023,,599.99
33470885,03/02/2023,-75.66,637.86
19154395,01/02/2023,173.96,904.22
10350324,11/02/2023,119.75,1356.9
17264146,14/02/2023,-163.39,144.6
82879607,11/02/2023,164.37,167.37
88489173,02/02/2023,-115.09,530.35
45253870,31/01/2023,,273.37
23032852,04/02/2023,75.94,1383.65
79015773,13/02/2023,39.15,668.3
61682186,10/02/2023,-26.43,1088.38
57121657,08/02/2023,796.3,1834.54
92437489,31/01/2023,,24.19
89497773,02/02/2023,131.02,768.04
70214700,02/02/2023,-84.59,-1187.1
90203948,08/02/2023,1608.4,2644.98
76146870,07/02/2023,141.27,1836.23
60193174,10/02/2023,101.72,1829.5
22830156,02/02/2023,634.2,1230.26
99657974,31/01/2023,,263.32
63486424,31/01/2023,,531.83
40745965,31/01/2023,,654.15
22298371,07/02/2023,86.22,650.93
48081999,05/02/2023,111.66,687.68
38587383,01/02/2023,-146.1,514.09
42746180,31/01/2023,,12.15
83281565,31/01/2023,,968.83
27628187,02/02/2023,-109.57,235.06
34158235,14/02/2023,-159.08,-260.68
86489618,31/01/2023,,488.7
85826354,31/01/2023,,611.74
48081999,02/02/2023,96.07,386.96
32991596,11/02/2023,-147.54,2972.73
24849103,01/02/2023,-83.41,297.95
41194009,31/01/2023,,585.15
39710099,09/02/2023,-105.33,-99.09
79307217,09/02/2023,101.37,529.37
31680976,14/02/2023,149.9,-147.59
79566627,09/02/2023,-109.28,-720.36
47781255,08/02/2023,63.9,589.16
43365633,13/02/2023,111.43,33
10819898,31/01/2023,,750.25
86263956,31/01/2023,,852.67
51471469,10/02/2023,-1725.1,-1217.12
55009163,07/02/2023,-77.09,482.49
84280969,09/02/2023,103.44,357.61
55819086,09/02/2023,-135.23,1459.57
18517970,14/02/2023,-91.78,405.98
45822265,31/01/2023,,881.34
85490561,13/02/2023,-86.25,367.4
58489789,02/02/2023,39.87,500.37
46059921,02/02/2023,-79.3,731.27
10295384,07/02/2023,186.15,498.44
76482858,08/02/2023,-782.7,265.27
81145048,09/02/2023,-898.2,56.91
95645055,10/02/2023,99.28,823.47
87261089,13/02/2023,152.6,766.22
45111669,11/02/2023,-84.36,396.93
57372684,02/02/2023,237.02,597.76
27845045,14/02/2023,-130.09,204.8
89318229,02/02/2023,-72.72,602.36
79656355,31/01/2023,,766.41
81340143,09/02/2023,-682.6,68.1
98237008,04/02/2023,61.06,1363.72
58785108,07/02/2023,-883.6,-308.22
94247629,31/01/2023,,308.63
44364430,09/02/2023,-142.44,98.39
66930564,05/02/2023,-174.96,139.35
30791105,31/01/2023,,272.5
90982016,09/02/2023,142.5,825.85
55304418,12/02/2023,158.82,-2021.17
33116647,05/02/2023,-60.9,399.3
44066457,14/02/2023,156.38,341.21
61781801,03/02/2023,71.27,771.05
48940493,02/02/2023,-22.64,589.06
64160490,13/02/2023,-133.53,15.33
39875057,14/02/2023,-104.45,-120.72
56723864,14/02/2023,-70.03,523.21
35379604,31/01/2023,,171.68
89650416,31/01/2023,,146.17
65988118,12/02/2023,157.46,894.26
40247376,11/02/2023,-91.93,51.83
48783408,07/02/2023,185.47,705.92
97913385,13/02/2023,74.3,581.14
16584745,06/02/2023,-76.04,-36.22
54932317,09/02/2023,82.57,539.87
99496896,08/02/2023,65.82,497.14
41036701,01/02/2023,-802.6,-553.31
54958587,07/02/2023,-117.45,518.46
26643616,01/02/2023,-137.72,213.17
35177782,10/02/2023,-123.77,181.41
80812213,07/02/2023,-81.75,195.39
35616763,04/02/2023,90.91,607.2
95009921,08/02/2023,94.29,1379.39
78927989,05/02/2023,-60.35,787.52
26751921,14/02/2023,132.36,932.43
51313899,31/01/2023,,189.04
16087504,03/02/2023,147.01,347.91
93346040,07/02/2023,-135.7,608.73
16676577,04/02/2023,-77.7,406.95
22483300,05/02/2023,-52.34,710.89
92437489,10/02/2023,-73.65,86.79
30657838,01/02/2023,2239.3,2708.12
94342965,12/02/2023,-133.51,1305.44
60459342,11/02/2023,-134.17,489.22
79415620,10/02/2023,-117.79,602.98
38428295,11/02/2023,-167.56,323.1
62756075,03/02/2023,436.5,1333.37
83443439,13/02/2023,114.78,1506.12
10243581,12/02/2023,-1482.9,-1483.91
69796371,05/02/2023,109.76,2137.09
44164363,03/02/2023,-155.02,1090.73
30723991,07/02/2023,-95.78,439.61
54458410,09/02/2023,138.8,982.34
44364430,11/02/2023,116.14,214.53
68708795,03/02/2023,-102.85,296.26
89689059,06/02/2023,-69.68,587.91
78807944,01/02/2023,-90.9,351.58
11717885,31/01/2023,,6.06
39123048,09/02/2023,-140.35,-198.63
39122920,14/02/2023,-142.18,742.85
48831634,13/02/2023,35.46,-2546.37
19432211,02/02/2023,-124.78,14.28
32597705,03/02/2023,-172.24,572.61
29358670,11/02/2023,86.69,1201.16
35194218,05/02/2023,-812.6,177.8
22683382,09/02/2023,-142.61,568.41
52973634,13/02/2023,134.58,1158.18
79163824,14/02/2023,147.24,440.96
40673170,06/02/2023,-80.15,36.95
53059420,07/02/2023,198.21,502.31
11242986,31/01/2023,,344.68
46790294,03/02/2023,-72.41,570.28
85362253,03/02/2023,-178.54,548.59
18582171,06/02/2023,105.34,850.48
96227490,05/02/2023,118.23,360.34
92750088,31/01/2023,,560.4
91658755,10/02/2023,882,139.19
37878074,03/02/2023,-1218,-695.13
79355498,06/02/2023,162.2,913.7
50335174,09/02/2023,157.79,886.37
20464830,08/02/2023,159.45,295.61
72120467,04/02/2023,-75.25,264.9
89369216,07/02/2023,-141.99,226.36
97913385,31/01/2023,,498.49
59876714,07/02/2023,-101.89,1573.12
41778536,31/01/2023,,722.03
90313378,11/02/2023,-27.58,1490.53
32261620,13/02/2023,-151.84,1232.58
70505401,14/02/2023,-884.5,-680.2
35574156,04/02/2023,-98.27,340.95
83187508,14/02/2023,-140.97,2764.73
86624158,11/02/2023,126.42,1126.02
38032055,07/02/2023,12.66,396.62
44272912,09/02/2023,-157.69,1013.04
21475060,10/02/2023,-117.25,-154.34
51450938,07/02/2023,150.92,406.5
45974864,31/01/2023,,957.27
57027965,11/02/2023,151.02,451.78
96051784,13/02/2023,-141.46,-952.6
98112233,06/02/2023,75.16,465.92
82776251,11/02/2023,202.15,-150.79
88343796,11/02/2023,66.07,149.38
45020832,11/02/2023,16.09,297.6
20129535,07/02/2023,6.03,813.92
27713909,31/01/2023,,199.77
56483442,02/02/2023,-1298.8,-1146.95
23498368,07/02/2023,109.39,633.7
22403299,08/02/2023,167.11,1480.03
16977372,10/02/2023,-89.47,600.82
39360799,01/02/2023,-137.25,144.02
87807990,08/02/2023,57.32,1486.42
13459523,07/02/2023,57.31,-116.46
44331942,12/02/2023,169.34,893.88
83698413,12/02/2023,-100.01,193.07
23032852,02/02/2023,832.5,1307.71
17938672,02/02/2023,-93.88,914.06
47763906,02/02/2023,-20.57,959.85
79933337,03/02/2023,1253.8,1768.63
32888555,03/02/2023,76.11,857.44
63232279,31/01/2023,,931.78
71135606,12/02/2023,-116.83,494.62
90054505,08/02/2023,88.44,545.02
45829157,10/02/2023,114,244.55
45631973,31/01/2023,,762.7
70954264,01/02/2023,-142.91,188.6
25939481,10/02/2023,52.02,559.45
75782714,31/01/2023,,105.34
90871147,10/02/2023,-59.42,-134.43
91621026,12/02/2023,145.55,337.58
31589468,01/02/2023,-78.07,635.37
37017424,10/02/2023,-11.07,-12.92
97526378,07/02/2023,-55.28,-146.7
44145489,12/02/2023,-1003.7,-363.17
18133554,03/02/2023,-168.82,449.99
11790056,08/02/2023,-41.57,-692.78
10473116,10/02/2023,28.23,-682.93
19001745,03/02/2023,76.42,583.97
32408166,05/02/2023,-113.82,-443.58
19387921,31/01/2023,,927.28
77880852,10/02/2023,-103.62,2207.25
78343618,02/02/2023,-1193.3,-1000.22
10949168,31/01/2023,,471.8
35051369,02/02/2023,112.35,705.88
52127978,31/01/2023,,84.8
11251776,14/02/2023,-950.7,-111.98
10819898,14/02/2023,114.54,973.53
81336468,06/02/2023,75.77,645.86
10521885,09/02/2023,37.14,255.89
90824896,02/02/2023,92.36,576.47
78343618,08/02/2023,107.47,-2524.75
77841390,14/02/2023,-44.44,2144.31
79163824,06/02/2023,81.68,182.04
64300289,31/01/2023,,472.59
44912164,07/02/2023,-50.93,164.26
39160879,14/02/2023,302.7,1531.91
53977562,06/02/2023,-140.83,242
45111669,31/01/2023,,459.28
36007496,03/02/2023,-106.54,132.9
69447534,12/02/2023,101.4,-126.09
11882775,06/02/2023,-90.05,-1505.66
44516940,12/02/2023,-67.31,928.7
50024545,09/02/2023,180.04,413.71
19242274,09/02/2023,-32.83,-52.29
76546657,05/02/2023,-122.25,212.67
91020929,05/02/2023,99.91,340.47
26643616,14/02/2023,129.29,305.18
53107499,13/02/2023,168.68,430.77
68311266,12/02/2023,-96.87,1388.98
11910409,04/02/2023,-78.93,81.86
33806253,05/02/2023,-144.63,853.99
33414190,31/01/2023,,204.38
38038623,05/02/2023,1345.1,1872.08
90745743,31/01/2023,,375.07
80135904,31/01/2023,,120.34
68558850,07/02/2023,-111.95,1462.7
41981752,10/02/2023,1375.3,2039.49
10769769,01/02/2023,-93.28,813.63
85652943,31/01/2023,,424.5
70013367,31/01/2023,,38.86
85490561,03/02/2023,-140.5,491.48
29473763,08/02/2023,144.06,788.22
14421453,06/02/2023,67,891.95
41914097,03/02/2023,84.5,1092.86
27108454,02/02/2023,106.6,530.56
28595197,02/02/2023,68.18,965.86
92001688,07/02/2023,60.76,299.61
22833010,03/02/2023,-132.53,455.26
68346907,09/02/2023,-78.9,-282.47
53845552,09/02/2023,-82.54,1170.78
60238192,05/02/2023,-62.49,270.88
80709302,31/01/2023,,280.92
74387481,07/02/2023,88.5,961.16
78133064,12/02/2023,149.27,2442.86
28380949,01/02/2023,-131.58,805.66
83187508,08/02/2023,-126.03,865.66
45706674,05/02/2023,109.63,-864.95
28745450,09/02/2023,113.5,356.89
81855175,14/02/2023,-32.96,-1823.48
27356852,01/02/2023,128.78,704.36
21618665,05/02/2023,-142.33,4.81
45161114,10/02/2023,126.15,676.09
35126236,02/02/2023,-379.5,360.3
10675607,01/02/2023,-114.21,170.63
99877007,05/02/2023,-72.33,596.3
59432049,08/02/2023,66.67,2437.7
60238192,31/01/2023,,307.97
82776251,31/01/2023,,747.11
43017598,07/02/2023,164.87,168.12
94200289,14/02/2023,-131.36,171.72
71280775,06/02/2023,91.85,621.91
42783101,07/02/2023,-1035.2,-714.12
53496996,31/01/2023,,303.15
64226824,31/01/2023,,794.79
26751921,14/02/2023,127.34,1059.77
61884944,03/02/2023,96.42,376.55
85679194,07/02/2023,-185.02,811.29
27870202,08/02/2023,13.55,2023.96
67466632,05/02/2023,-1317.7,-840.89
71051904,31/01/2023,,48.92
91944915,01/02/2023,100.12,701.33
84656105,06/02/2023,109.51,2058.13
75205767,12/02/2023,-195.95,979.39
14592080,02/02/2023,149.36,394.58
64167315,31/01/2023,,145.11
44364430,31/01/2023,,306.44
56843498,31/01/2023,,509.55
86816054,07/02/2023,-1255.9,-837.71
53192110,31/01/2023,,588.04
98671410,05/02/2023,90.06,1490.04
31770323,13/02/2023,109.06,-19.69
30112323,01/02/2023,38.91,658.32
88074391,06/02/2023,115.19,728
11744491,06/02/2023,-92.39,780.23
91062192,02/02/2023,-170.79,40.73
18685463,14/02/2023,118.69,630.45
26118463,01/02/2023,127.46,1108.46
24999129,13/02/2023,-731.4,-30.48
78905675,08/02/2023,53.66,-28.57
24184530,31/01/2023,,37.87
97913385,10/02/2023,-27.72,506.84
51793205,31/01/2023,,715.25
77551209,13/02/2023,-104.56,1859.4
44358901,04/02/2023,73.67,525.75
95467370,03/02/2023,31,1611.55
53380359,08/02/2023,134.23,80.14
23962863,13/02/2023,123.27,-2169.16
11228111,10/02/2023,169.47,-1164.02
15980710,11/02/2023,-58,1154.14
95412973,10/02/2023,-163.93,528.49
28429440,10/02/2023,59.31,-103.17
87817645,31/01/2023,,983.36
52911248,10/02/2023,-134.99,-277.79
36551112,05/02/2023,-40.03,1107.07
33381880,14/02/2023,73.4,582.86
28976546,01/02/2023,-128.83,325.42
62716405,31/01/2023,,531.19
46663039,03/02/2023,-119.2,867.33
47886866,11/02/2023,125.01,545.35
42181728,31/01/2023,,51.89
52146995,01/02/2023,69.4,391.92
14448009,01/02/2023,-102.39,856.07
91373446,31/01/2023,,561.42
80283776,08/02/2023,-123.29,95.53
48783408,09/02/2023,163.2,974.65
58558145,11/02/2023,-91.38,289.73
51298007,05/02/2023,-848.7,-347.83
59135815,01/02/2023,-800,-559.4
63569270,11/02/2023,-1231.3,-371.98
14052052,05/02/2023,-89.52,826.22
51398784,31/01/2023,,909.2
21728352,31/01/2023,,733.87
44662337,09/02/2023,-140.49,747.31
48434572,04/02/2023,72.42,338.88
96051784,07/02/2023,77.46,-811.14
84995019,04/02/2023,133.46,1274.24
12859818,04/02/2023,-81.01,29.89
77966293,14/02/2023,100.41,1089.77
14045416,31/01/2023,,265.63
43499771,11/02/2023,143.86,1042.05
81227009,10/02/2023,144.33,805.4
22833010,08/02/2023,-163.93,262.39
58925998,31/01/2023,,855.45
80244844,04/02/2023,128.19,812.66
66930564,06/02/2023,115.81,255.16
91859090,06/02/2023,114.75,454.87
77867306,11/02/2023,-851.2,-1090.05
36110938,14/02/2023,-51.36,440.68
15918861,14/02/2023,125.82,905.22
62147353,12/02/2023,109.65,883.21
54154999,02/02/2023,-49.14,1020.18
69556322,03/02/2023,112.15,1024.96
70010970,31/01/2023,,114.23
45611838,06/02/2023,-97.64,727.63
21844169,01/02/2023,-3.04,460.47
92145159,07/02/2023,-134.99,156.16
15793232,05/02/2023,1580.8,1505.98
78392456,05/02/2023,65.73,740.44
64167315,05/02/2023,69.19,214.3
71469803,05/02/2023,151.15,165.94
39123048,12/02/2023,-122.43,-492.75
41574018,12/02/2023,145.1,499.61
30929422,08/02/2023,-113.42,-173.14
77880852,31/01/2023,,550.69
10608220,10/02/2023,-55.88,482.66
69008969,03/02/2023,-157.15,431.19
77917083,31/01/2023,,929.41
86941058,14/02/2023,505.6,1172.15
29489865,11/02/2023,-82.38,636.57
70954264,12/02/2023,-76.6,-45.98
97762952,31/01/2023,,411.87
88657589,10/02/2023,-129.33,903.99
44140049,10/02/2023,84.47,407.16
84411930,31/01/2023,,916.61
73744504,07/02/2023,-52.52,163.59
17722231,09/02/2023,105.04,542.44
40176462,31/01/2023,,193.24
44243236,14/02/2023,137.37,1885.4
46552077,31/01/2023,,672.51
28822117,07/02/2023,-43.86,1084.49
68836810,04/02/2023,89.11,132.77
50402197,11/02/2023,66.39,-401.41
63412767,31/01/2023,,715.41
64462046,31/01/2023,,847.04
21368735,13/02/2023,118.83,-551.46
24298516,09/02/2023,63.75,1081.34
16628269,13/02/2023,41.75,387.69
86864320,05/02/2023,183.42,690.98
84188877,10/02/2023,-1800.7,-1456.14
73439131,14/02/2023,105.25,-510.2
75000628,03/02/2023,-102.49,14.84
18447548,13/02/2023,-104.27,553.03
24370240,01/02/2023,-45.7,562.94
41085190,12/02/2023,78.26,-819.73
65926576,31/01/2023,,73.48
61661386,07/02/2023,-125.96,398.46
30409599,14/02/2023,867.5,1472.95
61644310,04/02/2023,-72.42,637.55
35996817,06/02/2023,1144.5,-69.75
77911836,31/01/2023,,87.75
84188877,12/02/2023,183.73,-2443.38
19574610,13/02/2023,-62.72,673.07
57096259,31/01/2023,,540.54
77668890,11/02/2023,-174.4,745
72809943,02/02/2023,71.36,942.08
76206810,31/01/2023,,887.63
20413037,11/02/2023,-48.78,259.36
96291927,09/02/2023,-99.44,-24.28
10819898,03/02/2023,-91.02,778.43
83828891,14/02/2023,68.67,1022.07
