Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,First Purchase,Order?,Customer Classification,YoY Difference
530.0,US-2019-138303,03/09/2019,07/09/2019,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener,666.248,1.0,0.2,-149.9058,2019,2018,1,Consistent,-158
531.0,US-2019-138303,03/09/2019,07/09/2019,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",52.512,6.0,0.2,19.692,2019,2018,1,Consistent,-158
,,,,,MG-18145,Mike Gockenbach,,,,,,,,,,,,,,,2020,2018,0,Sleeping,48
2405.0,CA-2021-108574,07/10/2021,11/10/2021,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,1115.9099999999999,9.0,0.0,200.8637999999999,2021,2018,1,Returning,32
2406.0,CA-2021-108574,07/10/2021,11/10/2021,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,128.744,7.0,0.2,-28.96739999999999,2021,2018,1,Returning,32
2407.0,CA-2021-108574,07/10/2021,11/10/2021,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Los Angeles,California,90045.0,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",79.92000000000002,10.0,0.2,26.972999999999992,2021,2018,1,Returning,32
4126.0,CA-2021-123239,27/07/2021,31/07/2021,Second Class,MG-18145,Mike Gockenbach,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",91.03200000000001,3.0,0.2,-2.275800000000011,2021,2018,1,Returning,32
5789.0,CA-2021-115070,10/04/2021,14/04/2021,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216.0,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.320000000000002,5.0,0.2,1.8479999999999985,2021,2021,1,New,
5790.0,CA-2021-115070,10/04/2021,14/04/2021,Second Class,MG-18205,Mitch Gastineau,Corporate,United States,Jacksonville,Florida,32216.0,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.4190000000000005,3.0,0.7,-3.0933,2021,2021,1,New,
7197.0,CA-2018-116785,26/04/2018,30/04/2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-AR-10003504,Office Supplies,Art,Newell 347,21.400000000000002,5.0,0.0,6.205999999999998,2018,2018,1,New,
7198.0,CA-2018-116785,26/04/2018,30/04/2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,OFF-LA-10000305,Office Supplies,Labels,Avery 495,12.6,2.0,0.0,5.795999999999999,2018,2018,1,New,
9306.0,CA-2019-137603,19/09/2019,24/09/2019,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Santa Fe,New Mexico,87505.0,West,OFF-AR-10001972,Office Supplies,Art,Newell 323,8.4,5.0,0.0,2.184,2019,2018,1,Consistent,-158
5428.0,US-2020-108497,14/06/2020,14/06/2020,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036.0,West,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5.0,0.15,35.245000000000005,2020,2018,1,Consistent,48
8724.0,US-2020-135209,29/12/2020,31/12/2020,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178.0,South,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,37.408,7.0,0.2,13.0928,2020,2018,1,Consistent,48
8725.0,US-2020-135209,29/12/2020,31/12/2020,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Miami,Florida,33178.0,South,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,25.344,6.0,0.2,8.870400000000002,2020,2018,1,Consistent,48
7144.0,US-2021-141558,11/03/2021,16/03/2021,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,776.8499999999999,5.0,0.4,-181.265,2021,2018,1,Consistent,32
7145.0,US-2021-141558,11/03/2021,16/03/2021,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1.0,0.7,-8.605799999999999,2021,2018,1,Consistent,32
7146.0,US-2021-141558,11/03/2021,16/03/2021,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764,3.0,0.4,-46.42920000000002,2021,2018,1,Consistent,32
7147.0,US-2021-141558,11/03/2021,16/03/2021,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-ST-10004946,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1.0,0.2,3.246000000000002,2021,2018,1,Consistent,32
9847.0,CA-2021-169327,02/09/2021,04/09/2021,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008.0,West,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",43.099999999999994,5.0,0.0,11.206,2021,2018,1,Consistent,32
9848.0,CA-2021-169327,02/09/2021,04/09/2021,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008.0,West,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,511.5,5.0,0.0,132.99,2021,2018,1,Consistent,32
9849.0,CA-2021-169327,02/09/2021,04/09/2021,Second Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90008.0,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",147.92,5.0,0.2,46.22499999999999,2021,2018,1,Consistent,32
7428.0,US-2018-164763,17/03/2018,21/03/2018,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",11.43,3.0,0.0,5.3721,2018,2018,1,New,
7429.0,US-2018-164763,17/03/2018,21/03/2018,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",30.44,2.0,0.0,14.9156,2018,2018,1,New,
7430.0,US-2018-164763,17/03/2018,21/03/2018,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,12.96,2.0,0.0,6.3504000000000005,2018,2018,1,New,
7431.0,US-2018-164763,17/03/2018,21/03/2018,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,16.0,4.0,0.0,7.68,2018,2018,1,New,
7432.0,US-2018-164763,17/03/2018,21/03/2018,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212.0,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,32.67,3.0,0.0,8.494200000000001,2018,2018,1,New,
8585.0,CA-2018-104808,04/02/2018,08/02/2018,Second Class,MH-17440,Mark Haberlin,Corporate,United States,Escondido,California,92025.0,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2.0,0.2,6.036799999999999,2018,2018,1,New,
,,,,,MH-17440,Mark Haberlin,,,,,,,,,,,,,,,2019,2018,0,Sleeping,-158
6171.0,CA-2020-141523,19/12/2020,24/12/2020,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",34.248000000000005,3.0,0.2,11.558699999999998,2020,2018,1,Returning,48
6172.0,CA-2020-141523,19/12/2020,24/12/2020,Second Class,MH-17440,Mark Haberlin,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2.0,0.0,1.0208,2020,2018,1,Returning,48
8383.0,CA-2020-163048,08/02/2020,15/02/2020,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Houston,Texas,77036.0,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,241.49999999999997,4.0,0.3,0.0,2020,2018,1,Returning,48
,,,,,MH-17440,Mark Haberlin,,,,,,,,,,,,,,,2021,2018,0,Sleeping,32
4419.0,CA-2018-160157,20/12/2018,27/12/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Hamilton,Ohio,45011.0,East,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,190.848,3.0,0.2,-21.470400000000026,2018,2018,1,New,
6335.0,CA-2018-133305,11/07/2018,15/07/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,49.12,4.0,0.0,23.086399999999998,2018,2018,1,New,
6336.0,CA-2018-133305,11/07/2018,15/07/2018,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,New York City,New York,10011.0,East,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,18.28,5.0,0.2,6.398,2018,2018,1,New,
3470.0,CA-2019-100888,06/04/2019,10/04/2019,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,47.952000000000005,3.0,0.2,16.183799999999998,2019,2018,1,Consistent,-158
3940.0,US-2020-143448,10/12/2020,10/12/2020,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142.0,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5.0,0.0,356.225,2020,2018,1,Consistent,48
8647.0,CA-2020-113341,25/11/2020,29/11/2020,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Los Angeles,California,90032.0,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",194.35200000000003,3.0,0.2,19.43520000000001,2020,2018,1,Consistent,48
4804.0,CA-2021-136364,13/07/2021,17/07/2021,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.593999999999994,1.0,0.4,-7.258900000000004,2021,2018,1,Consistent,32
4805.0,CA-2021-136364,13/07/2021,17/07/2021,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.00800000000001,9.0,0.2,19.339199999999998,2021,2018,1,Consistent,32
9633.0,CA-2021-154809,13/02/2021,17/02/2021,Standard Class,MH-17455,Mark Hamilton,Consumer,United States,Minneapolis,Minnesota,55407.0,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",90.64,8.0,0.0,38.97520000000001,2021,2018,1,Consistent,32
9872.0,CA-2021-146269,06/10/2021,06/10/2021,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,290.336,2.0,0.2,32.66279999999995,2021,2018,1,Consistent,32
9873.0,CA-2021-146269,06/10/2021,06/10/2021,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AR-10004790,Office Supplies,Art,Staples in misc. colors,19.152,2.0,0.2,1.1969999999999992,2021,2018,1,Consistent,32
3677.0,CA-2019-156440,05/12/2019,09/12/2019,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105.0,West,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",44.46,2.0,0.0,14.671799999999998,2019,2019,1,New,
8660.0,CA-2020-153185,03/09/2020,08/09/2020,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,45231.0,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6.0,0.2,11.223,2020,2019,1,Consistent,-34
9414.0,CA-2020-132017,26/09/2020,27/09/2020,First Class,MH-17620,Matt Hagelstein,Corporate,United States,Houston,Texas,77041.0,Central,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,6.815999999999998,2.0,0.8,-11.587200000000003,2020,2019,1,Consistent,-34
2219.0,CA-2021-130841,28/07/2021,01/08/2021,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984000000000002,4.0,0.2,3.6191999999999993,2021,2019,1,Consistent,18
2220.0,CA-2021-130841,28/07/2021,01/08/2021,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1.0,0.0,4.1944,2021,2019,1,Consistent,18
2221.0,CA-2021-130841,28/07/2021,01/08/2021,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,San Francisco,California,94110.0,West,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6000000000001,4.0,0.2,100.24000000000007,2021,2019,1,Consistent,18
747.0,CA-2018-124429,27/05/2018,27/05/2018,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105.0,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10.0,0.2,-28.355999999999952,2018,2018,1,New,
748.0,CA-2018-124429,27/05/2018,27/05/2018,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105.0,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4.0,0.0,7.186399999999992,2018,2018,1,New,
3284.0,CA-2018-159478,30/09/2018,06/10/2018,Standard Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",15.24,3.0,0.0,5.1815999999999995,2018,2018,1,New,
9637.0,CA-2018-124702,18/11/2018,25/11/2018,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-FU-10003553,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",137.54,2.0,0.0,55.016000000000005,2018,2018,1,New,
9638.0,CA-2018-124702,18/11/2018,25/11/2018,Standard Class,MH-17785,Maya Herman,Corporate,United States,Seattle,Washington,98105.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",730.2,4.0,0.0,94.92600000000004,2018,2018,1,New,
471.0,CA-2019-154144,20/12/2019,24/12/2019,Standard Class,MH-17785,Maya Herman,Corporate,United States,Lindenhurst,New York,11757.0,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1.0,0.0,26.630399999999998,2019,2018,1,Consistent,-158
6187.0,CA-2019-138954,15/11/2019,17/11/2019,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.94999999999999,3.0,0.0,20.575499999999998,2019,2018,1,Consistent,-158
6188.0,CA-2019-138954,15/11/2019,17/11/2019,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,34.944,6.0,0.2,11.793599999999998,2019,2018,1,Consistent,-158
6189.0,CA-2019-138954,15/11/2019,17/11/2019,First Class,MH-17785,Maya Herman,Corporate,United States,New York City,New York,10035.0,East,OFF-AR-10001955,Office Supplies,Art,Newell 319,119.03999999999999,6.0,0.0,35.71199999999999,2019,2018,1,Consistent,-158
9412.0,CA-2020-108959,10/03/2020,14/03/2020,Second Class,MH-17785,Maya Herman,Corporate,United States,Glendale,Arizona,85301.0,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.69600000000001,1.0,0.2,6.543499999999998,2020,2018,1,Consistent,48
9627.0,CA-2021-103520,23/09/2021,25/09/2021,First Class,MH-17785,Maya Herman,Corporate,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,9.248000000000001,2.0,0.2,3.3524000000000003,2021,2018,1,Consistent,32
4780.0,CA-2018-150301,08/07/2018,10/07/2018,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215.0,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882000000000005,1.0,0.1,10.647000000000004,2018,2018,1,New,
2807.0,CA-2019-148635,25/07/2019,27/07/2019,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,9.42,2.0,0.0,0.4710000000000001,2019,2018,1,Consistent,-158
2808.0,CA-2019-148635,25/07/2019,27/07/2019,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12.96,2.0,0.0,6.2208000000000006,2019,2018,1,Consistent,-158
2809.0,CA-2019-148635,25/07/2019,27/07/2019,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-BO-10002213,Furniture,Bookcases,"Sauder Forest Hills Library, Woodland Oak Finish",704.9,5.0,0.0,56.392000000000024,2019,2018,1,Consistent,-158
2810.0,CA-2019-148635,25/07/2019,27/07/2019,Second Class,MH-18025,Michelle Huthwaite,Consumer,United States,Seattle,Washington,98115.0,West,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,561.5680000000001,2.0,0.2,28.078400000000016,2019,2018,1,Consistent,-158
,,,,,MH-18025,Michelle Huthwaite,,,,,,,,,,,,,,,2020,2018,0,Sleeping,48
3765.0,CA-2021-125878,25/02/2021,02/03/2021,Standard Class,MH-18025,Michelle Huthwaite,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.7879999999999996,3.0,0.8,-3.0396,2021,2018,1,Returning,32
7449.0,CA-2021-115448,11/11/2021,14/11/2021,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918.0,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",88.92000000000002,5.0,0.2,14.449499999999986,2021,2018,1,Returning,32
9221.0,CA-2021-103212,13/10/2021,14/10/2021,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3.0,0.0,5.2029,2021,2018,1,Returning,32
9222.0,CA-2021-103212,13/10/2021,14/10/2021,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4.0,0.0,346.03960000000006,2021,2018,1,Returning,32
9223.0,CA-2021-103212,13/10/2021,14/10/2021,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506.0,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4.0,0.0,12.441600000000001,2021,2018,1,Returning,32
3017.0,US-2020-160528,23/08/2020,30/08/2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296,8.0,0.2,-172.73280000000005,2020,2020,1,New,
3018.0,US-2020-160528,23/08/2020,30/08/2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3.0,0.6,-10.173599999999997,2020,2020,1,New,
3019.0,US-2020-160528,23/08/2020,30/08/2020,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Pharr,Texas,78577.0,Central,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4,7.0,0.2,-33.319999999999965,2020,2020,1,New,
1254.0,CA-2021-144638,10/03/2021,14/03/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,OFF-AR-10003958,Office Supplies,Art,Newell 337,5.248,2.0,0.2,0.5903999999999991,2021,2020,1,Consistent,-6
1255.0,CA-2021-144638,10/03/2021,14/03/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,TEC-PH-10000149,Technology,Phones,Cisco SPA525G2 IP Phone - Wireless,35.91,3.0,0.4,-8.379000000000003,2021,2020,1,Consistent,-6
1256.0,CA-2021-144638,10/03/2021,14/03/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,6.696,1.0,0.2,0.5021999999999998,2021,2020,1,Consistent,-6
1257.0,CA-2021-144638,10/03/2021,14/03/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Chester,Pennsylvania,19013.0,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,43.87200000000001,2.0,0.2,11.516399999999999,2021,2020,1,Consistent,-6
2680.0,CA-2021-127026,21/01/2021,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,14.399999999999999,5.0,0.0,7.056,2021,2020,1,Consistent,-6
2681.0,CA-2021-127026,21/01/2021,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.9499999999999,5.0,0.0,111.59099999999995,2021,2020,1,Consistent,-6
2682.0,CA-2021-127026,21/01/2021,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201.0,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",89.52,4.0,0.0,42.0744,2021,2020,1,Consistent,-6
2683.0,CA-2021-127026,21/01/2021,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-MA-10002981,Technology,Machines,I.R.I.S IRISCard Anywhere 5 Card Scanner,350.97300000000007,3.0,0.1,152.08829999999998,2021,2020,1,Consistent,-6
2684.0,CA-2021-127026,21/01/2021,27/01/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Jackson,Michigan,49201.0,Central,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",164.99,1.0,0.0,49.496999999999986,2021,2020,1,Consistent,-6
3588.0,CA-2021-121839,24/09/2021,28/09/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130.0,East,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1169.694,3.0,0.4,-253.43369999999993,2021,2020,1,Consistent,-6
4922.0,CA-2021-114055,25/12/2021,29/12/2021,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2.0,0.0,46.118399999999994,2021,2020,1,Consistent,-6
4923.0,CA-2021-114055,25/12/2021,29/12/2021,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2.0,0.0,1.1945999999999999,2021,2020,1,Consistent,-6
4924.0,CA-2021-114055,25/12/2021,29/12/2021,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629.0999999999999,6.0,0.0,301.96799999999996,2021,2020,1,Consistent,-6
4925.0,CA-2021-114055,25/12/2021,29/12/2021,Second Class,MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.0,0.0,23.5248,2021,2020,1,Consistent,-6
5269.0,US-2021-114657,16/11/2021,21/11/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701.0,East,TEC-MA-10003173,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52.44,4.0,0.0,24.122399999999995,2021,2020,1,Consistent,-6
6671.0,CA-2021-161088,25/05/2021,29/05/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,29.84,2.0,0.0,13.427999999999997,2021,2020,1,Consistent,-6
8564.0,US-2021-108315,30/04/2021,04/05/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.8420000000000005,3.0,0.7,-3.550799999999999,2021,2020,1,Consistent,-6
8565.0,US-2021-108315,30/04/2021,04/05/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Sanford,Florida,32771.0,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704,6.0,0.2,-8.276400000000038,2021,2020,1,Consistent,-6
9000.0,CA-2021-137785,13/05/2021,17/05/2021,Standard Class,MH-18115,Mick Hernandez,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.42999999999995,5.0,0.3,-124.431,2021,2020,1,Consistent,-6
