id,Agent Name,Leader 1,Leader Name,Location,Month Start Date,Calls Offered,Calls Not Answered,Calls Answered,Total Duration,Sentiment,Transfers,Not Answered Percent < 5,Sentiment Score >= 0,Not Answered Rate,Agent Avg Duration,Met Sentiment Goal,Met Not Answered Rate
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/3/2021,580.0,15.0,565.0,7540.0,59.0,,5.0,0.0,0.026,13.0,1.0,1.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/4/2021,1001.0,85.0,916.0,20020.0,-5.0,,5.0,0.0,0.085,22.0,0.0,0.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/5/2021,901.0,42.0,859.0,6307.0,9.0,13.0,5.0,0.0,0.047,7.0,1.0,1.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/6/2021,816.0,60.0,756.0,5712.0,-73.0,2.0,5.0,0.0,0.074,8.0,0.0,0.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/7/2021,659.0,29.0,630.0,11203.0,43.0,22.0,5.0,0.0,0.044,18.0,1.0,1.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/8/2021,790.0,71.0,719.0,7900.0,41.0,23.0,5.0,0.0,0.09,11.0,1.0,0.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/9/2021,736.0,59.0,677.0,8832.0,-70.0,25.0,5.0,0.0,0.08,13.0,0.0,0.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/10/2021,812.0,60.0,752.0,14616.0,25.0,1.0,5.0,0.0,0.074,19.0,1.0,0.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/11/2021,653.0,1.0,652.0,4571.0,-63.0,23.0,5.0,0.0,0.002,7.0,0.0,1.0
83,"Tabb, Delcine",4,"Swallow, Dorian",Halifax,1/12/2021,563.0,6.0,557.0,2252.0,30.0,14.0,5.0,0.0,0.011,4.0,1.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/1/2021,560.0,22.0,538.0,6720.0,-75.0,,5.0,0.0,0.039,12.0,0.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/2/2021,730.0,52.0,678.0,10220.0,66.0,,5.0,0.0,0.071,15.0,1.0,0.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/3/2021,731.0,7.0,724.0,4386.0,-8.0,,5.0,0.0,0.01,6.0,0.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/4/2021,545.0,71.0,474.0,4360.0,-79.0,,5.0,0.0,0.13,9.0,0.0,0.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/5/2021,478.0,73.0,405.0,9082.0,-55.0,2.0,5.0,0.0,0.153,22.0,0.0,0.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/6/2021,959.0,60.0,899.0,4795.0,78.0,11.0,5.0,0.0,0.063,5.0,1.0,0.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/7/2021,892.0,6.0,886.0,6244.0,-82.0,26.0,5.0,0.0,0.007,7.0,0.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/8/2021,704.0,10.0,694.0,5632.0,-91.0,16.0,5.0,0.0,0.014,8.0,0.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/9/2021,875.0,20.0,855.0,4375.0,47.0,21.0,5.0,0.0,0.023,5.0,1.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/10/2021,810.0,7.0,803.0,12960.0,64.0,13.0,5.0,0.0,0.009,16.0,1.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/11/2021,648.0,31.0,617.0,13608.0,79.0,7.0,5.0,0.0,0.048,22.0,1.0,1.0
84,"Arnal, Edwina",5,"Gallardo, Silvan",Halifax,1/12/2021,530.0,0.0,530.0,6890.0,-25.0,11.0,5.0,0.0,0.0,13.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/1/2021,615.0,0.0,615.0,7995.0,-63.0,,5.0,0.0,0.0,13.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/2/2021,548.0,48.0,500.0,4384.0,-33.0,,5.0,0.0,0.088,9.0,0.0,0.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/3/2021,593.0,45.0,548.0,11860.0,67.0,,5.0,0.0,0.076,22.0,1.0,0.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/4/2021,523.0,49.0,474.0,10983.0,-83.0,,5.0,0.0,0.094,23.0,0.0,0.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/5/2021,970.0,49.0,921.0,20370.0,-26.0,18.0,5.0,0.0,0.051,22.0,0.0,0.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/6/2021,856.0,23.0,833.0,6848.0,-79.0,18.0,5.0,0.0,0.027,8.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/7/2021,836.0,0.0,836.0,5016.0,-54.0,27.0,5.0,0.0,0.0,6.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/8/2021,530.0,25.0,505.0,9010.0,-96.0,2.0,5.0,0.0,0.047,18.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/9/2021,760.0,33.0,727.0,2280.0,-43.0,1.0,5.0,0.0,0.043,3.0,0.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/10/2021,558.0,80.0,478.0,3906.0,40.0,6.0,5.0,0.0,0.143,8.0,1.0,0.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/11/2021,770.0,11.0,759.0,10010.0,25.0,22.0,5.0,0.0,0.014,13.0,1.0,1.0
87,"Caselick, Goldie",5,"Gallardo, Silvan",Halifax,1/12/2021,800.0,42.0,758.0,11200.0,-67.0,1.0,5.0,0.0,0.052,15.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/1/2021,693.0,24.0,669.0,4851.0,-92.0,,5.0,0.0,0.035,7.0,0.0,1.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/2/2021,965.0,3.0,962.0,5790.0,-33.0,,5.0,0.0,0.003,6.0,0.0,1.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/3/2021,421.0,66.0,355.0,3789.0,-11.0,,5.0,0.0,0.157,11.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/4/2021,963.0,71.0,892.0,17334.0,21.0,,5.0,0.0,0.074,19.0,1.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/5/2021,932.0,69.0,863.0,19572.0,-77.0,19.0,5.0,0.0,0.074,23.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/6/2021,943.0,86.0,857.0,18860.0,-64.0,6.0,5.0,0.0,0.091,22.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/7/2021,416.0,21.0,395.0,1664.0,-98.0,25.0,5.0,0.0,0.05,4.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/8/2021,414.0,65.0,349.0,1242.0,5.0,3.0,5.0,0.0,0.157,4.0,1.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/9/2021,905.0,54.0,851.0,9050.0,14.0,7.0,5.0,0.0,0.06,11.0,1.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/10/2021,864.0,2.0,862.0,6912.0,-92.0,22.0,5.0,0.0,0.002,8.0,0.0,1.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/11/2021,526.0,40.0,486.0,10520.0,-60.0,7.0,5.0,0.0,0.076,22.0,0.0,0.0
96,"Connerry, Corry",5,"Gallardo, Silvan",Halifax,1/12/2021,571.0,15.0,556.0,5139.0,-51.0,23.0,5.0,0.0,0.026,9.0,0.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/1/2021,468.0,2.0,466.0,6084.0,32.0,,5.0,0.0,0.004,13.0,1.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/2/2021,844.0,73.0,771.0,11816.0,-4.0,,5.0,0.0,0.086,15.0,0.0,0.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/3/2021,802.0,51.0,751.0,15238.0,-22.0,,5.0,0.0,0.064,20.0,0.0,0.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/4/2021,738.0,1.0,737.0,14760.0,18.0,,5.0,0.0,0.001,20.0,1.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/5/2021,916.0,19.0,897.0,9160.0,-67.0,3.0,5.0,0.0,0.021,10.0,0.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/6/2021,914.0,42.0,872.0,2742.0,-78.0,1.0,5.0,0.0,0.046,3.0,0.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/7/2021,759.0,37.0,722.0,3795.0,-21.0,0.0,5.0,0.0,0.049,5.0,0.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/8/2021,644.0,8.0,636.0,3864.0,80.0,8.0,5.0,0.0,0.012,6.0,1.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/9/2021,931.0,86.0,845.0,17689.0,-54.0,10.0,5.0,0.0,0.092,21.0,0.0,0.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/10/2021,806.0,8.0,798.0,9672.0,20.0,12.0,5.0,0.0,0.01,12.0,1.0,1.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/11/2021,880.0,56.0,824.0,16720.0,61.0,20.0,5.0,0.0,0.064,20.0,1.0,0.0
98,"Grantham, Kassi",5,"Gallardo, Silvan",Halifax,1/12/2021,982.0,45.0,937.0,2946.0,-93.0,2.0,5.0,0.0,0.046,3.0,0.0,1.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/1/2021,800.0,10.0,790.0,11200.0,54.0,,5.0,0.0,0.012,14.0,1.0,1.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/2/2021,912.0,85.0,827.0,8208.0,-21.0,,5.0,0.0,0.093,10.0,0.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/3/2021,758.0,63.0,695.0,6822.0,36.0,,5.0,0.0,0.083,10.0,1.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/4/2021,511.0,79.0,432.0,6132.0,60.0,,5.0,0.0,0.155,14.0,1.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/5/2021,840.0,64.0,776.0,8400.0,-63.0,27.0,5.0,0.0,0.076,11.0,0.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/6/2021,453.0,53.0,400.0,8154.0,-65.0,27.0,5.0,0.0,0.117,20.0,0.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/7/2021,890.0,52.0,838.0,18690.0,63.0,9.0,5.0,0.0,0.058,22.0,1.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/8/2021,828.0,75.0,753.0,5796.0,-17.0,1.0,5.0,0.0,0.091,8.0,0.0,0.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/9/2021,920.0,37.0,883.0,16560.0,48.0,7.0,5.0,0.0,0.04,19.0,1.0,1.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/10/2021,915.0,12.0,903.0,15555.0,-34.0,1.0,5.0,0.0,0.013,17.0,0.0,1.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/11/2021,858.0,7.0,851.0,6864.0,-60.0,18.0,5.0,0.0,0.008,8.0,0.0,1.0
99,"Haddinton, Ardath",5,"Gallardo, Silvan",Halifax,1/12/2021,747.0,82.0,665.0,5976.0,96.0,4.0,5.0,0.0,0.11,9.0,1.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/1/2021,586.0,18.0,568.0,8790.0,14.0,,5.0,0.0,0.031,15.0,1.0,1.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/2/2021,854.0,37.0,817.0,13664.0,-81.0,,5.0,0.0,0.043,17.0,0.0,1.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/3/2021,504.0,78.0,426.0,8568.0,31.0,,5.0,0.0,0.155,20.0,1.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/4/2021,951.0,57.0,894.0,5706.0,-74.0,,5.0,0.0,0.06,6.0,0.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/5/2021,582.0,16.0,566.0,6402.0,-41.0,26.0,5.0,0.0,0.027,11.0,0.0,1.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/6/2021,851.0,39.0,812.0,8510.0,-93.0,9.0,5.0,0.0,0.046,10.0,0.0,1.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/7/2021,646.0,48.0,598.0,5168.0,37.0,21.0,5.0,0.0,0.074,9.0,1.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/8/2021,713.0,45.0,668.0,10695.0,1.0,0.0,5.0,0.0,0.063,16.0,1.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/9/2021,499.0,28.0,471.0,2994.0,-77.0,9.0,5.0,0.0,0.056,6.0,0.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/10/2021,758.0,61.0,697.0,9096.0,31.0,14.0,5.0,0.0,0.08,13.0,1.0,0.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/11/2021,757.0,32.0,725.0,6813.0,-49.0,14.0,5.0,0.0,0.042,9.0,0.0,1.0
101,"Runnacles, Harlin",5,"Gallardo, Silvan",Halifax,1/12/2021,650.0,31.0,619.0,1950.0,-10.0,0.0,5.0,0.0,0.048,3.0,0.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/1/2021,419.0,3.0,416.0,2095.0,-70.0,,5.0,0.0,0.007,5.0,0.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/2/2021,708.0,3.0,705.0,11328.0,90.0,,5.0,0.0,0.004,16.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/3/2021,887.0,52.0,835.0,16853.0,80.0,,5.0,0.0,0.059,20.0,1.0,0.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/4/2021,654.0,5.0,649.0,7848.0,5.0,,5.0,0.0,0.008,12.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/5/2021,913.0,25.0,888.0,8217.0,57.0,6.0,5.0,0.0,0.027,9.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/6/2021,906.0,9.0,897.0,5436.0,86.0,17.0,5.0,0.0,0.01,6.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/7/2021,583.0,14.0,569.0,3498.0,80.0,11.0,5.0,0.0,0.024,6.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/8/2021,850.0,31.0,819.0,17850.0,84.0,17.0,5.0,0.0,0.036,22.0,1.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/9/2021,771.0,24.0,747.0,14649.0,-93.0,16.0,5.0,0.0,0.031,20.0,0.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/10/2021,877.0,38.0,839.0,14909.0,-51.0,16.0,5.0,0.0,0.043,18.0,0.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/11/2021,695.0,34.0,661.0,6255.0,-89.0,16.0,5.0,0.0,0.049,9.0,0.0,1.0
102,"Paulich, Melessa",4,"Swallow, Dorian",Halifax,1/12/2021,872.0,35.0,837.0,4360.0,50.0,8.0,5.0,0.0,0.04,5.0,1.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/1/2021,439.0,20.0,419.0,4390.0,-63.0,,5.0,0.0,0.046,10.0,0.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/2/2021,989.0,12.0,977.0,20769.0,-99.0,,5.0,0.0,0.012,21.0,0.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/3/2021,709.0,17.0,692.0,6381.0,71.0,,5.0,0.0,0.024,9.0,1.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/4/2021,877.0,57.0,820.0,14909.0,-45.0,,5.0,0.0,0.065,18.0,0.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/5/2021,837.0,39.0,798.0,5022.0,82.0,18.0,5.0,0.0,0.047,6.0,1.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/6/2021,651.0,50.0,601.0,13671.0,-17.0,2.0,5.0,0.0,0.077,23.0,0.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/7/2021,403.0,45.0,358.0,4030.0,22.0,25.0,5.0,0.0,0.112,11.0,1.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/8/2021,671.0,48.0,623.0,8052.0,-31.0,1.0,5.0,0.0,0.072,13.0,0.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/9/2021,511.0,53.0,458.0,10731.0,76.0,2.0,5.0,0.0,0.104,23.0,1.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/10/2021,895.0,13.0,882.0,3580.0,-16.0,0.0,5.0,0.0,0.015,4.0,0.0,1.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/11/2021,475.0,79.0,396.0,1900.0,-4.0,27.0,5.0,0.0,0.166,5.0,0.0,0.0
106,"Timmons, Hortense",5,"Gallardo, Silvan",Halifax,1/12/2021,924.0,14.0,910.0,14784.0,43.0,24.0,5.0,0.0,0.015,16.0,1.0,1.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/1/2021,,,,,,,5.0,0.0,,,,
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/2/2021,,,,,,,5.0,0.0,,,,
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/3/2021,,,,,,,5.0,0.0,,,,
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/4/2021,,,,,,,5.0,0.0,,,,
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/5/2021,655.0,79.0,576.0,5240.0,86.0,13.0,5.0,0.0,0.121,9.0,1.0,0.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/6/2021,432.0,30.0,402.0,3024.0,44.0,27.0,5.0,0.0,0.069,8.0,1.0,0.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/7/2021,920.0,37.0,883.0,10120.0,32.0,5.0,5.0,0.0,0.04,11.0,1.0,1.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/8/2021,618.0,72.0,546.0,9270.0,62.0,15.0,5.0,0.0,0.117,17.0,1.0,0.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/9/2021,658.0,11.0,647.0,1974.0,51.0,20.0,5.0,0.0,0.017,3.0,1.0,1.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/10/2021,420.0,32.0,388.0,2100.0,-60.0,18.0,5.0,0.0,0.076,5.0,0.0,0.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/11/2021,584.0,43.0,541.0,3504.0,-36.0,6.0,5.0,0.0,0.074,6.0,0.0,0.0
112,"Couttes, Rosalie",4,"Swallow, Dorian",Halifax,1/12/2021,557.0,10.0,547.0,6127.0,-19.0,5.0,5.0,0.0,0.018,11.0,0.0,1.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/1/2021,,,,,,,5.0,0.0,,,,
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/2/2021,,,,,,,5.0,0.0,,,,
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/3/2021,,,,,,,5.0,0.0,,,,
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/4/2021,,,,,,,5.0,0.0,,,,
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/5/2021,698.0,87.0,611.0,4886.0,61.0,19.0,5.0,0.0,0.125,8.0,1.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/6/2021,919.0,71.0,848.0,11028.0,73.0,27.0,5.0,0.0,0.077,13.0,1.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/7/2021,526.0,38.0,488.0,5260.0,-28.0,12.0,5.0,0.0,0.072,11.0,0.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/8/2021,749.0,64.0,685.0,8988.0,54.0,8.0,5.0,0.0,0.085,13.0,1.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/9/2021,578.0,64.0,514.0,5780.0,-25.0,13.0,5.0,0.0,0.111,11.0,0.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/10/2021,542.0,38.0,504.0,1626.0,42.0,7.0,5.0,0.0,0.07,3.0,1.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/11/2021,845.0,79.0,766.0,7605.0,63.0,23.0,5.0,0.0,0.093,10.0,1.0,0.0
114,"Veevers, Elmore",5,"Gallardo, Silvan",Halifax,1/12/2021,869.0,45.0,824.0,4345.0,98.0,9.0,5.0,0.0,0.052,5.0,1.0,0.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/1/2021,,,,,,,5.0,0.0,,,,
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/2/2021,,,,,,,5.0,0.0,,,,
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/3/2021,,,,,,,5.0,0.0,,,,
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/4/2021,,,,,,,5.0,0.0,,,,
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/5/2021,627.0,47.0,580.0,8778.0,-18.0,10.0,5.0,0.0,0.075,15.0,0.0,0.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/6/2021,685.0,28.0,657.0,4110.0,94.0,15.0,5.0,0.0,0.041,6.0,1.0,1.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/7/2021,704.0,3.0,701.0,14784.0,-37.0,4.0,5.0,0.0,0.004,21.0,0.0,1.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/8/2021,531.0,85.0,446.0,10089.0,0.0,11.0,5.0,0.0,0.16,23.0,1.0,0.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/9/2021,884.0,57.0,827.0,9724.0,80.0,8.0,5.0,0.0,0.064,12.0,1.0,0.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/10/2021,829.0,51.0,778.0,2487.0,-20.0,9.0,5.0,0.0,0.062,3.0,0.0,0.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/11/2021,648.0,2.0,646.0,6480.0,-87.0,26.0,5.0,0.0,0.003,10.0,0.0,1.0
115,"Pettett, Klement",5,"Gallardo, Silvan",Halifax,1/12/2021,647.0,19.0,628.0,8411.0,-92.0,9.0,5.0,0.0,0.029,13.0,0.0,1.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/1/2021,,,,,,,5.0,0.0,,,,
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/2/2021,,,,,,,5.0,0.0,,,,
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/3/2021,,,,,,,5.0,0.0,,,,
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/4/2021,,,,,,,5.0,0.0,,,,
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/5/2021,417.0,1.0,416.0,3336.0,16.0,9.0,5.0,0.0,0.002,8.0,1.0,1.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/6/2021,911.0,61.0,850.0,7288.0,100.0,15.0,5.0,0.0,0.067,9.0,1.0,0.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/7/2021,863.0,54.0,809.0,3452.0,-73.0,15.0,5.0,0.0,0.063,4.0,0.0,0.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/8/2021,826.0,41.0,785.0,15694.0,32.0,7.0,5.0,0.0,0.05,20.0,1.0,0.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/9/2021,904.0,40.0,864.0,5424.0,-98.0,17.0,5.0,0.0,0.044,6.0,0.0,1.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/10/2021,820.0,19.0,801.0,8200.0,23.0,5.0,5.0,0.0,0.023,10.0,1.0,1.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/11/2021,731.0,29.0,702.0,15351.0,81.0,8.0,5.0,0.0,0.04,22.0,1.0,1.0
120,"Patise, Jill",5,"Gallardo, Silvan",Halifax,1/12/2021,643.0,42.0,601.0,3215.0,7.0,2.0,5.0,0.0,0.065,5.0,1.0,0.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/1/2021,,,,,,,5.0,0.0,,,,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/2/2021,,,,,,,5.0,0.0,,,,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/3/2021,,,,,,,5.0,0.0,,,,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/4/2021,,,,,,,5.0,0.0,,,,
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/5/2021,541.0,26.0,515.0,5410.0,25.0,15.0,5.0,0.0,0.048,11.0,1.0,1.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/6/2021,809.0,31.0,778.0,6472.0,-2.0,3.0,5.0,0.0,0.038,8.0,0.0,1.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/7/2021,946.0,83.0,863.0,15136.0,96.0,7.0,5.0,0.0,0.088,18.0,1.0,0.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/8/2021,780.0,9.0,771.0,8580.0,8.0,2.0,5.0,0.0,0.012,11.0,1.0,1.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/9/2021,886.0,45.0,841.0,12404.0,82.0,12.0,5.0,0.0,0.051,15.0,1.0,0.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/10/2021,498.0,84.0,414.0,7968.0,36.0,5.0,5.0,0.0,0.169,19.0,1.0,0.0
123,"Yakubov, Dianne",5,"Gallardo, Silvan",Halifax,1/11/2021,696.0,30.0,666.0,11832.0,35.0,26.0,5.0,0.0,0.043,18.0,1.0,1.0
