id,Agent Name,Leader 1,Leader Name,Month Start Date,Location,Calls Answered,Calls Not Answered,Not Answered Rate,Met Not Answered Rate,Not Answered Percent < 5,Calls Offered,Total Duration,Agent Avg Duration,Transfers,Sentiment,Sentiment Score >= 0,Met Sentiment Goal
91,"Prover, Barbi",3,"Befroy, Yorke",1/1/2021,Margaree,623,7,0.011,TRUE,5,630,5670,9,,78,0,TRUE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/12/2021,Margaree,346,86,0.199,FALSE,5,432,4752,14,21,-20,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/11/2021,Margaree,541,62,0.103,FALSE,5,603,9648,18,26,-70,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/10/2021,Margaree,717,14,0.019,TRUE,5,731,10234,14,26,31,0,TRUE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/9/2021,Margaree,531,86,0.139,FALSE,5,617,4936,9,20,-36,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/8/2021,Margaree,506,16,0.031,TRUE,5,522,10962,22,17,79,0,TRUE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/7/2021,Margaree,489,23,0.045,TRUE,5,512,7168,15,2,-22,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/6/2021,Margaree,872,80,0.084,FALSE,5,952,8568,10,18,-99,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/5/2021,Margaree,352,76,0.178,FALSE,5,428,1712,5,4,-26,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/4/2021,Margaree,751,9,0.012,TRUE,5,760,15200,20,,-91,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/3/2021,Margaree,916,29,0.031,TRUE,5,945,13230,14,,4,0,TRUE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/2/2021,Margaree,627,9,0.014,TRUE,5,636,2544,4,,-68,0,FALSE
93,"Lardner, Brand",1,"Howroyd, Kylie",1/1/2021,Margaree,792,6,0.008,TRUE,5,798,12768,16,,-55,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/12/2021,Margaree,931,67,0.067,FALSE,5,998,13972,15,15,63,0,TRUE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/11/2021,Margaree,756,55,0.068,FALSE,5,811,15409,20,12,-34,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/10/2021,Margaree,677,29,0.041,TRUE,5,706,14826,22,25,-17,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/9/2021,Margaree,474,38,0.074,FALSE,5,512,8192,17,7,-52,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/8/2021,Margaree,487,67,0.121,FALSE,5,554,8864,18,19,-31,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/7/2021,Margaree,460,37,0.074,FALSE,5,497,2485,5,5,-85,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/6/2021,Margaree,645,73,0.102,FALSE,5,718,14360,22,21,-85,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/5/2021,Margaree,645,37,0.054,FALSE,5,682,8184,13,24,4,0,TRUE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/4/2021,Margaree,856,79,0.084,FALSE,5,935,4675,5,,-2,0,FALSE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/3/2021,Margaree,441,37,0.077,FALSE,5,478,3824,9,,55,0,TRUE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/2/2021,Margaree,791,19,0.023,TRUE,5,810,8910,11,,78,0,TRUE
97,"Rosetti, Cherrita",1,"Howroyd, Kylie",1/1/2021,Margaree,751,21,0.027,TRUE,5,772,13124,17,,-35,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/12/2021,Margaree,782,72,0.084,FALSE,5,854,6832,9,21,-99,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/11/2021,Margaree,956,13,0.013,TRUE,5,969,5814,6,3,-85,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/10/2021,Margaree,856,72,0.078,FALSE,5,928,17632,21,26,28,0,TRUE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/9/2021,Margaree,739,63,0.079,FALSE,5,802,15238,21,19,30,0,TRUE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/8/2021,Margaree,679,30,0.042,TRUE,5,709,3545,5,25,-25,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/7/2021,Margaree,929,45,0.046,TRUE,5,974,5844,6,6,-25,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/6/2021,Margaree,830,43,0.049,TRUE,5,873,16587,20,14,-21,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/5/2021,Margaree,780,64,0.076,FALSE,5,844,5908,8,4,-23,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/4/2021,Margaree,649,85,0.116,FALSE,5,734,5138,8,,91,0,TRUE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/3/2021,Margaree,716,11,0.015,TRUE,5,727,12359,17,,-6,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/2/2021,Margaree,777,85,0.099,FALSE,5,862,9482,12,,-8,0,FALSE
105,"Mintrim, Gwyneth",3,"Befroy, Yorke",1/1/2021,Margaree,477,21,0.042,TRUE,5,498,2988,6,,-16,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/12/2021,Margaree,836,2,0.002,TRUE,5,838,10056,12,16,-80,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/11/2021,Margaree,816,70,0.079,FALSE,5,886,9746,12,20,55,0,TRUE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/10/2021,Margaree,595,41,0.064,FALSE,5,636,3816,6,9,-25,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/9/2021,Margaree,422,2,0.005,TRUE,5,424,2544,6,27,95,0,TRUE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/8/2021,Margaree,633,9,0.014,TRUE,5,642,6420,10,18,14,0,TRUE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/7/2021,Margaree,785,77,0.089,FALSE,5,862,9482,12,0,-80,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/6/2021,Margaree,905,14,0.015,TRUE,5,919,2757,3,9,75,0,TRUE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/5/2021,Margaree,803,3,0.004,TRUE,5,806,13702,17,6,48,0,TRUE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/4/2021,Margaree,783,87,0.1,FALSE,5,870,7830,10,,-38,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/3/2021,Margaree,684,66,0.088,FALSE,5,750,6750,10,,-16,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/2/2021,Margaree,678,0,0,TRUE,5,678,6102,9,,-49,0,FALSE
107,"Kerry, Moshe",1,"Howroyd, Kylie",1/1/2021,Margaree,733,3,0.004,TRUE,5,736,3680,5,,-72,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/12/2021,Margaree,398,23,0.055,FALSE,5,421,2526,6,23,69,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/11/2021,Margaree,528,50,0.087,FALSE,5,578,12138,23,19,97,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/10/2021,Margaree,589,56,0.087,FALSE,5,645,12255,21,19,-19,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/9/2021,Margaree,634,83,0.116,FALSE,5,717,10038,16,4,40,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/8/2021,Margaree,820,13,0.016,TRUE,5,833,14994,18,16,-99,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/7/2021,Margaree,389,55,0.124,FALSE,5,444,8880,23,22,28,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/6/2021,Margaree,535,84,0.136,FALSE,5,619,6809,13,27,39,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/5/2021,Margaree,536,23,0.041,TRUE,5,559,7826,15,20,75,0,TRUE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/4/2021,Margaree,481,50,0.094,FALSE,5,531,7434,15,,-40,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/3/2021,Margaree,516,45,0.08,FALSE,5,561,1683,3,,-75,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/2/2021,Margaree,794,23,0.028,TRUE,5,817,14706,19,,-23,0,FALSE
108,"Suff, Herschel",1,"Howroyd, Kylie",1/1/2021,Margaree,561,17,0.029,TRUE,5,578,3468,6,,-57,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/12/2021,Margaree,645,31,0.046,TRUE,5,676,4056,6,15,-81,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/11/2021,Margaree,432,48,0.1,FALSE,5,480,6240,14,13,-8,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/10/2021,Margaree,696,72,0.094,FALSE,5,768,9984,14,18,-100,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/9/2021,Margaree,500,28,0.053,FALSE,5,528,2112,4,17,36,0,TRUE
109,"Haughin, Carita",3,"Befroy, Yorke",1/8/2021,Margaree,880,29,0.032,TRUE,5,909,9999,11,14,85,0,TRUE
109,"Haughin, Carita",3,"Befroy, Yorke",1/7/2021,Margaree,723,65,0.082,FALSE,5,788,3940,5,11,-72,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/6/2021,Margaree,528,54,0.093,FALSE,5,582,11640,22,20,92,0,TRUE
109,"Haughin, Carita",3,"Befroy, Yorke",1/5/2021,Margaree,408,11,0.026,TRUE,5,419,5447,13,5,-98,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/4/2021,Margaree,661,56,0.078,FALSE,5,717,8604,13,,48,0,TRUE
109,"Haughin, Carita",3,"Befroy, Yorke",1/3/2021,Margaree,956,33,0.033,TRUE,5,989,2967,3,,-17,0,FALSE
109,"Haughin, Carita",3,"Befroy, Yorke",1/2/2021,Margaree,894,58,0.061,FALSE,5,952,8568,10,,2,0,TRUE
109,"Haughin, Carita",3,"Befroy, Yorke",1/1/2021,Margaree,814,25,0.03,TRUE,5,839,13424,16,,60,0,TRUE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/12/2021,Margaree,394,8,0.02,TRUE,5,402,2814,7,7,10,0,TRUE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/11/2021,Margaree,918,50,0.052,FALSE,5,968,18392,20,16,7,0,TRUE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/10/2021,Margaree,414,29,0.065,FALSE,5,443,3101,7,24,-98,0,FALSE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/9/2021,Margaree,480,5,0.01,TRUE,5,485,9215,19,26,-51,0,FALSE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/8/2021,Margaree,802,32,0.038,TRUE,5,834,2502,3,0,91,0,TRUE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/7/2021,Margaree,439,78,0.151,FALSE,5,517,2585,6,14,-52,0,FALSE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/6/2021,Margaree,605,4,0.007,TRUE,5,609,5481,9,2,89,0,TRUE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/5/2021,Margaree,818,48,0.055,FALSE,5,866,7794,10,2,-84,0,FALSE
111,"Dominik, Christa",1,"Howroyd, Kylie",1/4/2021,Margaree,,,,,5,,,,,,0,
111,"Dominik, Christa",1,"Howroyd, Kylie",1/3/2021,Margaree,,,,,5,,,,,,0,
111,"Dominik, Christa",1,"Howroyd, Kylie",1/2/2021,Margaree,,,,,5,,,,,,0,
111,"Dominik, Christa",1,"Howroyd, Kylie",1/1/2021,Margaree,,,,,5,,,,,,0,
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/12/2021,Margaree,437,82,0.158,FALSE,5,519,9861,23,21,-2,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/11/2021,Margaree,788,49,0.059,FALSE,5,837,10881,14,10,32,0,TRUE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/10/2021,Margaree,890,4,0.004,TRUE,5,894,16092,18,9,-99,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/9/2021,Margaree,482,45,0.085,FALSE,5,527,11067,23,21,10,0,TRUE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/8/2021,Margaree,547,36,0.062,FALSE,5,583,5247,10,22,-91,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/7/2021,Margaree,784,10,0.013,TRUE,5,794,4764,6,1,-41,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/6/2021,Margaree,761,56,0.069,FALSE,5,817,8170,11,3,-57,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/5/2021,Margaree,402,73,0.154,FALSE,5,475,3800,9,22,-95,0,FALSE
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/4/2021,Margaree,,,,,5,,,,,,0,
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/3/2021,Margaree,,,,,5,,,,,,0,
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/2/2021,Margaree,,,,,5,,,,,,0,
113,"Vannah, Matilda",2,"MacAne, Madelyn",1/1/2021,Margaree,,,,,5,,,,,,0,
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/12/2021,Margaree,571,64,0.101,FALSE,5,635,8890,16,21,82,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/11/2021,Margaree,465,58,0.111,FALSE,5,523,7322,16,24,99,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/10/2021,Margaree,621,30,0.046,TRUE,5,651,2604,4,18,-84,0,FALSE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/9/2021,Margaree,430,41,0.087,FALSE,5,471,8949,21,4,37,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/8/2021,Margaree,372,40,0.097,FALSE,5,412,4532,12,13,52,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/7/2021,Margaree,891,80,0.082,FALSE,5,971,8739,10,15,-28,0,FALSE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/6/2021,Margaree,624,45,0.067,FALSE,5,669,10704,17,16,32,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/5/2021,Margaree,816,64,0.073,FALSE,5,880,17600,22,24,2,0,TRUE
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/4/2021,Margaree,,,,,5,,,,,,0,
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/3/2021,Margaree,,,,,5,,,,,,0,
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/2/2021,Margaree,,,,,5,,,,,,0,
117,"McCurrie, Connie",2,"MacAne, Madelyn",1/1/2021,Margaree,,,,,5,,,,,,0,
119,"Espasa, Karla",1,"Howroyd, Kylie",1/12/2021,Margaree,828,56,0.063,FALSE,5,884,9724,12,12,64,0,TRUE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/11/2021,Margaree,576,58,0.091,FALSE,5,634,2536,4,8,18,0,TRUE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/10/2021,Margaree,419,72,0.147,FALSE,5,491,2455,6,21,54,0,TRUE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/9/2021,Margaree,376,87,0.188,FALSE,5,463,8334,22,15,77,0,TRUE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/8/2021,Margaree,922,64,0.065,FALSE,5,986,7888,9,10,64,0,TRUE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/7/2021,Margaree,870,0,0,TRUE,5,870,12180,14,16,-22,0,FALSE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/6/2021,Margaree,554,80,0.126,FALSE,5,634,9510,17,18,-94,0,FALSE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/5/2021,Margaree,629,28,0.043,TRUE,5,657,5913,9,7,-35,0,FALSE
119,"Espasa, Karla",1,"Howroyd, Kylie",1/4/2021,Margaree,,,,,5,,,,,,0,
119,"Espasa, Karla",1,"Howroyd, Kylie",1/3/2021,Margaree,,,,,5,,,,,,0,
119,"Espasa, Karla",1,"Howroyd, Kylie",1/2/2021,Margaree,,,,,5,,,,,,0,
119,"Espasa, Karla",1,"Howroyd, Kylie",1/1/2021,Margaree,,,,,5,,,,,,0,
129,"Kemell, Conni",3,"Befroy, Yorke",1/12/2021,Margaree,400,53,0.117,FALSE,5,453,6342,16,3,-27,0,FALSE
129,"Kemell, Conni",3,"Befroy, Yorke",1/11/2021,Margaree,809,44,0.052,FALSE,5,853,9383,12,25,-29,0,FALSE
129,"Kemell, Conni",3,"Befroy, Yorke",1/10/2021,Margaree,739,84,0.102,FALSE,5,823,7407,10,16,-89,0,FALSE
129,"Kemell, Conni",3,"Befroy, Yorke",1/9/2021,Margaree,775,78,0.091,FALSE,5,853,8530,11,8,-2,0,FALSE
129,"Kemell, Conni",3,"Befroy, Yorke",1/8/2021,Margaree,543,0,0,TRUE,5,543,6516,12,27,-47,0,FALSE
129,"Kemell, Conni",3,"Befroy, Yorke",1/7/2021,Margaree,909,71,0.072,FALSE,5,980,11760,13,24,11,0,TRUE
129,"Kemell, Conni",3,"Befroy, Yorke",1/6/2021,Margaree,779,80,0.093,FALSE,5,859,6013,8,2,9,0,TRUE
129,"Kemell, Conni",3,"Befroy, Yorke",1/5/2021,Margaree,704,31,0.042,TRUE,5,735,15435,22,23,1,0,TRUE
129,"Kemell, Conni",3,"Befroy, Yorke",1/4/2021,Margaree,,,,,5,,,,,,0,
129,"Kemell, Conni",3,"Befroy, Yorke",1/3/2021,Margaree,,,,,5,,,,,,0,
129,"Kemell, Conni",3,"Befroy, Yorke",1/2/2021,Margaree,,,,,5,,,,,,0,
129,"Kemell, Conni",3,"Befroy, Yorke",1/1/2021,Margaree,,,,,5,,,,,,0,
130,"Chesson, Gerek",3,"Befroy, Yorke",1/12/2021,Margaree,756,45,0.056,FALSE,5,801,8811,12,1,32,0,TRUE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/11/2021,Margaree,843,2,0.002,TRUE,5,845,10140,12,18,-79,0,FALSE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/10/2021,Margaree,684,69,0.092,FALSE,5,753,6024,9,20,22,0,TRUE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/9/2021,Margaree,698,44,0.059,FALSE,5,742,11872,17,1,-51,0,FALSE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/8/2021,Margaree,722,54,0.07,FALSE,5,776,6208,9,15,40,0,TRUE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/7/2021,Margaree,937,1,0.001,TRUE,5,938,12194,13,4,-3,0,FALSE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/6/2021,Margaree,667,67,0.091,FALSE,5,734,6606,10,13,11,0,TRUE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/5/2021,Margaree,874,80,0.084,FALSE,5,954,13356,15,24,-25,0,FALSE
130,"Chesson, Gerek",3,"Befroy, Yorke",1/4/2021,Margaree,,,,,5,,,,,,0,
130,"Chesson, Gerek",3,"Befroy, Yorke",1/3/2021,Margaree,,,,,5,,,,,,0,
130,"Chesson, Gerek",3,"Befroy, Yorke",1/2/2021,Margaree,,,,,5,,,,,,0,
130,"Chesson, Gerek",3,"Befroy, Yorke",1/1/2021,Margaree,,,,,5,,,,,,0,
131,"Goding, Persis",1,"Howroyd, Kylie",1/12/2021,Margaree,908,81,0.082,FALSE,5,989,15824,17,3,18,0,TRUE
131,"Goding, Persis",1,"Howroyd, Kylie",1/11/2021,Margaree,906,0,0,TRUE,5,906,4530,5,25,73,0,TRUE
131,"Goding, Persis",1,"Howroyd, Kylie",1/10/2021,Margaree,423,4,0.009,TRUE,5,427,5124,12,5,36,0,TRUE
131,"Goding, Persis",1,"Howroyd, Kylie",1/9/2021,Margaree,635,7,0.011,TRUE,5,642,7704,12,21,-3,0,FALSE
131,"Goding, Persis",1,"Howroyd, Kylie",1/8/2021,Margaree,565,59,0.095,FALSE,5,624,4368,8,4,-89,0,FALSE
131,"Goding, Persis",1,"Howroyd, Kylie",1/7/2021,Margaree,564,82,0.127,FALSE,5,646,12274,22,21,-58,0,FALSE
131,"Goding, Persis",1,"Howroyd, Kylie",1/6/2021,Margaree,663,8,0.012,TRUE,5,671,2684,4,19,-73,0,FALSE
131,"Goding, Persis",1,"Howroyd, Kylie",1/5/2021,Margaree,597,78,0.116,FALSE,5,675,10800,18,25,-74,0,FALSE
131,"Goding, Persis",1,"Howroyd, Kylie",1/4/2021,Margaree,,,,,5,,,,,,0,
131,"Goding, Persis",1,"Howroyd, Kylie",1/3/2021,Margaree,,,,,5,,,,,,0,
131,"Goding, Persis",1,"Howroyd, Kylie",1/2/2021,Margaree,,,,,5,,,,,,0,
131,"Goding, Persis",1,"Howroyd, Kylie",1/1/2021,Margaree,,,,,5,,,,,,0,
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/12/2021,Halifax,422,9,0.021,TRUE,5,431,8620,20,5,-19,0,FALSE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/11/2021,Halifax,842,13,0.015,TRUE,5,855,3420,4,6,-50,0,FALSE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/10/2021,Halifax,841,87,0.094,FALSE,5,928,7424,9,18,-66,0,FALSE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/9/2021,Halifax,645,7,0.011,TRUE,5,652,9780,15,24,61,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/8/2021,Halifax,581,60,0.094,FALSE,5,641,1923,3,14,-78,0,FALSE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/7/2021,Halifax,540,26,0.046,TRUE,5,566,11320,21,3,44,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/6/2021,Halifax,432,35,0.075,FALSE,5,467,3269,8,25,85,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/5/2021,Halifax,441,83,0.158,FALSE,5,524,9432,21,14,50,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/4/2021,Halifax,737,29,0.038,TRUE,5,766,11490,16,,38,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/3/2021,Halifax,762,36,0.045,TRUE,5,798,7182,9,,59,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/2/2021,Halifax,332,75,0.184,FALSE,5,407,2035,6,,12,0,TRUE
1,"Ellgood, Cordi",5,"Gallardo, Silvan",1/1/2021,Halifax,459,18,0.038,TRUE,5,477,2385,5,,48,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/12/2021,Halifax,570,72,0.112,FALSE,5,642,3210,6,14,72,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/11/2021,Halifax,551,83,0.131,FALSE,5,634,1902,3,10,74,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/10/2021,Halifax,717,18,0.024,TRUE,5,735,8820,12,4,73,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/9/2021,Halifax,444,33,0.069,FALSE,5,477,5724,13,25,62,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/8/2021,Halifax,389,55,0.124,FALSE,5,444,8436,22,11,-62,0,FALSE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/7/2021,Halifax,455,36,0.073,FALSE,5,491,7365,16,26,-74,0,FALSE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/6/2021,Halifax,737,48,0.061,FALSE,5,785,4710,6,11,-79,0,FALSE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/5/2021,Halifax,803,73,0.083,FALSE,5,876,3504,4,16,75,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/4/2021,Halifax,533,74,0.122,FALSE,5,607,8498,16,,57,0,TRUE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/3/2021,Halifax,754,75,0.09,FALSE,5,829,16580,22,,-43,0,FALSE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/2/2021,Halifax,752,27,0.035,TRUE,5,779,8569,11,,-82,0,FALSE
9,"Tacey, Owen",5,"Gallardo, Silvan",1/1/2021,Halifax,546,10,0.018,TRUE,5,556,5004,9,,-42,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/12/2021,Halifax,888,28,0.031,TRUE,5,916,14656,17,12,-9,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/11/2021,Halifax,498,10,0.02,TRUE,5,508,3048,6,21,-35,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/10/2021,Halifax,510,60,0.105,FALSE,5,570,5130,10,22,-60,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/9/2021,Halifax,754,63,0.077,FALSE,5,817,2451,3,15,47,0,TRUE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/8/2021,Halifax,625,7,0.011,TRUE,5,632,4424,7,6,-71,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/7/2021,Halifax,461,70,0.132,FALSE,5,531,3186,7,13,-92,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/6/2021,Halifax,581,65,0.101,FALSE,5,646,5814,10,20,-98,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/5/2021,Halifax,921,34,0.036,TRUE,5,955,13370,15,12,63,0,TRUE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/4/2021,Halifax,947,53,0.053,FALSE,5,1000,13000,14,,-69,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/3/2021,Halifax,792,87,0.099,FALSE,5,879,13185,17,,37,0,TRUE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/2/2021,Halifax,580,21,0.035,TRUE,5,601,11419,20,,-40,0,FALSE
13,"McIlwaine, Malorie",4,"Swallow, Dorian",1/1/2021,Halifax,381,6,0.016,TRUE,5,387,1548,4,,-75,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/12/2021,Halifax,413,18,0.042,TRUE,5,431,3017,7,12,29,0,TRUE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/11/2021,Halifax,978,17,0.017,TRUE,5,995,15920,16,21,1,0,TRUE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/10/2021,Halifax,916,64,0.065,FALSE,5,980,11760,13,1,-69,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/9/2021,Halifax,867,27,0.03,TRUE,5,894,5364,6,10,79,0,TRUE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/8/2021,Halifax,729,76,0.094,FALSE,5,805,5635,8,6,-54,0,FALSE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/7/2021,Halifax,939,47,0.048,TRUE,5,986,3944,4,5,29,0,TRUE
14,"Mateo, Arturo",4,"Swallow, Dorian",1/6/2021,Halifax,554,64,0.104,FALSE,5,618,11124,20,19,0,0,TRUE
